GameID,Date,Player,PlayerID,Team,Location,Opp,Result,OT/SO,GA,SA,SV,SV%,PIM,TOI
202404090BOS,4/9/2024,Jeremy Swayman,swaymje01,BOS,vs,CAR,L,,4,26,22,84.60%,0,60
202404150WSH,4/15/2024,Jeremy Swayman,swaymje01,BOS,@,WSH,L,,1,24,23,95.80%,0,57.68
202310110LAK,10/11/2023,Cam Talbot,talboca01,LAK,vs,COL,L,,4,36,32,88.90%,0,59.65
202310170WPG,10/17/2023,Cam Talbot,talboca01,LAK,@,WPG,W,,1,27,26,96.30%,2,60
202310190MIN,10/19/2023,Cam Talbot,talboca01,LAK,@,MIN,W,,3,32,29,90.60%,0,60
202310210LAK,10/21/2023,Cam Talbot,talboca01,LAK,vs,BOS,L,,4,25,21,84.00%,0,58.05
202310270ARI,10/27/2023,Cam Talbot,talboca01,LAK,@,ARI,W,,1,18,17,94.40%,0,51.07
202310280LAK,10/28/2023,Cam Talbot,talboca01,LAK,vs,VEG,L,SO,3,30,27,90.00%,0,63.92
202310310TOR,10/31/2023,Cam Talbot,talboca01,LAK,@,TOR,W,,1,30,29,96.70%,0,60
202311020OTT,11/2/2023,Cam Talbot,talboca01,LAK,@,OTT,W,,2,26,24,92.30%,0,60
202311040PHI,11/4/2023,Cam Talbot,talboca01,LAK,@,PHI,W,,0,24,24,100.00%,0,59.87
202311080VEG,11/8/2023,Cam Talbot,talboca01,LAK,@,VEG,W,,1,38,37,97.40%,0,60
202311110LAK,11/11/2023,Cam Talbot,talboca01,LAK,vs,PHI,L,,4,26,22,84.60%,0,60
202311160LAK,11/16/2023,Cam Talbot,talboca01,LAK,vs,FLA,W,,1,31,30,96.80%,0,59.67
202311180LAK,11/18/2023,Cam Talbot,talboca01,LAK,vs,STL,W,,1,30,29,96.70%,0,60
202311240ANA,11/24/2023,Cam Talbot,talboca01,LAK,@,ANA,W,,2,31,29,93.50%,0,60
202311290LAK,11/29/2023,Cam Talbot,talboca01,LAK,vs,WSH,L,,2,15,13,86.70%,0,57.28
202312030LAK,12/3/2023,Cam Talbot,talboca01,LAK,vs,COL,W,,1,21,20,95.20%,0,60
202312070MTL,12/7/2023,Cam Talbot,talboca01,LAK,@,MTL,W,,0,24,24,100.00%,0,60
202312090NYI,12/9/2023,Cam Talbot,talboca01,LAK,@,NYI,L,OT,3,30,27,90.00%,0,60.22
202312130LAK,12/13/2023,Cam Talbot,talboca01,LAK,vs,WPG,L,,4,28,24,85.70%,0,56.32
202312160SEA,12/16/2023,Cam Talbot,talboca01,LAK,@,SEA,W,SO,2,19,17,89.50%,0,64.92
202312200LAK,12/20/2023,Cam Talbot,talboca01,LAK,vs,SEA,L,,2,30,28,93.30%,0,57.13
202312230LAK,12/23/2023,Cam Talbot,talboca01,LAK,vs,CGY,W,,3,32,29,90.60%,0,60
202312280VEG,12/28/2023,Cam Talbot,talboca01,LAK,@,VEG,L,,3,32,29,90.60%,0,57.97
202312300LAK,12/30/2023,Cam Talbot,talboca01,LAK,vs,EDM,L,SO,2,26,24,92.30%,0,64.68
202401020LAK,1/2/2024,Cam Talbot,talboca01,LAK,vs,TOR,L,,2,28,26,92.90%,0,57.68
202401070WSH,1/7/2024,Cam Talbot,talboca01,LAK,@,WSH,L,,4,34,30,88.20%,0,59.22
202401090TBL,1/9/2024,Cam Talbot,talboca01,LAK,@,TBL,L,OT,3,29,26,89.70%,0,62.05
202401110FLA,1/11/2024,Cam Talbot,talboca01,LAK,@,FLA,L,OT,3,41,38,92.70%,0,64.98
202401130DET,1/13/2024,Cam Talbot,talboca01,LAK,@,DET,L,,5,27,22,81.50%,0,39.9
202401160DAL,1/16/2024,Cam Talbot,talboca01,LAK,@,DAL,L,,5,28,23,82.10%,0,59.85
202401240LAK,1/24/2024,Cam Talbot,talboca01,LAK,vs,BUF,L,,5,37,32,86.50%,0,57.4
202401260COL,1/26/2024,Cam Talbot,talboca01,LAK,@,COL,L,,3,12,9,75.00%,0,20
202402130BUF,2/13/2024,Cam Talbot,talboca01,LAK,@,BUF,L,,2,7,5,71.40%,0,20
202402180PIT,2/18/2024,Cam Talbot,talboca01,LAK,@,PIT,W,,1,30,29,96.70%,0,59.87
202402200LAK,2/20/2024,Cam Talbot,talboca01,LAK,vs,CBJ,W,,1,33,32,97.00%,0,60
202402270CGY,2/27/2024,Cam Talbot,talboca01,LAK,@,CGY,L,,3,36,33,91.70%,0,58.43
202402290VAN,2/29/2024,Cam Talbot,talboca01,LAK,@,VAN,W,,1,24,23,95.80%,0,60
202403030LAK,3/3/2024,Cam Talbot,talboca01,LAK,vs,NJD,W,,1,31,30,96.80%,0,60
202403050LAK,3/5/2024,Cam Talbot,talboca01,LAK,vs,VAN,L,OT,2,31,29,93.50%,0,61.6
202403070LAK,3/7/2024,Cam Talbot,talboca01,LAK,vs,OTT,W,OT,3,31,28,90.30%,0,61.42
202403090LAK,3/9/2024,Cam Talbot,talboca01,LAK,vs,DAL,L,,3,34,31,91.20%,0,58.7
202403130STL,3/13/2024,Cam Talbot,talboca01,LAK,@,STL,L,,3,30,27,90.00%,0,56.77
202403150CHI,3/15/2024,Cam Talbot,talboca01,LAK,@,CHI,W,,0,28,28,100.00%,0,59.55
202403190LAK,3/19/2024,Cam Talbot,talboca01,LAK,vs,CHI,W,,2,24,22,91.70%,0,60
202403230LAK,3/23/2024,Cam Talbot,talboca01,LAK,vs,TBL,W,OT,3,24,21,87.50%,0,59.65
202403250VAN,3/25/2024,Cam Talbot,talboca01,LAK,@,VAN,W,,2,23,21,91.30%,0,59.63
202403280EDM,3/28/2024,Cam Talbot,talboca01,LAK,@,EDM,L,,3,19,16,84.20%,0,57.28
202404010WPG,4/1/2024,Cam Talbot,talboca01,LAK,@,WPG,L,,4,32,28,87.50%,0,58.72
202404030LAK,4/3/2024,Cam Talbot,talboca01,LAK,vs,SEA,W,,2,23,21,91.30%,0,60
202404060LAK,4/6/2024,Cam Talbot,talboca01,LAK,vs,VAN,W,,3,42,39,92.90%,0,59.12
202404090ANA,4/9/2024,Cam Talbot,talboca01,LAK,@,ANA,L,,3,27,24,88.90%,0,57.22
202404110LAK,4/11/2024,Cam Talbot,talboca01,LAK,vs,CGY,W,,1,23,22,95.70%,0,59.48
202404150LAK,4/15/2024,Cam Talbot,talboca01,LAK,vs,MIN,L,,3,28,25,89.30%,0,57.73
202404180LAK,4/18/2024,Cam Talbot,talboca01,LAK,vs,CHI,W,OT,4,13,9,69.20%,2,59.13
202312160CBJ,12/16/2023,Daniil Tarasov,tarasda02,CBJ,vs,NJD,L,,5,29,24,82.80%,0,57.5
202312190BUF,12/19/2023,Daniil Tarasov,tarasda02,CBJ,@,BUF,W,,4,29,25,86.20%,0,60
202312230CBJ,12/23/2023,Daniil Tarasov,tarasda02,CBJ,vs,TOR,L,,4,30,26,86.70%,0,60
202312300BUF,12/30/2023,Daniil Tarasov,tarasda02,CBJ,@,BUF,L,OT,3,42,39,92.90%,0,61.33
202401040PHI,1/4/2024,Daniil Tarasov,tarasda02,CBJ,@,PHI,W,SO,2,41,39,95.10%,0,65
202401060CBJ,1/6/2024,Daniil Tarasov,tarasda02,CBJ,vs,MIN,L,OT,4,36,32,88.90%,0,63.08
202401090WPG,1/9/2024,Daniil Tarasov,tarasda02,CBJ,@,WPG,L,,5,23,18,78.30%,0,60
202401130CBJ,1/13/2024,Daniil Tarasov,tarasda02,CBJ,vs,SEA,L,,6,35,29,82.90%,0,57.63
202401250CGY,1/25/2024,Daniil Tarasov,tarasda02,CBJ,@,CGY,W,,2,30,28,93.30%,0,60
202401280SEA,1/28/2024,Daniil Tarasov,tarasda02,CBJ,@,SEA,L,,3,25,22,88.00%,0,57.78
202402130OTT,2/13/2024,Daniil Tarasov,tarasda02,CBJ,@,OTT,L,,5,29,24,82.80%,0,56.87
202402210ANA,2/21/2024,Daniil Tarasov,tarasda02,CBJ,@,ANA,W,,2,29,27,93.10%,0,55.87
202402230CBJ,2/23/2024,Daniil Tarasov,tarasda02,CBJ,vs,BUF,L,,2,37,35,94.60%,0,56.5
202402290CBJ,2/29/2024,Daniil Tarasov,tarasda02,CBJ,vs,CAR,L,,3,32,29,90.60%,0,56.63
202403040CBJ,3/4/2024,Daniil Tarasov,tarasda02,CBJ,vs,VEG,W,,3,39,36,92.30%,0,59.92
202403070CBJ,3/7/2024,Daniil Tarasov,tarasda02,CBJ,vs,EDM,W,,2,31,29,93.50%,0,60
202403090CBJ,3/9/2024,Daniil Tarasov,tarasda02,CBJ,vs,NSH,L,,2,49,47,95.90%,0,58.05
202403120MTL,3/12/2024,Daniil Tarasov,tarasda02,CBJ,@,MTL,L,,0,19,19,100.00%,0,54.2
202403160CBJ,3/16/2024,Daniil Tarasov,tarasda02,CBJ,vs,SJS,W,,2,41,39,95.10%,0,59.87
202403190DET,3/19/2024,Daniil Tarasov,tarasda02,CBJ,@,DET,L,OT,4,26,22,84.60%,0,60.8
202403230VEG,3/23/2024,Daniil Tarasov,tarasda02,CBJ,@,VEG,L,,4,47,43,91.50%,0,60
202403280PIT,3/28/2024,Daniil Tarasov,tarasda02,CBJ,@,PIT,L,,3,36,33,91.70%,0,57.55
202404010CBJ,4/1/2024,Daniil Tarasov,tarasda02,CBJ,vs,COL,W,,1,46,45,97.80%,0,60
202404040CBJ,4/4/2024,Daniil Tarasov,tarasda02,CBJ,vs,NYI,L,,2,15,13,86.70%,0,17.88
202310120SJS,10/12/2023,Logan Thompson,thomplo01,VEG,@,SJS,W,,1,23,22,95.70%,0,60
202310190WPG,10/19/2023,Logan Thompson,thomplo01,VEG,@,WPG,W,,3,39,36,92.30%,0,59.98
202310240VEG,10/24/2023,Logan Thompson,thomplo01,VEG,vs,PHI,W,,2,28,26,92.90%,0,59.87
202310280LAK,10/28/2023,Logan Thompson,thomplo01,VEG,@,LAK,W,SO,3,40,37,92.50%,0,65
202311020VEG,11/2/2023,Logan Thompson,thomplo01,VEG,vs,WPG,W,,2,31,29,93.50%,0,60
202311050ANA,11/5/2023,Logan Thompson,thomplo01,VEG,@,ANA,L,,3,22,19,86.40%,0,59.48
202311140WSH,11/14/2023,Logan Thompson,thomplo01,VEG,@,WSH,L,,2,30,28,93.30%,0,58.48
202311180PHI,11/18/2023,Logan Thompson,thomplo01,VEG,@,PHI,L,OT,4,38,34,89.50%,0,60.97
202311250VEG,11/25/2023,Logan Thompson,thomplo01,VEG,vs,ARI,L,,1,17,16,94.10%,0,58.48
202311280EDM,11/28/2023,Logan Thompson,thomplo01,VEG,@,EDM,L,SO,4,34,30,88.20%,0,65
202311300VAN,11/30/2023,Logan Thompson,thomplo01,VEG,@,VAN,W,,1,6,5,83.30%,0,20
202312020VEG,12/2/2023,Logan Thompson,thomplo01,VEG,vs,WSH,W,,1,22,21,95.50%,0,59.27
202312040VEG,12/4/2023,Logan Thompson,thomplo01,VEG,vs,STL,L,OT,2,27,25,92.60%,0,60.63
202312060STL,12/6/2023,Logan Thompson,thomplo01,VEG,@,STL,W,,3,29,26,89.70%,0,59.73
202312090DAL,12/9/2023,Logan Thompson,thomplo01,VEG,@,DAL,W,,1,20,19,95.00%,0,59.35
202312120VEG,12/12/2023,Logan Thompson,thomplo01,VEG,vs,CGY,W,OT,4,31,27,87.10%,0,61.18
202312150VEG,12/15/2023,Logan Thompson,thomplo01,VEG,vs,BUF,L,,4,26,22,84.60%,0,59.22
202312170VEG,12/17/2023,Logan Thompson,thomplo01,VEG,vs,OTT,W,,2,22,20,90.90%,0,53.05
202312190CAR,12/19/2023,Logan Thompson,thomplo01,VEG,@,CAR,L,,6,29,23,79.30%,0,44.73
202312270ANA,12/27/2023,Logan Thompson,thomplo01,VEG,@,ANA,L,,5,26,21,80.80%,0,56.95
202312280VEG,12/28/2023,Logan Thompson,thomplo01,VEG,vs,LAK,W,,2,34,32,94.10%,0,60
202401010SEA,1/1/2024,Logan Thompson,thomplo01,VEG,@,SEA,L,,3,27,24,88.90%,0,57
202401040VEG,1/4/2024,Logan Thompson,thomplo01,VEG,vs,FLA,L,,4,36,32,88.90%,0,60
202401060VEG,1/6/2024,Logan Thompson,thomplo01,VEG,vs,NYI,W,,2,29,27,93.10%,0,60
202401110VEG,1/11/2024,Logan Thompson,thomplo01,VEG,vs,BOS,W,OT,1,33,32,97.00%,0,60.77
202401130VEG,1/13/2024,Logan Thompson,thomplo01,VEG,vs,CGY,L,,3,26,23,88.50%,0,57.98
202401150VEG,1/15/2024,Logan Thompson,thomplo01,VEG,vs,NSH,W,,1,35,34,97.10%,0,59.9
202401180VEG,1/18/2024,Logan Thompson,thomplo01,VEG,vs,NYR,W,,1,30,29,96.70%,0,59.92
202401200VEG,1/20/2024,Logan Thompson,thomplo01,VEG,vs,PIT,W,,2,25,23,92.00%,0,59.93
202401220NJD,1/22/2024,Logan Thompson,thomplo01,VEG,@,NJD,L,OT,6,38,32,84.20%,0,62.58
202401270DET,1/27/2024,Logan Thompson,thomplo01,VEG,@,DET,L,,4,28,24,85.70%,0,58.47
202402190SJS,2/19/2024,Logan Thompson,thomplo01,VEG,@,SJS,W,,0,29,29,100.00%,0,59.83
202402220VEG,2/22/2024,Logan Thompson,thomplo01,VEG,vs,TOR,L,,4,22,18,81.80%,0,45.67
202402240OTT,2/24/2024,Logan Thompson,thomplo01,VEG,@,OTT,L,SO,3,33,30,90.90%,0,64.53
202403020BUF,3/2/2024,Logan Thompson,thomplo01,VEG,@,BUF,L,,7,35,28,80.00%,0,59.97
202403170VEG,3/17/2024,Logan Thompson,thomplo01,VEG,vs,NJD,W,,1,21,20,95.20%,0,59.7
202403210VEG,3/21/2024,Logan Thompson,thomplo01,VEG,vs,SEA,W,,1,22,21,95.50%,0,60
202403230VEG,3/23/2024,Logan Thompson,thomplo01,VEG,vs,CBJ,W,,1,9,8,88.90%,0,16
202403250STL,3/25/2024,Logan Thompson,thomplo01,VEG,@,STL,W,OT,1,32,31,96.90%,0,60.82
202403280WPG,3/28/2024,Logan Thompson,thomplo01,VEG,@,WPG,W,,1,40,39,97.50%,0,59.88
202403300MIN,3/30/2024,Logan Thompson,thomplo01,VEG,@,MIN,W,OT,1,33,32,97.00%,0,63.5
202404020VEG,4/2/2024,Logan Thompson,thomplo01,VEG,vs,VAN,W,,3,30,27,90.00%,0,60
202404050ARI,4/5/2024,Logan Thompson,thomplo01,VEG,@,ARI,L,,6,31,25,80.60%,0,59.9
202404080VAN,4/8/2024,Logan Thompson,thomplo01,VEG,@,VAN,L,,4,30,26,86.70%,0,58.17
202404120VEG,4/12/2024,Logan Thompson,thomplo01,VEG,vs,MIN,W,,2,27,25,92.60%,0,59.57
202404160VEG,4/16/2024,Logan Thompson,thomplo01,VEG,vs,CHI,W,,1,23,22,95.70%,0,60
202310150OTT,10/15/2023,Matt Tomkins,tomkima01,TBL,@,OTT,L,,4,37,33,89.20%,0,58.47
202311020CBJ,11/2/2023,Matt Tomkins,tomkima01,TBL,@,CBJ,L,,3,27,24,88.90%,0,57.78
202311070MTL,11/7/2023,Matt Tomkins,tomkima01,TBL,@,MTL,W,,3,26,23,88.50%,0,60
202404040MTL,4/4/2024,Matt Tomkins,tomkima01,TBL,@,MTL,W,,4,30,26,86.70%,0,60
202404110TBL,4/11/2024,Matt Tomkins,tomkima01,TBL,vs,OTT,L,SO,2,27,25,92.60%,0,64.57
202404170TBL,4/17/2024,Matt Tomkins,tomkima01,TBL,vs,TOR,W,,4,38,34,89.50%,0,59.4
202310110BOS,10/11/2023,Linus Ullmark,ullmali01,BOS,vs,CHI,W,,1,21,20,95.20%,0,59.88
202310190SJS,10/19/2023,Linus Ullmark,ullmali01,BOS,@,SJS,W,,1,27,26,96.30%,0,60
202310220ANA,10/22/2023,Linus Ullmark,ullmali01,BOS,@,ANA,W,,1,31,30,96.80%,0,60
202310260BOS,10/26/2023,Linus Ullmark,ullmali01,BOS,vs,ANA,L,OT,4,32,28,87.50%,0,61.45
202310300BOS,10/30/2023,Linus Ullmark,ullmali01,BOS,vs,FLA,W,OT,2,37,35,94.60%,0,63.6
202311040DET,11/4/2023,Linus Ullmark,ullmali01,BOS,@,DET,L,,5,40,35,87.50%,0,59.8
202311090BOS,11/9/2023,Linus Ullmark,ullmali01,BOS,vs,NYI,W,,2,29,27,93.10%,0,60
202311140BUF,11/14/2023,Linus Ullmark,ullmali01,BOS,@,BUF,W,,2,34,32,94.10%,0,59.35
202311220FLA,11/22/2023,Linus Ullmark,ullmali01,BOS,@,FLA,W,,1,28,27,96.40%,0,60
202311250NYR,11/25/2023,Linus Ullmark,ullmali01,BOS,@,NYR,L,,7,40,33,82.50%,0,60
202311270CBJ,11/27/2023,Linus Ullmark,ullmali01,BOS,@,CBJ,L,,2,20,18,90.00%,0,32.75
202312020TOR,12/2/2023,Linus Ullmark,ullmali01,BOS,@,TOR,W,OT,3,40,37,92.50%,0,64.87
202312070BOS,12/7/2023,Linus Ullmark,ullmali01,BOS,vs,BUF,L,,3,35,32,91.40%,0,56.57
202312090BOS,12/9/2023,Linus Ullmark,ullmali01,BOS,vs,ARI,W,,3,33,30,90.90%,0,59.78
202312150NYI,12/15/2023,Linus Ullmark,ullmali01,BOS,@,NYI,W,SO,4,37,33,89.20%,0,65
202312190BOS,12/19/2023,Linus Ullmark,ullmali01,BOS,vs,MIN,L,OT,4,30,26,86.70%,0,62.12
202312230MIN,12/23/2023,Linus Ullmark,ullmali01,BOS,@,MIN,L,,3,35,32,91.40%,0,58.27
202312300BOS,12/30/2023,Linus Ullmark,ullmali01,BOS,vs,NJD,W,,2,33,31,93.90%,0,60
202401020CBJ,1/2/2024,Linus Ullmark,ullmali01,BOS,@,CBJ,W,,1,27,26,96.30%,0,59.88
202401060BOS,1/6/2024,Linus Ullmark,ullmali01,BOS,vs,TBL,W,,3,26,23,88.50%,0,60
202401090ARI,1/9/2024,Linus Ullmark,ullmali01,BOS,@,ARI,L,OT,3,35,32,91.40%,0,62.1
202401200BOS,1/20/2024,Linus Ullmark,ullmali01,BOS,vs,MTL,W,,4,21,17,81.00%,0,60
202401240BOS,1/24/2024,Linus Ullmark,ullmali01,BOS,vs,CAR,L,,3,33,30,90.90%,0,57.67
202401270PHI,1/27/2024,Linus Ullmark,ullmali01,BOS,@,PHI,W,,2,37,35,94.60%,0,60
202402080BOS,2/8/2024,Linus Ullmark,ullmali01,BOS,vs,VAN,W,,0,17,17,100.00%,0,59.6
202402130BOS,2/13/2024,Linus Ullmark,ullmali01,BOS,vs,TBL,L,SO,2,25,23,92.00%,0,64.42
202402170BOS,2/17/2024,Linus Ullmark,ullmali01,BOS,vs,LAK,L,OT,5,35,30,85.70%,0,64.55
202402220CGY,2/22/2024,Linus Ullmark,ullmali01,BOS,@,CGY,L,OT,3,30,27,90.00%,0,63.68
202402260SEA,2/26/2024,Linus Ullmark,ullmali01,BOS,@,SEA,L,SO,3,27,24,88.90%,0,65
202403020NYI,3/2/2024,Linus Ullmark,ullmali01,BOS,@,NYI,L,,5,26,21,80.80%,2,60
202403050BOS,3/5/2024,Linus Ullmark,ullmali01,BOS,vs,EDM,L,OT,2,26,24,92.30%,0,62.3
202403090BOS,3/9/2024,Linus Ullmark,ullmali01,BOS,vs,PIT,W,,1,39,38,97.40%,0,59.08
202403140MTL,3/14/2024,Linus Ullmark,ullmali01,BOS,@,MTL,W,OT,1,19,18,94.70%,0,60.42
202403190BOS,3/19/2024,Linus Ullmark,ullmali01,BOS,vs,OTT,W,,2,31,29,93.50%,0,60
202403230PHI,3/23/2024,Linus Ullmark,ullmali01,BOS,@,PHI,L,,3,29,26,89.70%,0,58.52
202403270TBL,3/27/2024,Linus Ullmark,ullmali01,BOS,@,TBL,L,,2,30,28,93.30%,0,59.6
202404020NSH,4/2/2024,Linus Ullmark,ullmali01,BOS,@,NSH,W,,0,31,31,100.00%,0,60
202404060BOS,4/6/2024,Linus Ullmark,ullmali01,BOS,vs,FLA,W,OT,2,30,28,93.30%,0,61.48
202404130PIT,4/13/2024,Linus Ullmark,ullmali01,BOS,@,PIT,W,,4,32,28,87.50%,0,60
202404160BOS,4/16/2024,Linus Ullmark,ullmali01,BOS,vs,OTT,L,,2,19,17,89.50%,0,58.4
202310120NJD,10/12/2023,Vítek Vaněček,vanecvi01,NJD,vs,DET,W,,3,35,32,91.40%,0,59.97
202310160NJD,10/16/2023,Vítek Vaněček,vanecvi01,NJD,vs,FLA,L,,4,30,26,86.70%,0,56
202310240MTL,10/24/2023,Vítek Vaněček,vanecvi01,NJD,@,MTL,W,,2,29,27,93.10%,0,59.65
202310250NJD,10/25/2023,Vítek Vaněček,vanecvi01,NJD,vs,WSH,L,,2,16,14,87.50%,0,37.22
202310270NJD,10/27/2023,Vítek Vaněček,vanecvi01,NJD,vs,BUF,W,,4,27,23,85.20%,0,60
202310290NJD,10/29/2023,Vítek Vaněček,vanecvi01,NJD,vs,MIN,W,,3,34,31,91.20%,0,60
202311020MIN,11/2/2023,Vítek Vaněček,vanecvi01,NJD,@,MIN,W,,3,25,22,88.00%,0,60
202311050CHI,11/5/2023,Vítek Vaněček,vanecvi01,NJD,@,CHI,W,,2,34,32,94.10%,0,59.92
202311070COL,11/7/2023,Vítek Vaněček,vanecvi01,NJD,@,COL,L,,5,31,26,83.90%,0,58.47
202311100NJD,11/10/2023,Vítek Vaněček,vanecvi01,NJD,vs,WSH,L,,2,5,3,60.00%,0,10.62
202311160PIT,11/16/2023,Vítek Vaněček,vanecvi01,NJD,@,PIT,W,,2,23,21,91.30%,0,59.95
202311180NJD,11/18/2023,Vítek Vaněček,vanecvi01,NJD,vs,NYR,L,,4,34,30,88.20%,0,57.6
202311220DET,11/22/2023,Vítek Vaněček,vanecvi01,NJD,@,DET,L,,4,28,24,85.70%,0,59.52
202311250NJD,11/25/2023,Vítek Vaněček,vanecvi01,NJD,vs,BUF,W,,2,12,10,83.30%,0,59.4
202311280NJD,11/28/2023,Vítek Vaněček,vanecvi01,NJD,vs,NYI,W,,4,18,14,77.80%,0,33.08
202312050VAN,12/5/2023,Vítek Vaněček,vanecvi01,NJD,@,VAN,W,,5,33,28,84.80%,0,59.62
202312090CGY,12/9/2023,Vítek Vaněček,vanecvi01,NJD,@,CGY,W,,2,25,23,92.00%,0,59.87
202312130NJD,12/13/2023,Vítek Vaněček,vanecvi01,NJD,vs,BOS,W,OT,1,24,23,95.80%,0,62.78
202312190NJD,12/19/2023,Vítek Vaněček,vanecvi01,NJD,vs,PHI,L,OT,3,26,23,88.50%,0,63.42
202312210NJD,12/21/2023,Vítek Vaněček,vanecvi01,NJD,vs,EDM,L,,4,32,28,87.50%,0,54.6
202312230NJD,12/23/2023,Vítek Vaněček,vanecvi01,NJD,vs,DET,W,,2,24,22,91.70%,0,60
202312270NJD,12/27/2023,Vítek Vaněček,vanecvi01,NJD,vs,CBJ,W,OT,3,29,26,89.70%,0,61.77
202312300BOS,12/30/2023,Vítek Vaněček,vanecvi01,NJD,@,BOS,L,,5,31,26,83.90%,0,60
202401050NJD,1/5/2024,Vítek Vaněček,vanecvi01,NJD,vs,CHI,W,,2,25,23,92.00%,0,59.85
202401110TBL,1/11/2024,Vítek Vaněček,vanecvi01,NJD,@,TBL,L,OT,4,20,16,80.00%,0,61.87
202401190CBJ,1/19/2024,Vítek Vaněček,vanecvi01,NJD,@,CBJ,W,,1,30,29,96.70%,0,59.75
202401220NJD,1/22/2024,Vítek Vaněček,vanecvi01,NJD,vs,VEG,W,OT,5,32,27,84.40%,0,62.58
202401250CAR,1/25/2024,Vítek Vaněček,vanecvi01,NJD,@,CAR,L,,0,11,11,100.00%,0,34.28
202401270TBL,1/27/2024,Vítek Vaněček,vanecvi01,NJD,@,TBL,L,,4,40,36,90.00%,0,58.28
202402060NJD,2/6/2024,Vítek Vaněček,vanecvi01,NJD,vs,COL,W,,3,38,35,92.10%,0,60
202402080NJD,2/8/2024,Vítek Vaněček,vanecvi01,NJD,vs,CGY,L,,4,29,25,86.20%,0,58.1
202402100CAR,2/10/2024,Vítek Vaněček,vanecvi01,NJD,@,CAR,L,OT,1,32,31,96.90%,0,63.67
202310210BUF,10/21/2023,Semyon Varlamov,varlasi01,NYI,@,BUF,L,,3,42,39,92.90%,0,59.12
202310280CBJ,10/28/2023,Semyon Varlamov,varlasi01,NYI,@,CBJ,W,,0,34,34,100.00%,0,60
202311020WSH,11/2/2023,Semyon Varlamov,varlasi01,NYI,@,WSH,W,,0,32,32,100.00%,0,60
202311070NYI,11/7/2023,Semyon Varlamov,varlasi01,NYI,vs,MIN,L,,4,31,27,87.10%,0,57.6
202311110NYI,11/11/2023,Semyon Varlamov,varlasi01,NYI,vs,WSH,L,,3,27,24,88.90%,0,56.7
202311160SEA,11/16/2023,Semyon Varlamov,varlasi01,NYI,@,SEA,L,SO,3,32,29,90.60%,0,64.58
202311240OTT,11/24/2023,Semyon Varlamov,varlasi01,NYI,@,OTT,W,,3,31,28,90.30%,0,60
202311300CAR,11/30/2023,Semyon Varlamov,varlasi01,NYI,@,CAR,W,OT,4,43,39,90.70%,0,62.77
202312070NYI,12/7/2023,Semyon Varlamov,varlasi01,NYI,vs,CBJ,W,,3,35,32,91.40%,0,59.52
202312130NYI,12/13/2023,Semyon Varlamov,varlasi01,NYI,vs,ANA,W,,3,24,21,87.50%,0,60
202312160MTL,12/16/2023,Semyon Varlamov,varlasi01,NYI,@,MTL,L,,4,40,36,90.00%,0,58.95
202312200WSH,12/20/2023,Semyon Varlamov,varlasi01,NYI,@,WSH,L,OT,3,36,33,91.70%,0,61.55
202312270NYI,12/27/2023,Semyon Varlamov,varlasi01,NYI,vs,PIT,L,,1,7,6,85.70%,0,20
202401020COL,1/2/2024,Semyon Varlamov,varlasi01,NYI,@,COL,L,OT,1,12,11,91.70%,0,14.87
202401250MTL,1/25/2024,Semyon Varlamov,varlasi01,NYI,@,MTL,L,,4,26,22,84.60%,0,58.35
202401270NYI,1/27/2024,Semyon Varlamov,varlasi01,NYI,vs,FLA,L,OT,3,37,34,91.90%,0,61.57
202402100NYI,2/10/2024,Semyon Varlamov,varlasi01,NYI,vs,CGY,L,,3,22,19,86.40%,0,56.12
202402220STL,2/22/2024,Semyon Varlamov,varlasi01,NYI,@,STL,L,,3,24,21,87.50%,0,59.18
202403100ANA,3/10/2024,Semyon Varlamov,varlasi01,NYI,@,ANA,W,,1,23,22,95.70%,0,59.55
202403160NYI,3/16/2024,Semyon Varlamov,varlasi01,NYI,vs,OTT,L,OT,4,30,26,86.70%,0,63.28
202403230NYI,3/23/2024,Semyon Varlamov,varlasi01,NYI,vs,WPG,W,,3,35,32,91.40%,0,60
202403280FLA,3/28/2024,Semyon Varlamov,varlasi01,NYI,@,FLA,W,,2,28,26,92.90%,0,60
202403300TBL,3/30/2024,Semyon Varlamov,varlasi01,NYI,@,TBL,L,,3,39,36,92.30%,0,59.1
202404010PHI,4/1/2024,Semyon Varlamov,varlasi01,NYI,@,PHI,W,OT,3,34,31,91.20%,0,60.93
202404060NYI,4/6/2024,Semyon Varlamov,varlasi01,NYI,vs,NSH,W,,0,42,42,100.00%,0,60
202404090NYI,4/9/2024,Semyon Varlamov,varlasi01,NYI,vs,NYR,W,,2,33,31,93.90%,0,59.98
202404110NYI,4/11/2024,Semyon Varlamov,varlasi01,NYI,vs,MTL,W,OT,2,14,12,85.70%,0,61.02
202404150NJD,4/15/2024,Semyon Varlamov,varlasi01,NYI,@,NJD,W,,1,24,23,95.80%,0,60
202311240CAR,11/24/2023,Andrei Vasilevskiy,vasilan02,CAR,vs,TBL,L,,2,24,22,91.70%,0,60
202311270COL,11/27/2023,Andrei Vasilevskiy,vasilan02,TBL,@,COL,L,,3,22,19,86.40%,0,58.53
202311300TBL,11/30/2023,Andrei Vasilevskiy,vasilan02,TBL,vs,PIT,L,,3,28,25,89.30%,0,58.8
