GameID,Team,Player,PlayerID,G,A,PTS,SOG,HIT,BLK,TOI,PIM,SAT-F,SAT-A,CF%,CRel%
202311190PHI,CBJ,Sean Kuraly,kuralse01,0,1,1,3,3,3,14.2,0,17,18,48.60%,-4.00%
202311190PHI,CBJ,Yegor Chinakhov,chinaye01,0,0,0,1,1,0,12.68,2,11,9,55.00%,4.50%
202311190PHI,CBJ,Zach Werenski,werenza01,0,0,0,1,0,1,20,0,25,19,56.80%,9.00%
202311190PHI,PHI,Bobby Brink,brinkbo01,1,0,1,2,0,0,11.53,2,11,10,52.40%,4.60%
202311190PHI,PHI,Cam Atkinson,atkinca01,0,0,0,2,0,0,16.22,0,15,17,46.90%,-2.50%
202311190PHI,PHI,Cameron York,yorkca01,1,1,2,1,0,0,20.57,0,16,14,53.30%,6.30%
202311190PHI,PHI,Garnet Hathaway,hathaga01,0,1,1,0,3,2,13.17,0,12,16,42.90%,-7.70%
202311190PHI,PHI,Joel Farabee,farabjo01,1,1,2,1,0,1,12.4,0,11,7,61.10%,14.80%
202311190PHI,PHI,Louis Belpedio,belpelo01,0,1,1,0,2,2,15.78,0,12,21,36.40%,-17.40%
202311190PHI,PHI,Nick Seeler,seeleni01,0,0,0,3,3,5,19.63,0,20,26,43.50%,-8.70%
202311190PHI,PHI,Nicolas Deslauriers,deslani01,0,0,0,1,0,1,8.3,7,9,13,40.90%,-9.60%
202311190PHI,PHI,Noah Cates,catesno01,0,0,0,0,0,2,13.77,0,10,27,27.00%,-32.20%
202311190PHI,PHI,Owen Tippett,tippeow01,0,0,0,6,0,1,13.88,0,14,12,53.80%,6.70%
202311190PHI,PHI,Ryan Poehling,poehlry01,1,2,3,3,0,1,13.85,0,10,10,50.00%,1.60%
202311190PHI,PHI,Scott Laughton,laughsc01,0,0,0,2,1,0,16.85,0,13,13,50.00%,1.70%
202311190PHI,PHI,Sean Couturier,coutuse01,0,0,0,1,1,0,16.33,0,22,10,68.80%,28.10%
202311190PHI,PHI,Sean Walker,walkese01,0,2,2,3,2,0,19.82,2,23,23,50.00%,2.20%
202311190PHI,PHI,Travis Konecny,konectr01,1,0,1,2,1,1,20.22,0,21,15,58.30%,14.10%
202311190PHI,PHI,Travis Sanheim,sanhetr01,0,0,0,0,0,0,24.47,2,20,13,60.60%,16.80%
202311190PHI,PHI,Tyson Foerster,foersty01,0,0,0,0,0,0,17.5,2,23,12,65.70%,24.70%
202311190PHI,PHI,Yegor Zamula,zamulye01,0,0,0,0,1,2,15.78,0,10,19,34.50%,-19.10%
202311190PIT,PIT,Bryan Rust,rustbr01,0,0,0,3,1,1,18.6,0,37,20,64.90%,27.40%
202311190PIT,PIT,Chad Ruhwedel,ruhwech01,0,0,0,0,2,0,10.77,0,9,9,50.00%,2.00%
202311190PIT,PIT,Drew O'Connor,oconndr01,0,1,1,4,0,0,12.45,0,18,14,56.20%,10.20%
202311190PIT,PIT,Erik Karlsson,karlser01,0,0,0,4,0,1,24.37,0,35,34,50.70%,4.60%
202311190PIT,PIT,Evgeni Malkin,malkiev01,1,0,1,2,0,2,20.38,0,24,27,47.10%,-1.80%
202311190PIT,PIT,Jake Guentzel,guentja01,0,1,1,5,0,0,18.05,0,39,16,70.90%,36.50%
202311190PIT,PIT,Jeff Carter,carteje01,0,0,0,0,3,1,9.92,2,6,12,33.30%,-17.10%
202311190PIT,PIT,Kris Letang,letankr01,0,1,1,1,4,1,24.43,0,32,27,54.20%,10.00%
202311190PIT,PIT,Lars Eller,ellerla01,0,0,0,1,0,0,13.8,0,18,20,47.40%,-1.20%
202311190PIT,PIT,Marcus Pettersson,pettema01,0,0,0,1,0,1,24.37,0,20,39,33.90%,-24.20%
202311190PIT,PIT,Matthew Nieto,nietoma01,0,1,1,0,1,1,10.3,0,5,14,26.30%,-25.30%
202311190PIT,PIT,Noel Acciari,acciano01,1,0,1,1,4,3,14.2,0,8,19,29.60%,-22.90%
202311190PIT,PIT,Radim Zohorna,zohorra01,0,1,1,4,1,0,10.93,0,15,13,53.60%,6.60%
202311190PIT,PIT,Reilly Smith,smithre01,0,0,0,1,0,0,17.03,0,8,27,22.90%,-33.50%
202311190PIT,PIT,Rickard Rakell,rakelri01,0,0,0,0,1,2,14.5,0,7,20,25.90%,-27.50%
202311190PIT,PIT,Ryan Graves,gravery01,1,0,1,1,1,3,23.15,0,23,30,43.40%,-7.70%
202311190PIT,PIT,Ryan Shea,sheary01,0,0,0,0,0,1,9.38,0,11,9,55.00%,7.80%
202311190PIT,PIT,Sidney Crosby,crosbsi01,0,0,0,4,1,0,17.37,2,35,15,70.00%,33.20%
202311190PIT,VEG,Alec Martinez,martial01,0,0,0,0,1,3,18.63,0,19,22,46.30%,-7.50%
202311190PIT,VEG,Alex Pietrangelo,pietral01,0,0,0,1,1,2,23.28,0,22,41,34.90%,-29.70%
202311190PIT,VEG,Brayden McNabb,mcnabbr01,0,0,0,1,1,2,16.98,0,20,20,50.00%,-2.40%
202311190PIT,VEG,Brett Howden,howdebr01,0,0,0,3,1,3,13.05,0,15,22,40.50%,-15.10%
202311190PIT,VEG,Chandler Stephenson,stephch02,0,0,0,4,0,1,16.48,0,19,21,47.50%,-5.80%
202311190PIT,VEG,Ivan Barbashev,barbaiv01,0,0,0,1,1,1,12.27,0,10,16,38.50%,-16.10%
202311190PIT,VEG,Jack Eichel,eicheja01,0,0,0,2,0,1,20.27,0,26,26,50.00%,-2.70%
202311190PIT,VEG,Jonathan Marchessault,audymjo01,0,0,0,6,1,0,17.47,0,24,20,54.50%,4.00%
202311190PIT,VEG,Keegan Kolesar,koleske01,0,0,0,0,2,1,11.05,0,13,6,68.40%,19.20%
202311190PIT,VEG,Mark Stone,stonema01,0,0,0,0,0,0,18.35,0,26,15,63.40%,16.30%
202311190PIT,VEG,Michael Amadio,amadimi01,0,0,0,1,2,0,13.82,0,18,21,46.20%,-7.60%
202311190PIT,VEG,Nicolas Hague,hagueni01,0,0,0,0,1,1,17.88,2,22,26,45.80%,-8.80%
202311190PIT,VEG,Nicolas Roy,royni01,0,0,0,0,0,0,15.05,2,19,9,67.90%,20.00%
202311190PIT,VEG,Paul Cotter,cottepa01,0,0,0,2,5,1,13.18,0,19,16,54.30%,3.40%
202311190PIT,VEG,Shea Theodore,theodsh01,0,0,0,5,0,1,20.32,0,34,11,75.60%,34.60%
202311190PIT,VEG,William Carrier,carriwi01,0,0,0,6,0,0,12.67,0,18,7,72.00%,24.50%
202311190PIT,VEG,William Karlsson,karlswi01,0,0,0,4,0,1,18.77,0,26,22,54.20%,3.70%
202311190PIT,VEG,Zach Whitecloud,whiteza01,0,0,0,2,4,3,16.58,0,23,20,53.50%,2.50%
202311200ARI,ARI,Alexander Kerfoot,kerfoal01,0,0,0,2,1,1,18.77,0,22,15,59.50%,4.40%
202311200ARI,ARI,Clayton Keller,kellecl01,0,0,0,2,1,0,18.73,0,24,10,70.60%,20.00%
202311200ARI,ARI,J.J. Moser,moserja01,0,0,0,1,4,3,23.75,0,29,21,58.00%,2.60%
202311200ARI,ARI,Jason Zucker,zuckeja01,0,0,0,2,1,0,15.17,0,21,8,72.40%,21.20%
202311200ARI,ARI,Josh Brown,brownjo01,0,0,0,0,0,2,13.35,17,8,11,42.10%,-17.30%
202311200ARI,ARI,Lawson Crouse,crousla01,1,0,1,7,5,0,16.53,0,24,14,63.20%,10.00%
202311200ARI,ARI,Liam O'Brien,obrieli01,0,0,0,0,1,0,8.48,0,5,7,41.70%,-16.60%
202311200ARI,ARI,Logan Cooley,coolelo01,0,0,0,2,0,0,17.3,0,24,10,70.60%,20.00%
202311200ARI,ARI,Mathew Dumba,dumbama01,0,0,0,1,2,1,19.83,2,15,22,40.50%,-23.60%
202311200ARI,ARI,Matias Maccelli,maccema01,0,1,1,2,0,0,15,0,22,11,66.70%,14.30%
202311200ARI,ARI,Michael Carcone,carcomi01,0,0,0,1,0,0,12.05,0,11,14,44.00%,-16.00%
202311200ARI,ARI,Michael Kesselring,kessemi01,0,0,0,0,2,0,9.65,0,7,10,41.20%,-18.00%
202311200ARI,ARI,Miloš Kelemen,kelemmi01,0,0,0,1,3,0,6.55,0,4,3,57.10%,0.60%
202311200ARI,ARI,Nick Bjugstad,bjugsni01,0,1,1,5,0,0,20.9,0,22,27,44.90%,-20.30%
202311200ARI,ARI,Nick Schmaltz,schmani01,0,0,0,3,0,1,21.08,0,26,14,65.00%,13.00%
202311200ARI,ARI,Sean Durzi,durzise01,0,0,0,2,1,3,25.12,2,30,23,56.60%,0.10%
202311200ARI,ARI,Travis Boyd,boydtr01,0,0,0,0,2,0,11.25,0,9,7,56.20%,-0.40%
202311200ARI,ARI,Troy Stecher,stechtr01,0,0,0,0,1,0,18.55,0,18,12,60.00%,4.70%
202311200ARI,LAK,Adrian Kempe,kempead01,0,0,0,0,1,1,18.42,4,11,28,28.20%,-23.10%
202311200ARI,LAK,Alex Laferriere,laferal01,0,1,1,1,3,0,11.4,0,6,5,54.50%,12.20%
202311200ARI,LAK,Andreas Englund,engluan01,0,0,0,0,3,0,12.3,5,14,13,51.90%,11.00%
202311200ARI,LAK,Anže Kopitar,kopitan01,1,0,1,2,0,2,18.5,2,13,27,32.50%,-16.80%
202311200ARI,LAK,Arthur Kaliyev,kaliyar01,0,0,0,2,0,0,14.53,0,16,5,76.20%,40.00%
202311200ARI,LAK,Carl Grundström,grundca01,0,0,0,2,2,0,12.55,0,11,16,40.70%,-3.60%
202311200ARI,LAK,Drew Doughty,doughdr01,0,0,0,1,3,3,25.07,0,20,29,40.80%,-4.70%
202311200ARI,LAK,Jaret Anderson-Dolan,anderja01,0,0,0,1,2,0,8.98,2,10,7,58.80%,18.00%
202311200ARI,LAK,Jordan Spence,spencjo01,0,0,0,2,0,0,16.48,0,21,8,72.40%,38.70%
202311200ARI,LAK,Kevin Fiala,fialake01,0,0,0,3,0,1,16.03,0,21,10,67.70%,33.20%
202311200ARI,LAK,Matt Roy,royma04,0,1,1,1,2,2,18.52,0,10,22,31.20%,-17.00%
202311200ARI,LAK,Michael Anderson,andermi02,0,0,0,0,2,1,20.98,0,9,24,27.30%,-22.70%
202311200ARI,LAK,Phillip Danault,danauph01,1,1,2,2,0,2,17.07,0,18,16,52.90%,13.40%
202311200ARI,LAK,Pierre-Luc Dubois,duboipi01,0,0,0,0,2,0,16,4,12,8,60.00%,20.00%
202311200ARI,LAK,Quinton Byfield,byfiequ01,0,1,1,0,0,0,14.9,0,11,22,33.30%,-14.30%
202311200ARI,LAK,Trevor Lewis,lewistr01,0,0,0,2,0,0,11.53,0,13,14,48.10%,6.10%
202311200ARI,LAK,Trevor Moore,mooretr01,2,0,2,5,0,2,16.67,0,19,16,54.30%,15.50%
202311200ARI,LAK,Vladislav Gavrikov,gavrivl01,0,0,0,1,0,1,19.18,0,14,31,31.10%,-20.30%
202311200DAL,DAL,Craig Smith,smithcr01,0,0,0,4,2,0,10.15,0,14,10,58.30%,4.80%
202311200DAL,DAL,Esa Lindell,lindees01,0,0,0,1,1,1,22.17,0,25,29,46.30%,-13.20%
202311200DAL,DAL,Evgenii Dadonov,dadonev01,0,0,0,1,2,0,13.05,2,11,9,55.00%,0.80%
202311200DAL,DAL,Jamie Benn,bennja01,1,0,1,3,3,1,14.58,0,22,19,53.70%,-0.90%
202311200DAL,DAL,Jani Hakanpää,hakanja01,0,0,0,0,2,3,20.9,0,21,30,41.20%,-20.90%
202311200DAL,DAL,Jason Robertson,roberja01,0,0,0,0,0,0,16.13,0,16,10,61.50%,8.80%
202311200DAL,DAL,Joe Pavelski,paveljo01,1,1,2,2,0,0,14.13,0,23,19,54.80%,0.60%
202311200DAL,DAL,Joel Hanley,hanlejo01,0,0,0,2,2,0,12.02,0,16,8,66.70%,14.90%
202311200DAL,DAL,Mason Marchment,marchma01,1,1,2,3,1,1,16.58,0,25,12,67.60%,18.10%
202311200DAL,DAL,Matt Duchene,duchema01,0,1,1,1,0,0,16.83,2,25,10,71.40%,22.90%
202311200DAL,DAL,Miro Heiskanen,heiskmi01,0,1,1,3,0,1,25.12,0,37,24,60.70%,11.30%
202311200DAL,DAL,Nils Lundkvist,lundkni01,0,0,0,0,1,1,13.42,0,15,9,62.50%,9.90%
202311200DAL,DAL,Radek Faksa,faksara01,0,0,0,0,1,0,11.48,0,16,15,51.60%,-3.50%
202311200DAL,DAL,Roope Hintz,hintzro01,1,2,3,3,0,1,17.37,0,24,28,46.20%,-13.10%
202311200DAL,DAL,Ryan Suter,suterry01,0,0,0,1,1,1,21.2,0,27,24,52.90%,-2.30%
202311200DAL,DAL,Sam Steel,steelsa01,1,0,1,3,0,0,11.7,2,16,12,57.10%,3.50%
202311200DAL,DAL,Tyler Seguin,seguity01,1,1,2,6,0,1,19.47,0,25,17,59.50%,7.40%
202311200DAL,DAL,Wyatt Johnston,johnswy01,0,1,1,3,0,0,17.52,2,16,15,51.60%,-3.50%
202311200DAL,NYR,Alexis Lafrenière,lafreal01,0,0,0,3,0,0,16.97,0,25,17,59.50%,19.90%
202311200DAL,NYR,Artemi Panarin,panarar01,0,0,0,2,0,0,20.05,0,28,15,65.10%,28.30%
202311200DAL,NYR,Barclay Goodrow,goodrba01,1,0,1,1,1,1,12.13,2,9,14,39.10%,-7.90%
202311200DAL,NYR,Blake Wheeler,wheelbl01,0,0,0,2,0,4,16,0,18,26,40.90%,-7.00%
202311200DAL,NYR,Braden Schneider,schnebr01,0,1,1,1,3,1,16.58,0,11,25,30.60%,-20.40%
202311200DAL,NYR,Chris Kreider,kreidch01,0,1,1,2,1,1,21.32,0,25,33,43.10%,-4.40%
202311200DAL,NYR,Erik Gustafsson,gustaer02,0,1,1,2,1,1,19.88,0,33,20,62.30%,27.00%
202311200DAL,NYR,Jacob Trouba,troubja01,0,2,2,4,2,3,23.95,0,20,29,40.80%,-7.50%
202311200DAL,NYR,Jimmy Vesey,veseyji02,0,0,0,2,2,1,11.57,0,12,12,50.00%,5.30%
202311200DAL,NYR,Kaapo Kakko,kakkoka01,1,0,1,2,1,0,10.47,0,10,18,35.70%,-12.50%
202311200DAL,NYR,K'Andre Miller,milleka01,0,0,0,2,2,2,22.52,0,20,28,41.70%,-6.10%
202311200DAL,NYR,Mika Zibanejad,zibanmi01,0,0,0,2,0,2,21.32,0,26,27,49.10%,5.60%
202311200DAL,NYR,Nick Bonino,boninni01,0,1,1,0,0,1,12.23,0,8,19,29.60%,-19.90%
202311200DAL,NYR,Ryan Lindgren,lindgry01,0,0,0,3,1,2,18.03,0,21,26,44.70%,-1.50%
202311200DAL,NYR,Tyler Pitlick,pitlity01,0,0,0,1,2,0,9.82,0,8,7,53.30%,8.60%
202311200DAL,NYR,Vincent Trocheck,trochvi01,1,0,1,2,1,1,19.37,0,26,17,60.50%,21.60%
202311200DAL,NYR,William Cuylle,cuyllwi01,0,0,0,1,5,1,10.05,0,9,15,37.50%,-9.90%
202311200DAL,NYR,Zachary Jones,jonesza01,0,0,0,1,0,0,13.37,0,8,20,28.60%,-21.40%
202311200FLA,EDM,Adam Erne,ernead01,0,0,0,1,5,1,6.82,0,10,7,58.80%,8.80%
202311200FLA,EDM,Brett Kulak,kulakbr01,0,0,0,2,1,0,14.85,0,12,16,42.90%,-10.90%
202311200FLA,EDM,Cody Ceci,cecico01,0,0,0,1,0,2,18.03,0,17,16,51.50%,0.40%
202311200FLA,EDM,Connor Brown,brownco02,0,0,0,0,0,0,16.17,0,16,17,48.50%,-3.80%
202311200FLA,EDM,Connor McDavid,mcdavco01,2,0,2,3,1,1,24,0,31,23,57.40%,11.10%
202311200FLA,EDM,Darnell Nurse,nurseda01,0,0,0,1,5,1,24.58,0,21,21,50.00%,-1.90%
202311200FLA,EDM,Derek Ryan,ryande01,0,1,1,0,0,0,11.62,0,9,8,52.90%,1.90%
202311200FLA,EDM,Evan Bouchard,bouchev01,0,1,1,2,0,2,20.53,2,27,23,54.00%,4.70%
202311200FLA,EDM,Evander Kane,kaneev01,1,0,1,4,5,0,13.5,14,15,22,40.50%,-15.50%
202311200FLA,EDM,James Hamblin,hamblja01,0,0,0,0,0,3,6.27,0,9,7,56.20%,5.70%
202311200FLA,EDM,Leon Draisaitl,draisle01,0,1,1,4,1,0,25.28,0,28,28,50.00%,-2.30%
202311200FLA,EDM,Mattias Ekholm,ekholma01,0,0,0,1,2,2,18.62,2,22,17,56.40%,7.60%
202311200FLA,EDM,Philip Broberg,brobeph01,0,0,0,1,1,1,10.37,0,9,14,39.10%,-15.00%
202311200FLA,EDM,Ryan McLeod,mcleory01,0,1,1,1,0,0,15.48,0,11,9,55.00%,4.50%
202311200FLA,EDM,Ryan Nugent-Hopkins,nugenry01,0,0,0,1,0,0,21.28,0,21,23,47.70%,-5.50%
202311200FLA,EDM,Vincent Desharnais,deshavi01,0,0,0,2,1,1,7.12,5,6,8,42.90%,-9.40%
202311200FLA,EDM,Warren Foegele,foegewa01,0,0,0,2,0,0,17.85,0,13,5,72.20%,24.60%
202311200FLA,EDM,Zach Hyman,hymanza01,0,0,0,3,0,1,20.53,4,29,24,54.70%,6.20%
202311200FLA,FLA,Aaron Ekblad,ekblaaa01,0,0,0,5,3,4,20.93,0,18,32,36.00%,-21.70%
202311200FLA,FLA,Anton Lundell,lundean01,0,0,0,2,0,2,17.55,2,13,25,34.20%,-21.20%
202311200FLA,FLA,Brandon Montour,montobr01,0,0,0,1,3,2,23.38,0,25,18,58.10%,14.50%
202311200FLA,FLA,Carter Verhaeghe,verhaca01,1,1,2,4,2,0,20.47,0,27,18,60.00%,17.90%
202311200FLA,FLA,Dmitry Kulikov,kulikdm01,0,0,0,0,0,1,15.48,0,14,11,56.00%,9.10%
202311200FLA,FLA,Eetu Luostarinen,luostee01,0,1,1,4,1,0,17.58,0,16,26,38.10%,-16.30%
202311200FLA,FLA,Evan Rodrigues,rodriev01,0,0,0,3,2,1,12.4,0,9,10,47.40%,-1.60%
202311200FLA,FLA,Gustav Forsling,forslgu02,0,1,1,0,1,2,20.93,2,20,33,37.70%,-19.70%
202311200FLA,FLA,Jonah Gadjovich,gadjojo01,0,0,0,0,0,0,3.45,5,2,1,66.70%,18.40%
202311200FLA,FLA,Kevin Stenlund,stenlke01,1,2,3,3,2,0,14.2,2,14,19,42.40%,-8.70%
202311200FLA,FLA,Matthew Tkachuk,tkachma01,0,0,0,3,3,0,20.25,0,31,17,64.60%,26.20%
202311200FLA,FLA,Nick Cousins,cousini01,0,0,0,2,3,0,13.43,0,10,11,47.60%,-1.40%
202311200FLA,FLA,Niko Mikkola,mikkoni01,2,0,2,3,2,1,20.18,0,20,16,55.60%,9.70%
202311200FLA,FLA,Oliver Ekman-Larsson,ekmanol01,0,0,0,1,1,1,18.83,0,19,13,59.40%,14.50%
202311200FLA,FLA,Ryan Lomberg,lombery01,0,0,0,0,1,0,6.17,2,8,3,72.70%,26.30%
202311200FLA,FLA,Sam Bennett,bennesa01,1,0,1,2,5,0,17.45,4,29,13,69.00%,31.00%
202311200FLA,FLA,Sam Reinhart,reinhsa01,0,1,1,0,1,2,23.27,0,15,29,34.10%,-23.00%
202311200FLA,FLA,Steven Lorentz,lorenst01,0,0,0,0,0,0,6.03,0,3,3,50.00%,1.30%
202311200NSH,COL,Andrew Cogliano,coglian01,1,0,1,1,0,1,10.13,0,8,17,32.00%,-13.30%
202311200NSH,COL,Bowen Byram,byrambo01,0,0,0,1,1,2,23.22,0,19,27,41.30%,-1.80%
202311200NSH,COL,Cale Makar,makarca01,0,3,3,1,0,1,25.03,0,20,24,45.50%,5.20%
202311200NSH,COL,Caleb Jones,jonesca01,0,0,0,0,3,2,12.15,0,8,12,40.00%,-2.90%
202311200NSH,COL,Devon Toews,toewsde01,1,0,1,2,0,2,21.83,0,13,28,31.70%,-16.90%
202311200NSH,COL,Fredrik Olofsson,olofsfr01,0,0,0,1,3,0,12.1,0,4,19,17.40%,-31.50%
202311200NSH,COL,Jack Johnson,johnsja02,0,0,0,1,1,2,14.87,2,8,22,26.70%,-21.40%
202311200NSH,COL,Joel Kiviranta,kivirjo01,0,0,0,1,1,5,11.87,0,3,23,11.50%,-40.30%
202311200NSH,COL,Jonathan Drouin,drouijo01,0,0,0,1,1,0,10.95,0,5,7,41.70%,-0.70%
202311200NSH,COL,Josh Manson,mansojo01,0,0,0,1,2,1,18.12,0,20,15,57.10%,21.60%
202311200NSH,COL,Logan O'Connor,oconnlo01,0,0,0,1,1,0,12.6,0,12,13,48.00%,7.30%
202311200NSH,COL,Mikko Rantanen,rantami01,0,0,0,1,2,2,24.83,2,24,24,50.00%,13.50%
202311200NSH,COL,Miles Wood,woodmi01,0,0,0,0,2,1,9.85,2,12,8,60.00%,21.50%
202311200NSH,COL,Nathan MacKinnon,mackina01,0,2,2,8,4,2,23.93,0,23,19,54.80%,20.00%
202311200NSH,COL,Ross Colton,coltoro01,0,0,0,3,2,1,13.38,2,12,18,40.00%,-3.20%
202311200NSH,COL,Ryan Johansen,johanry01,0,0,0,1,2,0,12.88,0,12,6,66.70%,29.10%
202311200NSH,COL,Tomáš Tatar,tatarto01,0,0,0,1,0,0,11.32,0,7,3,70.00%,30.40%
202311200NSH,COL,Valeri Nichushkin,nichuva01,1,1,2,4,1,1,23.7,0,24,21,53.30%,18.50%
202311200NSH,NSH,Alexandre Carrier,carrial01,0,0,0,0,2,1,20.88,0,25,15,62.50%,7.60%
202311200NSH,NSH,Cody Glass,glassco01,0,1,1,5,1,0,13.12,0,19,13,59.40%,2.40%
202311200NSH,NSH,Cole Smith,smithco02,0,1,1,0,2,0,11.17,2,8,8,50.00%,-8.90%
202311200NSH,NSH,Colton Sissons,sissoco01,0,1,1,3,2,1,16.02,0,17,17,50.00%,-11.00%
202311200NSH,NSH,Dante Fabbro,fabbrda01,0,0,0,1,0,1,16,0,17,15,53.10%,-6.40%
202311200NSH,NSH,Filip Forsberg,forsbfi01,2,0,2,6,2,0,18.9,0,31,15,67.40%,16.60%
202311200NSH,NSH,Gustav Nyquist,nyquigu01,0,2,2,2,0,0,18.2,2,28,15,65.10%,12.20%
202311200NSH,NSH,Jeremy Lauzon,lauzoje01,1,0,1,2,6,2,21.52,0,17,17,50.00%,-11.00%
202311200NSH,NSH,Juuso Pärssinen,parssju01,0,0,0,2,1,0,15.4,0,21,11,65.60%,11.20%
202311200NSH,NSH,Kiefer Sherwood,sherwki01,0,0,0,0,5,0,11.57,0,8,9,47.10%,-12.50%
202311200NSH,NSH,Liam Foudy,foudyli01,0,0,0,0,1,0,9.78,2,6,11,35.30%,-26.40%
202311200NSH,NSH,Michael McCarron,mccarmi01,0,0,0,1,1,0,11.45,0,11,2,84.60%,30.50%
202311200NSH,NSH,Philip Tomasino,tomasph01,0,1,1,1,0,0,14.27,0,18,5,78.30%,26.00%
202311200NSH,NSH,Roman Josi,josiro01,0,0,0,4,1,2,21.82,2,35,19,64.80%,13.90%
202311200NSH,NSH,Ryan O'Reilly,oreilry01,0,1,1,2,0,0,22.87,0,27,18,60.00%,3.90%
202311200NSH,NSH,Spencer Stastney,stastsp01,0,0,0,0,0,0,16.6,0,14,11,56.00%,-2.10%
202311200NSH,NSH,Tyson Barrie,barrity01,0,0,0,0,0,3,18.07,2,11,15,42.30%,-20.10%
202311200NSH,NSH,Yakov Trenin,treniya01,1,0,1,1,7,0,15.18,0,6,14,30.00%,-33.70%
202311200SEA,CGY,A.J. Greer,greeraj01,0,0,0,2,0,1,8.57,0,4,11,26.70%,-21.40%
202311200SEA,CGY,Andrew Mangiapane,mangian01,1,0,1,3,3,0,15.63,0,17,16,51.50%,8.20%
202311200SEA,CGY,Blake Coleman,colembl01,0,0,0,2,0,2,18.43,0,14,16,46.70%,1.50%
202311200SEA,CGY,Chris Tanev,tanevch01,0,1,1,2,0,2,21.18,0,13,26,33.30%,-17.90%
202311200SEA,CGY,Connor Zary,zaryco01,0,0,0,0,0,0,11.12,0,9,10,47.40%,2.20%
202311200SEA,CGY,Dillon Dubé,dubedi01,0,0,0,0,2,2,12.88,0,7,16,30.40%,-18.60%
202311200SEA,CGY,Elias Lindholm,lindhel01,1,0,1,5,1,1,19.67,0,23,26,46.90%,2.30%
202311200SEA,CGY,Jonathan Huberdeau,huberjo01,1,1,2,1,3,0,20.38,0,27,17,61.40%,24.70%
202311200SEA,CGY,MacKenzie Weegar,weegama01,0,1,1,3,2,5,24.72,0,20,25,44.40%,-1.80%
202311200SEA,CGY,Martin Pospisil,pospima01,0,0,0,2,3,0,17.72,0,20,17,54.10%,12.20%
202311200SEA,CGY,Mikael Backlund,backlmi01,0,1,1,2,1,2,21.9,0,21,21,50.00%,6.80%
202311200SEA,CGY,Nazem Kadri,kadrina01,0,1,1,1,2,0,18.95,0,20,20,50.00%,6.60%
202311200SEA,CGY,Nick DeSimone,desimni01,0,0,0,0,1,0,13.08,0,11,12,47.80%,2.80%
202311200SEA,CGY,Nikita Zadorov,zadorni01,0,0,0,0,2,2,15.4,4,11,17,39.30%,-8.10%
202311200SEA,CGY,Noah Hanifin,hanifno01,0,1,1,2,0,1,22.53,0,15,26,36.60%,-13.40%
202311200SEA,CGY,Rasmus Andersson,anderra01,1,2,3,6,1,2,24.67,0,30,28,51.70%,11.70%
202311200SEA,CGY,Walker Duehr,duehrwa01,0,0,0,0,2,0,6.5,0,2,11,15.40%,-33.70%
202311200SEA,CGY,Yegor Sharangovich,sharaye01,0,0,0,0,0,0,13.07,0,9,13,40.90%,-5.60%
202311200SEA,SEA,Adam Larsson,larssad01,0,1,1,1,2,1,23.15,0,27,29,48.20%,-11.50%
202311200SEA,SEA,Alexander Wennberg,wennbal01,0,1,1,0,0,0,17.9,0,14,19,42.40%,-16.50%
202311200SEA,SEA,Brandon Tanev,tanevbr01,0,0,0,2,4,0,15.98,0,13,22,37.10%,-24.30%
202311200SEA,SEA,Brian Dumoulin,dumoubr01,0,0,0,2,0,1,16.08,0,18,12,60.00%,7.30%
202311200SEA,SEA,Eeli Tolvanen,tolvaee01,0,0,0,2,3,1,16.4,0,18,18,50.00%,-6.30%
202311200SEA,SEA,Jaden Schwartz,schwaja01,0,0,0,1,1,0,18.7,0,17,17,50.00%,-6.20%
202311200SEA,SEA,Jamie Oleksiak,oleksja01,0,0,0,2,0,2,19.72,0,16,20,44.40%,-14.20%
202311200SEA,SEA,Jared McCann,mccanja01,1,0,1,3,0,1,15.47,0,18,8,69.20%,18.70%
202311200SEA,SEA,Jordan Eberle,eberljo01,1,0,1,2,0,0,17.03,0,17,9,65.40%,13.90%
202311200SEA,SEA,Justin Schultz,schulju01,0,0,0,1,1,1,16.9,0,20,11,64.50%,13.40%
202311200SEA,SEA,Kailer Yamamoto,yamamka01,0,0,0,1,0,0,12.47,0,20,5,80.00%,32.00%
202311200SEA,SEA,Matthew Beniers,beniema01,0,0,0,3,2,1,16.7,0,21,9,70.00%,20.50%
202311200SEA,SEA,Oliver Bjorkstrand,bjorkol01,0,0,0,2,0,1,17.47,0,17,16,51.50%,-4.10%
202311200SEA,SEA,Pierre-Édouard Bellemare,bellepi01,0,0,0,1,1,0,11.22,2,15,14,51.70%,-3.60%
202311200SEA,SEA,Tye Kartye,kartyty01,0,0,0,1,6,0,11.38,0,17,5,77.30%,27.80%
202311200SEA,SEA,Vince Dunn,dunnvi02,1,1,2,4,0,1,23.37,0,29,22,56.90%,4.10%
202311200SEA,SEA,William Borgen,borgewi01,0,0,0,1,4,1,20.57,0,18,14,56.20%,2.40%
202311200SEA,SEA,Yanni Gourde,gourdya01,0,1,1,2,2,0,17.75,2,18,16,52.90%,-2.20%
202311200TBL,BOS,Brad Marchand,marchbr03,0,1,1,2,0,2,21.2,0,24,19,55.80%,28.60%
202311200TBL,BOS,Brandon Carlo,carlobr01,0,0,0,1,3,1,21.28,2,9,31,22.50%,-21.50%
