GameID,Team,Time,Player,PlayerID,Penalty,PIM
202403230LAK,TBL,9.02,Nick Paul,paulni01,Holding,2 min
202403230LAK,LAK,19.68,Anže Kopitar,kopitan01,Hooking,2 min
202403230LAK,LAK,26.12,Blake Lizotte,lizotbl01,Hooking,2 min
202403230LAK,TBL,29.52,Mathew Dumba,dumbama01,Hooking,2 min
202403230LAK,TBL,47.78,Darren Raddysh,raddyda01,Illegal Equipment,2 min
202403230LAK,LAK,53.43,Alex Laferriere,laferal01,Holding,2 min
202404030LAK,SEA,8.45,Yanni Gourde,gourdya01,Hooking,2 min
202404030LAK,LAK,11.03,Kevin Fiala,fialake01,Holding,2 min
202404030LAK,LAK,23.9,Quinton Byfield,byfiequ01,Tripping,2 min
202404030LAK,SEA,37.85,William Borgen,borgewi01,Cross Checking,2 min
202404030LAK,SEA,40.98,Jamie Oleksiak,oleksja01,Tripping,2 min
202404030LAK,SEA,43.33,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,10 min
202404030LAK,SEA,43.33,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,10 min
202404030LAK,LAK,43.33,Alex Laferriere,laferal01,Roughing,2 min
202404030LAK,SEA,43.33,Adam Larsson,larssad01,Roughing,2 min
202404030LAK,LAK,43.72,Blake Lizotte,lizotbl01,High Sticking,4 min
202404060LAK,VAN,1.68,Teddy Blueger,bluegte01,Slashing,2 min
202404060LAK,VAN,5.27,Dakota Joshua,joshuda01,Roughing,2 min
202404060LAK,VAN,5.75,Dakota Joshua,joshuda01,Misconduct,10 min
202404060LAK,LAK,38.2,Phillip Danault,danauph01,Tripping,2 min
202404060LAK,LAK,40.47,Viktor Arvidsson,arvidvi01,Interference,2 min
202404060LAK,VAN,52.4,Tyler Myers,myersty01,Tripping,2 min
202404060LAK,VAN,52.68,Nikita Zadorov,zadorni01,Delay of Game,2 min
202404060LAK,LAK,55.47,Trevor Moore,mooretr01,Boarding,2 min
202404110LAK,CGY,6.37,Daniil Miromanov,miromda01,Closing Hand on the Puck,2 min
202404110LAK,LAK,7.33,Viktor Arvidsson,arvidvi01,Tripping,2 min
202404110LAK,LAK,13.83,Adrian Kempe,kempead01,High Sticking,2 min
202404110LAK,LAK,13.83,Adrian Kempe,kempead01,Roughing,2 min
202404110LAK,CGY,13.83,Brayden Pachal,pachabr01,Roughing,2 min
202404110LAK,CGY,13.83,Brayden Pachal,pachabr01,Interference,2 min
202404110LAK,CGY,29.9,Bench,,Too Many Men on the Ice,2 min
202404110LAK,CGY,31.03,Andrew Mangiapane,mangian01,Roughing,2 min
202404110LAK,CGY,43.35,MacKenzie Weegar,weegama01,High Sticking,2 min
202404130LAK,ANA,10.15,Sam Colangelo,colansa01,Holding,2 min
202404130LAK,LAK,14.1,Akil Thomas,thomaak01,High Sticking,2 min
202404130LAK,ANA,21.98,Olen Zellweger,zellwol01,Tripping,2 min
202404130LAK,ANA,28.03,Cam Fowler,fowleca01,Hooking,2 min
202404130LAK,LAK,37.75,Drew Doughty,doughdr01,Hooking,2 min
202404130LAK,ANA,47.15,Frank Vatrano,vatrafr01,Hooking,2 min
202404130LAK,LAK,50.27,Andreas Englund,engluan01,Slashing,2 min
202404130LAK,ANA,50.27,Frank Vatrano,vatrafr01,Roughing,2 min
202404150LAK,MIN,3.07,Zach Bogosian,bogosza01,Interference,2 min
202404150LAK,LAK,13.7,Alex Laferriere,laferal01,Interference,2 min
202404150LAK,MIN,17,Alex Goligoski,goligal01,Holding Stick,2 min
202404150LAK,LAK,26.48,Michael Anderson,andermi02,Hooking,2 min
202404150LAK,LAK,35.63,Andreas Englund,engluan01,High Sticking,2 min
202404150LAK,MIN,45.7,Mason Shaw,shawma01,Holding,2 min
202404150LAK,MIN,59.97,Joel Eriksson Ek,eriksjo02,Holding,2 min
202404180LAK,CHI,9.63,Jaycob Megna,megnaja02,Interference,2 min
202404180LAK,CHI,31.32,Seth Jones,jonesse01,Tripping,2 min
202404180LAK,CHI,35.33,Tyler Johnson,johnsty01,Tripping,2 min
202404180LAK,LAK,39.93,Cam Talbot,talboca01,Tripping,2 min
202404180LAK,CHI,58.3,Philipp Kurashev,kurasph01,Delay of Game,2 min
202310120MIN,MIN,18.15,Ryan Hartman,hartmry01,Tripping,2 min
202310120MIN,FLA,22.17,Uvis Balinskis,balinuv01,Slashing,2 min
202310120MIN,MIN,31.23,Matt Boldy,boldyma01,Cross Checking,2 min
202310120MIN,FLA,31.23,Josh Mahura,mahurjo01,Roughing,2 min
202310120MIN,FLA,32.8,Dmitry Kulikov,kulikdm01,Tripping,2 min
202310120MIN,MIN,37.77,Jacob Middleton,middlja01,Interference,2 min
202310120MIN,FLA,40.3,Evan Rodrigues,rodriev01,High Sticking,2 min
202310120MIN,FLA,49.9,Uvis Balinskis,balinuv01,Interference,2 min
202310120MIN,MIN,49.9,Brock Faber,faberbr01,Roughing,2 min
202310120MIN,FLA,49.9,Niko Mikkola,mikkoni01,Roughing,2 min
202310120MIN,MIN,51.75,Marcus Foligno,foligma01,Interference,2 min
202310190MIN,LAK,8,Bench,,Delay of Game,2 min
202310190MIN,LAK,16.27,Quinton Byfield,byfiequ01,Tripping,2 min
202310190MIN,LAK,26.32,Adrian Kempe,kempead01,Tripping,2 min
202310190MIN,LAK,58.13,Arthur Kaliyev,kaliyar01,Delay of Game,2 min
202310210MIN,CBJ,14.1,David Jiříček,jiricda01,Hooking,2 min
202310210MIN,MIN,15.02,Calen Addison,addisca01,Holding,2 min
202310210MIN,MIN,30.3,Pat Maroon,maroopa01,Interference,2 min
202310210MIN,CBJ,36.1,Damon Severson,severda01,Hooking,2 min
202310210MIN,CBJ,51.03,Boone Jenner,jennebo01,Tripping,2 min
202310210MIN,MIN,53.08,Joel Eriksson Ek,eriksjo02,Interference,2 min
202310240MIN,MIN,1.65,Jonathon Merrill,merrijo01,Tripping,2 min
202310240MIN,MIN,2.42,Jonas Brodin,brodijo01,Hooking,2 min
202310240MIN,EDM,5.32,Bench,,Too Many Men on the Ice,2 min
202310240MIN,MIN,10.37,Ryan Hartman,hartmry01,High Sticking,2 min
202310240MIN,MIN,12.77,Bench,,Too Many Men on the Ice,2 min
202310240MIN,MIN,17.93,Brandon Duhaime,duhaibr01,Fighting,5 min
202310240MIN,EDM,17.93,Evander Kane,kaneev01,Fighting,5 min
202310240MIN,EDM,22.05,Bench,,Too Many Men on the Ice,2 min
202310240MIN,MIN,52.75,Dakota Mermis,mermida01,Tripping,2 min
202310240MIN,EDM,54.35,Vincent Desharnais,deshavi01,Roughing,2 min
202310240MIN,MIN,54.35,Marcus Foligno,foligma01,Roughing,2 min
202310240MIN,EDM,57.75,Bench,,Too Many Men on the Ice,2 min
202311020MIN,NJD,16.37,Nathan Bastian,bastina01,Holding Stick,2 min
202311020MIN,MIN,21.27,Marco Rossi,rossima01,Elbowing,2 min
202311020MIN,MIN,24.62,Joel Eriksson Ek,eriksjo02,High Sticking,2 min
202311020MIN,NJD,28.4,Dougie Hamilton,hamildo01,Hooking,2 min
202311020MIN,MIN,54.87,Calen Addison,addisca01,High Sticking,2 min
202311020MIN,MIN,58.47,Matt Boldy,boldyma01,Interference,2 min
202311020MIN,MIN,58.53,Kirill Kaprizov,kapriki01,High Sticking,2 min
202311040MIN,NYR,8.92,K'Andre Miller,milleka01,High Sticking,2 min
202311040MIN,NYR,11.42,Jonathan Quick,quickjo01,Tripping,2 min
202311040MIN,NYR,14.08,Braden Schneider,schnebr01,High Sticking,2 min
202311040MIN,MIN,15.78,Mats Zuccarello,zuccama01,High Sticking,2 min
202311040MIN,NYR,52.1,Mika Zibanejad,zibanmi01,Tripping,2 min
202311120MIN,MIN,0.83,Brandon Duhaime,duhaibr01,Interference,2 min
202311120MIN,DAL,8.23,Craig Smith,smithcr01,Holding,2 min
202311120MIN,MIN,13.62,Connor Dewar,dewarco01,Fighting,5 min
202311120MIN,DAL,13.62,Craig Smith,smithcr01,Fighting,5 min
202311120MIN,DAL,16.15,Ryan Suter,suterry01,High Sticking,2 min
202311120MIN,MIN,20.75,Jacob Middleton,middlja01,Hooking,2 min
202311120MIN,MIN,30.87,Connor Dewar,dewarco01,Holding,2 min
202311120MIN,MIN,33.7,Marcus Johansson,johanma03,Tripping,2 min
202311120MIN,DAL,35.08,Jason Robertson,roberja01,Roughing,2 min
202311120MIN,MIN,38.23,Brandon Duhaime,duhaibr01,Boarding,5 min
202311120MIN,MIN,38.23,Brandon Duhaime,duhaibr01,Misconduct,10 min
202311120MIN,MIN,46.27,Marc-André Fleury,fleurma01,Tripping,2 min
202311120MIN,DAL,55.5,Radek Faksa,faksara01,Tripping,2 min
202311120MIN,DAL,57.18,Tyler Seguin,seguity01,High Sticking,2 min
202311190MIN,MIN,5.4,Mats Zuccarello,zuccama01,Roughing,2 min
202311190MIN,MIN,12.63,Jared Spurgeon,spurgja01,Tripping,2 min
202311190MIN,TOR,24.18,Jake McCabe,mccabja01,Slashing,2 min
202311190MIN,TOR,29.1,T.J. Brodie,broditj01,High Sticking,2 min
202311190MIN,TOR,34.22,Mitch Marner,marnemi01,Slashing,2 min
202311240MIN,COL,10.13,Jonathan Drouin,drouijo01,Tripping,2 min
202311240MIN,MIN,12.77,Marco Rossi,rossima01,Tripping,2 min
202311240MIN,COL,21.05,Ross Colton,coltoro01,High Sticking,4 min
202311240MIN,MIN,22.63,Marcus Johansson,johanma03,Hooking,2 min
202311240MIN,MIN,23.75,Marcus Foligno,foligma01,Tripping,2 min
202311240MIN,MIN,27.52,Jacob Middleton,middlja01,Interference,2 min
202311240MIN,COL,32.28,Caleb Jones,jonesca01,Holding,2 min
202311240MIN,COL,33.37,Bowen Byram,byrambo01,Delay of Game,2 min
202311240MIN,MIN,41.07,Brock Faber,faberbr01,Tripping,2 min
202311240MIN,MIN,52.4,Joel Eriksson Ek,eriksjo02,High Sticking,2 min
202311240MIN,COL,55.7,Bowen Byram,byrambo01,Hooking,2 min
202311240MIN,MIN,57.63,Matt Boldy,boldyma01,Interference,2 min
202311280MIN,MIN,0.37,Brock Faber,faberbr01,High Sticking,2 min
202311280MIN,MIN,7.45,Marco Rossi,rossima01,Hooking,2 min
202311280MIN,STL,24.58,Oskar Sundqvist,sundqos01,Tripping,2 min
202311280MIN,MIN,47.92,Matt Boldy,boldyma01,High Sticking,4 min
202312030MIN,MIN,3.8,Matt Boldy,boldyma01,Tripping,2 min
202312030MIN,CHI,10.45,Tyler Johnson,johnsty01,High Sticking,2 min
202312030MIN,CHI,24.95,Nick Foligno,foligni01,Hooking,2 min
202312030MIN,CHI,31.22,Mackenzie Entwistle,entwima01,Slashing,2 min
202312030MIN,MIN,42.32,Alex Goligoski,goligal01,High Sticking,2 min
202312030MIN,MIN,52.28,Brandon Duhaime,duhaibr01,Hooking,2 min
202312140MIN,MIN,7.95,Marco Rossi,rossima01,Tripping,2 min
202312140MIN,MIN,11.42,Pat Maroon,maroopa01,Illegal Equipment,2 min
202312140MIN,CGY,15.75,Mikael Backlund,backlmi01,Slashing,2 min
202312140MIN,MIN,19.43,Marcus Foligno,foligma01,Roughing,2 min
202312140MIN,MIN,19.43,Pat Maroon,maroopa01,Interference,2 min
202312140MIN,CGY,19.43,Martin Pospisil,pospima01,Roughing,2 min
202312140MIN,CGY,42.95,Andrew Mangiapane,mangian01,Tripping,2 min
202312140MIN,CGY,55.77,Jordan Oesterle,oestejo01,Tripping,2 min
202312160MIN,VAN,12.83,Quinn Hughes,hughequ01,Slashing,2 min
202312160MIN,MIN,19.42,Mats Zuccarello,zuccama01,Hooking,2 min
202312160MIN,MIN,29.98,Joel Eriksson Ek,eriksjo02,Holding Stick,2 min
202312160MIN,VAN,32.15,Filip Hronek,hronefi01,Slashing,2 min
202312160MIN,MIN,35.83,Matt Boldy,boldyma01,Delay of Game,2 min
202312160MIN,MIN,39.4,Zach Bogosian,bogosza01,Interference,2 min
202312160MIN,MIN,48.07,Marco Rossi,rossima01,Holding,2 min
202312210MIN,MTL,12.78,David Savard,savarda01,Roughing,2 min
202312210MIN,MTL,14.9,Bench,,Delay of Game,2 min
202312210MIN,MIN,26.12,Vinni Lettieri,lettivi01,Tripping,2 min
202312210MIN,MTL,28.87,Josh Anderson,anderjo05,Interference,2 min
202312210MIN,MTL,29.65,Kaiden Guhle,guhleka01,Fighting,5 min
202312210MIN,MIN,29.65,Marco Rossi,rossima01,Instigator,2 min
202312210MIN,MIN,29.65,Marco Rossi,rossima01,Fighting,5 min
202312210MIN,MIN,29.65,Marco Rossi,rossima01,Instigator,10 min
202312210MIN,MTL,32.37,Brendan Gallagher,gallabr01,Tripping,2 min
202312210MIN,MIN,34.7,Zach Bogosian,bogosza01,Roughing,2 min
202312210MIN,MIN,34.7,Zach Bogosian,bogosza01,Roughing,2 min
202312210MIN,MTL,35.12,Mike Matheson,mathemi01,Interference,2 min
202312210MIN,MIN,39.5,Marcus Foligno,foligma01,Boarding,2 min
202312210MIN,MTL,48.83,Joel Armia,armiajo01,Holding,2 min
202312210MIN,MTL,58.55,Cole Caufield,caufico01,Cross Checking,2 min
202312230MIN,MIN,2.2,Kirill Kaprizov,kapriki01,Holding,2 min
202312230MIN,MIN,2.68,Brandon Duhaime,duhaibr01,Fighting,5 min
202312230MIN,BOS,2.68,Jakub Lauko,laukoja01,Fighting,5 min
202312230MIN,MIN,3.52,Pat Maroon,maroopa01,Hooking,2 min
202312230MIN,BOS,19.75,Brad Marchand,marchbr03,Roughing,2 min
202312230MIN,BOS,25.82,Ian Mitchell,mitchia01,Interference,2 min
202312230MIN,BOS,36.13,Hampus Lindholm,lindhha01,Holding,2 min
202312230MIN,BOS,41.12,Charlie Coyle,coylech01,High Sticking,2 min
202312230MIN,BOS,49.95,Trent Frederic,fredetr01,Interference,2 min
202312270MIN,DET,15.4,Ben Chiarot,chiarbe01,Hooking,2 min
202312270MIN,MIN,36.9,Jonathon Merrill,merrijo01,Holding,2 min
202312270MIN,MIN,41.47,Jacob Middleton,middlja01,Hooking,2 min
202312270MIN,DET,49.57,David Perron,perroda01,Hooking,2 min
202312310MIN,WPG,0.03,Adam Lowry,lowryad01,Fighting,5 min
202312310MIN,MIN,0.03,Pat Maroon,maroopa01,Fighting,5 min
202312310MIN,MIN,5.35,Zach Bogosian,bogosza01,Cross Checking,2 min
202312310MIN,MIN,31.73,Dakota Mermis,mermida01,Delay of Game,2 min
202312310MIN,WPG,41.98,Neal Pionk,pionkne01,High Sticking,2 min
202312310MIN,MIN,44.67,Jacob Middleton,middlja01,Tripping,2 min
202401020MIN,CGY,7.53,Bench,,Too Many Men on the Ice,2 min
202401020MIN,MIN,11,Matt Boldy,boldyma01,Slashing,2 min
202401020MIN,CGY,11,Nazem Kadri,kadrina01,Cross Checking,2 min
202401020MIN,MIN,38.38,Frédérick Gaudreau,gaudrfr01,Interference,2 min
202401020MIN,CGY,42.52,Nazem Kadri,kadrina01,Holding,2 min
202401020MIN,CGY,46.47,Blake Coleman,colembl01,Hooking,2 min
202401040MIN,TBL,7.65,Brandon Hagel,hagelbr01,Holding,2 min
202401040MIN,MIN,11.03,Frédérick Gaudreau,gaudrfr01,Hooking,2 min
202401040MIN,MIN,18.23,Dakota Mermis,mermida01,High Sticking,2 min
202401040MIN,MIN,28.42,Pat Maroon,maroopa01,Fighting,5 min
202401040MIN,TBL,28.42,Austin Watson,watsoau01,Fighting,5 min
202401040MIN,MIN,40.8,Nic Petan,petanni01,Hooking,2 min
202401080MIN,DAL,4.22,Nils Lundkvist,lundkni01,Delay of Game,2 min
202401080MIN,DAL,9.05,Craig Smith,smithcr01,High Sticking,2 min
202401080MIN,DAL,10.27,Tyler Seguin,seguity01,Tripping,2 min
202401080MIN,MIN,17.88,Matt Boldy,boldyma01,Holding,2 min
202401080MIN,DAL,19.03,Wyatt Johnston,johnswy01,Interference,2 min
202401080MIN,DAL,28.52,Jason Robertson,roberja01,Tripping,2 min
202401080MIN,DAL,46.42,Wyatt Johnston,johnswy01,Slashing,2 min
202401080MIN,MIN,49.4,Ryan Hartman,hartmry01,Holding,2 min
202401120MIN,PHI,5.85,Yegor Zamula,zamulye01,Tripping,2 min
202401120MIN,PHI,14.28,Nicolas Deslauriers,deslani01,Fighting,5 min
202401120MIN,MIN,14.28,Pat Maroon,maroopa01,Fighting,5 min
202401120MIN,MIN,29.2,Ryan Hartman,hartmry01,Hooking,2 min
202401120MIN,PHI,35.27,Jamie Drysdale,drysdja01,Hooking,2 min
202401120MIN,MIN,36.67,Bench,,Too Many Men on the Ice,2 min
202401120MIN,MIN,61.62,Mats Zuccarello,zuccama01,Tripping,2 min
202401130MIN,MIN,2.7,Brandon Duhaime,duhaibr01,Fighting,5 min
202401130MIN,ARI,2.7,Liam O'Brien,obrieli01,Fighting,5 min
202401130MIN,MIN,4.5,Jonathon Merrill,merrijo01,Holding,2 min
202401130MIN,MIN,15.57,Joel Eriksson Ek,eriksjo02,Roughing,2 min
202401130MIN,ARI,19.42,Jack McBain,mcbaija03,Interference,2 min
202401130MIN,MIN,21.97,Jonathon Merrill,merrijo01,Hooking,2 min
202401130MIN,ARI,24.32,Lawson Crouse,crousla01,Roughing,2 min
202401130MIN,MIN,24.32,Jacob Middleton,middlja01,Roughing,2 min
202401130MIN,ARI,35.53,Josh Brown,brownjo01,Roughing,2 min
202401130MIN,ARI,45.35,Josh Brown,brownjo01,Fighting,5 min
202401130MIN,MIN,45.35,Marcus Foligno,foligma01,Fighting,5 min
202401130MIN,ARI,47.4,Troy Stecher,stechtr01,Tripping,2 min
202401150MIN,NYI,1.08,Anders Lee,leean01,Slashing,2 min
202401150MIN,MIN,6.07,Marcus Foligno,foligma01,Roughing,2 min
202401150MIN,NYI,9.95,Noah Dobson,dobsono01,Tripping,2 min
202401150MIN,NYI,18.68,Kyle Palmieri,palmiky01,High Sticking,2 min
202401150MIN,MIN,22.58,Joel Eriksson Ek,eriksjo02,Holding,2 min
202401150MIN,NYI,32.58,Bo Horvat,horvabo01,Delay of Game,2 min
202401150MIN,MIN,34.95,Ryan Hartman,hartmry01,Tripping,2 min
202401150MIN,NYI,39.62,Kyle Palmieri,palmiky01,Unsportsmanlike Conduct,2 min
202401150MIN,MIN,53.02,Kirill Kaprizov,kapriki01,High Sticking,4 min
202401150MIN,NYI,53.15,Anders Lee,leean01,Hooking,2 min
202401230MIN,MIN,5.68,Marco Rossi,rossima01,Tripping,2 min
202401230MIN,WSH,15.75,Trevor van Riemsdyk,vanritr01,Hooking,2 min
202401230MIN,MIN,18.97,Jonas Brodin,brodijo01,Interference,2 min
202401230MIN,WSH,35.03,Nic Dowd,dowdni01,Hooking,2 min
202401230MIN,MIN,46.07,Ryan Hartman,hartmry01,Tripping,2 min
202401230MIN,MIN,55.1,Marco Rossi,rossima01,Hooking,2 min
202401250MIN,MIN,13.78,Zach Bogosian,bogosza01,Roughing,2 min
202401250MIN,NSH,25.82,Cody Glass,glassco01,Tripping,2 min
202401250MIN,NSH,30.12,Alexandre Carrier,carrial01,Holding,2 min
202401250MIN,NSH,31.97,Ryan McDonagh,mcdonry01,Delay of Game,2 min
202401250MIN,NSH,34.73,Michael McCarron,mccarmi01,Fighting,5 min
202401250MIN,MIN,34.73,Jacob Middleton,middlja01,Fighting,5 min
202401250MIN,MIN,35.62,Zach Bogosian,bogosza01,Instigator,2 min
202401250MIN,MIN,35.62,Zach Bogosian,bogosza01,Fighting,5 min
202401250MIN,MIN,35.62,Zach Bogosian,bogosza01,Instigator,10 min
202401250MIN,NSH,35.62,Cole Smith,smithco02,Elbowing,2 min
202401250MIN,NSH,35.62,Cole Smith,smithco02,Fighting,5 min
202401250MIN,MIN,38.37,Kirill Kaprizov,kapriki01,Hooking,2 min
202401250MIN,NSH,54.68,Jeremy Lauzon,lauzoje01,Tripping,2 min
202401270MIN,ANA,1.95,Troy Terry,terrytr01,Hooking,2 min
202401270MIN,MIN,11.28,Jake Lucchini,lucchja01,Holding,2 min
202401270MIN,ANA,26.33,Mason McTavish,mctavma01,High Sticking,2 min
202401270MIN,ANA,29.65,Adam Henrique,henriad01,Hooking,2 min
202401270MIN,MIN,39.52,Jonas Brodin,brodijo01,High Sticking,2 min
202401270MIN,ANA,49.48,Troy Terry,terrytr01,Tripping,2 min
202402090MIN,MIN,0.42,Jacob Middleton,middlja01,High Sticking,4 min
202402090MIN,PIT,10.58,Lars Eller,ellerla01,High Sticking,4 min
202402090MIN,MIN,15.92,Dakota Mermis,mermida01,Interference,2 min
202402090MIN,PIT,19.83,Erik Karlsson,karlser01,Tripping,2 min
202402090MIN,MIN,25.37,Kirill Kaprizov,kapriki01,Unsportsmanlike Conduct,2 min
202402090MIN,PIT,25.37,Bryan Rust,rustbr01,Unsportsmanlike Conduct,2 min
202402090MIN,PIT,38.65,Marcus Pettersson,pettema01,Tripping,2 min
202402090MIN,MIN,40.53,Kirill Kaprizov,kapriki01,Hooking,2 min
202402090MIN,PIT,43.37,Lars Eller,ellerla01,Hooking,2 min
202402090MIN,PIT,49.57,Bench,,Delay of Game,2 min
202402090MIN,MIN,52.13,Matt Boldy,boldyma01,Tripping,2 min
202402090MIN,MIN,58.17,Jonas Brodin,brodijo01,High Sticking,2 min
202402170MIN,MIN,5.37,Matt Boldy,boldyma01,High Sticking,2 min
202402170MIN,BUF,5.83,Casey Mittelstadt,mitteca01,Slashing,2 min
202402170MIN,MIN,10.05,Jacob Middleton,middlja01,Hooking,2 min
202402170MIN,MIN,17.85,Vinni Lettieri,lettivi01,Tripping,2 min
202402170MIN,BUF,29.28,Connor Clifton,cliftco01,Cross Checking,2 min
202402170MIN,BUF,47.62,Connor Clifton,cliftco01,High Sticking,4 min
202402190MIN,VAN,4.07,Conor Garland,garlaco01,High Sticking,2 min
202402190MIN,VAN,4.07,Noah Juulsen,juulsno01,Unsportsmanlike Conduct,2 min
202402190MIN,MIN,4.07,Mats Zuccarello,zuccama01,Unsportsmanlike Conduct,2 min
202402190MIN,VAN,4.62,Elias Lindholm,lindhel01,Roughing,2 min
202402190MIN,MIN,20.78,Joel Eriksson Ek,eriksjo02,Tripping,2 min
202402190MIN,MIN,28.37,Ryan Hartman,hartmry01,Interference,2 min
202402190MIN,VAN,37.95,Nikita Zadorov,zadorni01,Holding,2 min
202402190MIN,VAN,38.8,Teddy Blueger,bluegte01,High Sticking,2 min
202402190MIN,VAN,39.85,Elias Pettersson,petteel01,Hooking,2 min
202402190MIN,VAN,40.8,J.T. Miller,millejt01,Delay of Game,2 min
202402190MIN,MIN,54.93,Jacob Middleton,middlja01,Tripping,2 min
202402270MIN,CAR,7.68,Teuvo Teräväinen,teravte01,Tripping,2 min
202402270MIN,CAR,20,Michael Bunting,buntimi01,Roughing,2 min
202402270MIN,MIN,20,Brandon Duhaime,duhaibr01,Roughing,2 min
202402270MIN,MIN,33.15,Marco Rossi,rossima01,Tripping,2 min
202402270MIN,CAR,34.88,Michael Bunting,buntimi01,Hooking,2 min
202402270MIN,CAR,42.05,Jesperi Kotkaniemi,kotkaje01,High Sticking,2 min
202402270MIN,MIN,49,Marco Rossi,rossima01,Tripping,2 min
202403030MIN,SJS,7.15,Jan Rutta,ruttaja02,Interference,2 min
202403030MIN,MIN,21.32,Zach Bogosian,bogosza01,Interference,2 min
202403030MIN,SJS,24.47,Marc-Édouard Vlasic,vlasima01,Holding,2 min
202403030MIN,SJS,30.15,Kevin Labanc,labanke01,High Sticking,4 min
202403030MIN,MIN,57.5,Jacob Middleton,middlja01,Tripping,2 min
202403100MIN,MIN,2.95,Marcus Foligno,foligma01,Fighting,5 min
202403100MIN,NSH,2.95,Michael McCarron,mccarmi01,Fighting,5 min
202403100MIN,MIN,6.35,Brock Faber,faberbr01,Tripping,2 min
202403100MIN,MIN,9.93,Mason Shaw,shawma01,Fighting,5 min
202403100MIN,NSH,9.93,Kiefer Sherwood,sherwki01,Fighting,5 min
202403100MIN,NSH,37.43,Ryan O'Reilly,oreilry01,Interference,2 min
202403100MIN,NSH,42.35,Colton Sissons,sissoco01,Holding,2 min
202403100MIN,MIN,57.22,Joel Eriksson Ek,eriksjo02,Hooking,2 min
202403120MIN,MIN,3.28,Matt Boldy,boldyma01,Tripping,2 min
202403120MIN,ARI,10.5,Juuso Välimäki,valimju01,Hooking,2 min
202403120MIN,MIN,13.83,Zach Bogosian,bogosza01,Tripping,2 min
202403120MIN,ARI,15.92,Bench,,Too Many Men on the Ice,2 min
202403120MIN,ARI,36.67,Michael Kesselring,kessemi01,Cross Checking,2 min
202403120MIN,ARI,47.52,Nick Bjugstad,bjugsni01,High Sticking,2 min
202403140MIN,ANA,15.32,Alex Killorn,killoal01,Tripping,2 min
202403140MIN,MIN,18.95,Marc-André Fleury,fleurma01,High Sticking,2 min
202403140MIN,ANA,22.37,Urho Vaakanainen,vaakaur01,Delay of Game,2 min
202403230MIN,MIN,12.67,Declan Chisholm,chishde01,High Sticking,2 min
202403230MIN,STL,39.02,Nick Leddy,leddyni01,Interference,2 min
202403230MIN,MIN,60,Brock Faber,faberbr01,Roughing,2 min
202403230MIN,STL,60,Jake Neighbours,neighja01,Roughing,2 min
202403280MIN,SJS,7.93,Mikael Granlund,granlmi01,Tripping,2 min
202403280MIN,SJS,12.02,Bench,,Too Many Men on the Ice,2 min
202403280MIN,MIN,34.07,Joel Eriksson Ek,eriksjo02,Tripping,2 min
202403300MIN,MIN,3.82,Vinni Lettieri,lettivi01,Tripping,2 min
202403300MIN,MIN,5.97,Ryan Hartman,hartmry01,Interference,2 min
202403300MIN,MIN,29.22,Bench,,Too Many Men on the Ice,2 min
202403300MIN,VEG,34.05,Jack Eichel,eicheja01,Spearing,5 min
202403300MIN,VEG,34.05,Jack Eichel,eicheja01,Misconduct,10 min
202403300MIN,MIN,63.5,Ryan Hartman,hartmry01,Unsportsmanlike Conduct,10 min
202404020MIN,MIN,7.88,Vinni Lettieri,lettivi01,Tripping,2 min
202404020MIN,OTT,9.68,Erik Brännström,branner01,Holding,2 min
202404020MIN,MIN,26.95,Marat Khusnutdinov,khusnma01,Hooking,2 min
202404020MIN,OTT,39.52,Shane Pinto,pintosh01,Slashing,2 min
202404020MIN,MIN,41.95,Jonas Brodin,brodijo01,Slashing,2 min
202404020MIN,OTT,49.95,Parker Kelly,kellypa01,Tripping,2 min
202404020MIN,MIN,59.8,Frédérick Gaudreau,gaudrfr01,Roughing,2 min
202404020MIN,OTT,59.8,Brady Tkachuk,tkachbr01,Roughing,2 min
202404020MIN,OTT,59.8,Brady Tkachuk,tkachbr01,Roughing,2 min
202404040MIN,MIN,12.33,Kirill Kaprizov,kapriki01,Tripping,2 min
202404040MIN,COL,23.88,Jonathan Drouin,drouijo01,Hooking,2 min
202404040MIN,MIN,26.37,Matt Boldy,boldyma01,Tripping,2 min
202404040MIN,COL,27.73,Mikko Rantanen,rantami01,Slashing,2 min
202404040MIN,COL,29.08,Samuel Girard,girarsa01,Tripping,2 min
202404040MIN,COL,36.43,Sean Walker,walkese01,Holding,2 min
202404060MIN,WPG,14.92,Kyle Connor,connoky01,Tripping,2 min
202404060MIN,WPG,16.35,Neal Pionk,pionkne01,Slashing,2 min
202404060MIN,MIN,22.97,Marat Khusnutdinov,khusnma01,Slashing,2 min
202404060MIN,WPG,35.93,Morgan Barron,barromo01,Cross Checking,2 min
202404060MIN,MIN,54.93,Kirill Kaprizov,kapriki01,Holding,2 min
202404060MIN,WPG,57.42,Morgan Barron,barromo01,High Sticking,2 min
