Game ID,Period,Time,Team,Player,Player_ID,Penalty,PIM
202310140OTT,2nd Period,14.85,OTT,Mark Kastelic,kastema01,Fighting,5 min
202310140OTT,2nd Period,15.68,PHI,Tyson Foerster,foersty01,Slashing,2 min
202310140OTT,2nd Period,20,OTT,Jakob Chychrun,chychja01,Roughing,2 min
202310140OTT,2nd Period,20,PHI,Nicolas Deslauriers,deslani01,Roughing,2 min
,3rd Period,,,,,,
202310140OTT,3rd Period,0.17,PHI,Travis Sanheim,sanhetr01,Interference,2 min
202310140OTT,3rd Period,4.2,OTT,Claude Giroux,giroucl01,Interference,2 min
202310140OTT,3rd Period,11.15,OTT,Artem Zub,zubar01,High Sticking,2 min
202310140OTT,3rd Period,14.35,OTT,Artem Zub,zubar01,Holding,2 min
202310140OTT,3rd Period,17.45,PHI,Garnet Hathaway,hathaga01,Roughing,2 min
,1st Period,,,,,,
202310150OTT,1st Period,11.38,TBL,Victor Hedman,hedmavi01,Roughing,2 min
202310150OTT,1st Period,11.38,OTT,Mathieu Joseph,josepma01,Roughing,2 min
202310150OTT,1st Period,16.55,OTT,Travis Hamonic,hamontr01,Cross Checking,2 min
,2nd Period,,,,,,
202310150OTT,2nd Period,5.62,OTT,Tim Stützle,stuetti02,Roughing,2 min
202310150OTT,2nd Period,15.02,TBL,Mikhail Sergachev,sergami01,Interference,2 min
,3rd Period,,,,,,
202310150OTT,3rd Period,4.88,TBL,Darren Raddysh,raddyda01,Tripping,2 min
202310150OTT,3rd Period,20,TBL,Tanner Jeannot,jeannta01,Roughing,2 min
,1st Period,,,,,,
202310180OTT,1st Period,11.52,WSH,T.J. Oshie,oshietj01,Slashing,2 min
,2nd Period,,,,,,
202310180OTT,2nd Period,12.88,OTT,Mark Kastelic,kastema01,Tripping,2 min
202310180OTT,2nd Period,15.78,WSH,Bench,#N/A,Delay of Game,2 min
202310180OTT,2nd Period,18.95,OTT,Mark Kastelic,kastema01,Fighting,5 min
202310180OTT,2nd Period,18.95,WSH,Tom Wilson,wilsoto01,Unsportsmanlike Conduct,2 min
202310180OTT,2nd Period,18.95,WSH,Tom Wilson,wilsoto01,Fighting,5 min
,3rd Period,,,,,,
202310180OTT,3rd Period,2.93,OTT,Dominik Kubalík,kubaldo01,Tripping,2 min
202310180OTT,3rd Period,5.53,WSH,Martin Fehérváry,feherma01,Holding Stick,2 min
202310180OTT,3rd Period,12.05,OTT,Travis Hamonic,hamontr01,Roughing,2 min
202310180OTT,3rd Period,12.05,OTT,Jake Sanderson,sandeja01,Roughing,2 min
202310180OTT,3rd Period,12.05,WSH,Tom Wilson,wilsoto01,Roughing,2 min
202310180OTT,3rd Period,12.05,WSH,Tom Wilson,wilsoto01,Roughing,2 min
202310180OTT,3rd Period,15.97,WSH,Rasmus Sandin,sandira01,Delay of Game,2 min
,1st Period,,,,,,
202310210OTT,1st Period,13.32,DET,Jake Walman,walmaja01,Roughing,2 min
202310210OTT,1st Period,13.32,OTT,Claude Giroux,giroucl01,Roughing,2 min
202310210OTT,1st Period,13.32,OTT,Brady Tkachuk,tkachbr01,Roughing,2 min
202310210OTT,1st Period,13.32,DET,Moritz Seider,seidemo01,Roughing,2 min
202310210OTT,1st Period,13.32,DET,Lucas Raymond,raymolu01,Roughing,2 min
202310210OTT,1st Period,15.5,DET,Joe Veleno,velenjo01,Boarding,2 min
202310210OTT,1st Period,18.13,OTT,Ridly Greig,greigri01,Roughing,2 min
,2nd Period,,,,,,
202310210OTT,2nd Period,1.87,OTT,Erik Brännström,branner01,Tripping,2 min
202310210OTT,2nd Period,11.75,DET,J.T. Compher,comphj.01,Slashing,2 min
202310210OTT,2nd Period,14.57,OTT,Travis Hamonic,hamontr01,Interference,2 min
202310210OTT,2nd Period,15.68,DET,Michael Rasmussen,rasmumi01,Roughing,2 min
202310210OTT,2nd Period,15.68,OTT,Brady Tkachuk,tkachbr01,Roughing,2 min
202310210OTT,2nd Period,17.97,DET,Ben Chiarot,chiarbe01,Roughing,2 min
202310210OTT,2nd Period,19.8,OTT,Jakob Chychrun,chychja01,Tripping,2 min
,3rd Period,,,,,,
202310210OTT,3rd Period,1.27,DET,Michael Rasmussen,rasmumi01,Fighting,5 min
202310210OTT,3rd Period,1.27,DET,Michael Rasmussen,rasmumi01,Roughing,2 min
202310210OTT,3rd Period,1.27,OTT,Brady Tkachuk,tkachbr01,Fighting,5 min
202310210OTT,3rd Period,10.47,OTT,Thomas Chabot,chaboth01,Cross Checking,2 min
202310210OTT,3rd Period,11.43,DET,Dylan Larkin,larkidy01,Cross Checking,2 min
,1st Period,,,,,,
202310240OTT,1st Period,16.6,OTT,Brady Tkachuk,tkachbr01,Interference,2 min
202310240OTT,1st Period,19.05,BUF,Kyle Okposo,okposky01,Tripping,2 min
,2nd Period,,,,,,
202310240OTT,2nd Period,0.45,BUF,Tage Thompson,thompta01,Hooking,2 min
202310240OTT,2nd Period,4.57,BUF,Connor Clifton,cliftco01,Cross Checking,2 min
202310240OTT,2nd Period,16.83,OTT,Travis Hamonic,hamontr01,Holding,2 min
,3rd Period,,,,,,
202310240OTT,3rd Period,16.83,BUF,Alex Tuch,tuchal01,Fighting,5 min
202310240OTT,3rd Period,16.83,BUF,Alex Tuch,tuchal01,Interference,2 min
202310240OTT,3rd Period,16.83,OTT,Brady Tkachuk,tkachbr01,Misconduct,10 min
202310240OTT,3rd Period,16.83,OTT,Brady Tkachuk,tkachbr01,Fighting,5 min
202310240OTT,3rd Period,16.83,OTT,Brady Tkachuk,tkachbr01,Instigator,2 min
202310240OTT,3rd Period,17.38,OTT,Vladimir Tarasenko,tarasvl01,Roughing,2 min
202310240OTT,3rd Period,17.38,OTT,Vladimir Tarasenko,tarasvl01,Roughing,2 min
202310240OTT,3rd Period,17.38,BUF,Dylan Cozens,cozendy01,Misconduct,10 min
202310240OTT,3rd Period,17.38,BUF,Dylan Cozens,cozendy01,Roughing,2 min
202310240OTT,3rd Period,17.38,BUF,Dylan Cozens,cozendy01,Roughing,2 min
202310240OTT,3rd Period,17.38,BUF,Dylan Cozens,cozendy01,Slashing,2 min
202310240OTT,3rd Period,19.4,BUF,Zemgus Girgensons,girgeze01,Tripping,2 min
202310240OTT,3rd Period,19.97,OTT,Erik Brännström,branner01,Tripping,2 min
,1st Period,,,,,,
202311020OTT,1st Period,1.57,OTT,Drake Batherson,bathedr01,Interference,2 min
202311020OTT,1st Period,11.57,LAK,Anže Kopitar,kopitan01,Holding,2 min
202311020OTT,1st Period,19.73,LAK,Quinton Byfield,byfiequ01,Delay of Game,2 min
,2nd Period,,,,,,
202311020OTT,2nd Period,11.42,OTT,Joshua Norris,norrijo01,High Sticking,2 min
202311020OTT,2nd Period,18.13,LAK,Drew Doughty,doughdr01,Interference,2 min
,3rd Period,,,,,,
202311020OTT,3rd Period,5.5,OTT,Travis Hamonic,hamontr01,Roughing,2 min
202311020OTT,3rd Period,15.83,OTT,Travis Hamonic,hamontr01,High Sticking,2 min
,1st Period,,,,,,
202311040OTT,1st Period,2.6,OTT,Zack MacEwen,macewza01,Fighting,5 min
202311040OTT,1st Period,2.6,TBL,Austin Watson,watsoau01,Fighting,5 min
,2nd Period,,,,,,
202311040OTT,2nd Period,6.5,TBL,Victor Hedman,hedmavi01,Slashing,2 min
202311040OTT,2nd Period,12.75,OTT,Claude Giroux,giroucl01,Hooking,2 min
,3rd Period,,,,,,
202311040OTT,3rd Period,2.92,TBL,Tanner Jeannot,jeannta01,Cross Checking,2 min
202311040OTT,3rd Period,5.6,OTT,Bench,#N/A,Too Many Men on the Ice,2 min
202311040OTT,3rd Period,8.23,OTT,Travis Hamonic,hamontr01,Hooking,2 min
202311040OTT,3rd Period,9.92,TBL,Tanner Jeannot,jeannta01,Unsportsmanlike Conduct,2 min
202311040OTT,3rd Period,12.23,TBL,Bench,#N/A,Delay of Game,2 min
,1st Period,,,,,,
202311090OTT,1st Period,6.35,VAN,Ian Cole,coleia01,Tripping,2 min
202311090OTT,1st Period,14.23,VAN,Conor Garland,garlaco01,Tripping,2 min
202311090OTT,1st Period,19.02,OTT,Roby Jarventie,jarvero01,Slashing,2 min
,2nd Period,,,,,,
202311090OTT,2nd Period,13.6,OTT,Joshua Norris,norrijo01,Interference,2 min
,3rd Period,,,,,,
202311090OTT,3rd Period,13.43,OTT,Jakob Chychrun,chychja01,High Sticking,2 min
,1st Period,,,,,,
202311110OTT,1st Period,3.32,OTT,Joshua Norris,norrijo01,Tripping,2 min
202311110OTT,1st Period,13.37,OTT,Vladimir Tarasenko,tarasvl01,Tripping,2 min
,2nd Period,,,,,,
202311110OTT,2nd Period,2.4,CGY,MacKenzie Weegar,weegama01,High Sticking,2 min
202311110OTT,2nd Period,13.6,CGY,Nikita Zadorov,zadorni01,Interference,2 min
202311110OTT,2nd Period,16.22,CGY,Blake Coleman,colembl01,Interference,2 min
202311110OTT,2nd Period,17.03,CGY,Elias Lindholm,lindhel01,Tripping,2 min
202311110OTT,2nd Period,19.42,OTT,Rourke Chartier,chartro01,Tripping,2 min
,3rd Period,,,,,,
202311110OTT,3rd Period,10.02,CGY,Blake Coleman,colembl01,Hooking,2 min
,1st Period,,,,,,
202311160OTT,1st Period,5.52,DET,Michael Rasmussen,rasmumi01,Holding,2 min
202311160OTT,1st Period,6.27,OTT,Artem Zub,zubar01,Tripping,2 min
202311160OTT,1st Period,11.35,OTT,Travis Hamonic,hamontr01,Delay of Game,2 min
202311160OTT,1st Period,12.78,DET,Alex DeBrincat,debrial01,Hooking,2 min
,3rd Period,,,,,,
202311160OTT,3rd Period,1.22,DET,David Perron,perroda01,Tripping,2 min
202311160OTT,3rd Period,2.03,DET,Jake Walman,walmaja01,Holding,2 min
202311160OTT,3rd Period,2.68,OTT,Jakob Chychrun,chychja01,Holding Stick,2 min
202311160OTT,3rd Period,14.6,DET,Bench,#N/A,Too Many Men on the Ice,2 min
202311160OTT,3rd Period,18.48,DET,Ben Chiarot,chiarbe01,Delay of Game,2 min
,1st Period,,,,,,
202311180OTT,1st Period,4.82,OTT,Drake Batherson,bathedr01,Holding,2 min
202311180OTT,1st Period,8.63,MIN,Matt Boldy,boldyma01,Holding,2 min
202311180OTT,1st Period,14.32,OTT,Zack MacEwen,macewza01,Fighting,5 min
202311180OTT,1st Period,14.32,MIN,Jacob Middleton,middlja01,Fighting,5 min
202311180OTT,1st Period,17.32,MIN,Marcus Johansson,johanma03,Interference,2 min
,2nd Period,,,,,,
202311180OTT,2nd Period,3.63,OTT,Erik Brännström,branner01,Interference in crease,Penalty Shot (Marcus Johansson - Saved)
202311180OTT,2nd Period,10,OTT,Roby Jarventie,jarvero01,High Sticking,2 min
202311180OTT,2nd Period,13.18,MIN,Vinni Lettieri,lettivi01,High Sticking,2 min
,3rd Period,,,,,,
202311180OTT,3rd Period,5.23,OTT,Mathieu Joseph,josepma01,Hooking,2 min
202311180OTT,3rd Period,7.35,MIN,Pat Maroon,maroopa01,Slashing,2 min
202311180OTT,3rd Period,10.93,OTT,Drake Batherson,bathedr01,Delay of Game,2 min
,1st Period,,,,,,
202311240OTT,1st Period,9.62,NYI,Ryan Pulock,pulocry01,Tripping,2 min
202311240OTT,1st Period,15.83,NYI,Bo Horvat,horvabo01,Hooking,2 min
,2nd Period,,,,,,
202311240OTT,2nd Period,8.37,OTT,Parker Kelly,kellypa01,High Sticking,2 min
,3rd Period,,,,,,
202311240OTT,3rd Period,13.78,NYI,Mathew Barzal,barzama01,Slashing,2 min
,1st Period,,,,,,
202311270OTT,1st Period,1.08,OTT,Jacob Bernard-Docker,bernaja01,Tripping,2 min
202311270OTT,1st Period,8.75,FLA,Sam Reinhart,reinhsa01,High Sticking,4 min
,2nd Period,,,,,,
202311270OTT,2nd Period,1.43,FLA,Gustav Forsling,forslgu02,Tripping,2 min
202311270OTT,2nd Period,5.15,OTT,Vladimir Tarasenko,tarasvl01,Interference,2 min
202311270OTT,2nd Period,5.98,OTT,Bench,#N/A,Delay of Game,2 min
202311270OTT,2nd Period,20,FLA,Matthew Tkachuk,tkachma01,Roughing,2 min
202311270OTT,2nd Period,20,FLA,Matthew Tkachuk,tkachma01,Unsportsmanlike Conduct,2 min
202311270OTT,2nd Period,20,OTT,Travis Hamonic,hamontr01,Roughing,2 min
,3rd Period,,,,,,
202311270OTT,3rd Period,5.22,OTT,Zack MacEwen,macewza01,Match Penalty,5 min
202311270OTT,3rd Period,6.97,FLA,Anton Lundell,lundean01,Tripping,2 min
202311270OTT,3rd Period,8.17,FLA,Sam Bennett,bennesa01,Closing Hand on the Puck,2 min
202311270OTT,3rd Period,10.3,FLA,Matthew Tkachuk,tkachma01,Fighting,5 min
202311270OTT,3rd Period,10.3,OTT,Jake Sanderson,sandeja01,Fighting,5 min
202311270OTT,3rd Period,10.3,FLA,Matthew Tkachuk,tkachma01,Unsportsmanlike Conduct,2 min
202311270OTT,3rd Period,10.5,OTT,Brady Tkachuk,tkachbr01,Cross Checking,2 min
202311270OTT,3rd Period,12.63,FLA,Kevin Stenlund,stenlke01,Misconduct,10 min
202311270OTT,3rd Period,12.63,OTT,Brady Tkachuk,tkachbr01,Roughing,2 min
202311270OTT,3rd Period,12.63,OTT,Brady Tkachuk,tkachbr01,Interference,2 min
202311270OTT,3rd Period,12.63,OTT,Brady Tkachuk,tkachbr01,Misconduct,10 min
202311270OTT,3rd Period,12.63,FLA,Ryan Lomberg,lombery01,Misconduct,10 min
202311270OTT,3rd Period,12.63,FLA,Dmitry Kulikov,kulikdm01,Misconduct,10 min
202311270OTT,3rd Period,12.63,OTT,Travis Hamonic,hamontr01,Misconduct,10 min
202311270OTT,3rd Period,12.63,FLA,Jonah Gadjovich,gadjojo01,Misconduct,10 min
202311270OTT,3rd Period,12.63,FLA,Jonah Gadjovich,gadjojo01,Roughing,2 min
202311270OTT,3rd Period,12.63,FLA,Oliver Ekman-Larsson,ekmanol01,Misconduct,10 min
202311270OTT,3rd Period,12.63,OTT,Rourke Chartier,chartro01,Misconduct,10 min
202311270OTT,3rd Period,12.63,OTT,Erik Brännström,branner01,Misconduct,10 min
202311270OTT,3rd Period,12.63,OTT,Drake Batherson,bathedr01,Misconduct,10 min
202311270OTT,3rd Period,14.5,OTT,Mathieu Joseph,josepma01,Misconduct,10 min
202311270OTT,3rd Period,14.5,FLA,Sam Bennett,bennesa01,Misconduct,10 min
,1st Period,,,,,,
202312020OTT,1st Period,6.35,OTT,Jakob Chychrun,chychja01,Interference,2 min
202312020OTT,1st Period,14.92,SEA,Marián Studenič,studema01,Holding,2 min
,2nd Period,,,,,,
202312020OTT,2nd Period,3.95,SEA,Justin Schultz,schulju01,Interference,2 min
202312020OTT,2nd Period,9.75,SEA,Eeli Tolvanen,tolvaee01,Tripping,2 min
,3rd Period,,,,,,
202312020OTT,3rd Period,6.58,OTT,Bench,#N/A,Too Many Men on the Ice,2 min
202312020OTT,3rd Period,11.98,OTT,Dominik Kubalík,kubaldo01,Holding,2 min
,1st Period,,,,,,
202312050OTT,1st Period,7.7,NYR,Artemi Panarin,panarar01,Tripping,2 min
202312050OTT,1st Period,13.35,NYR,Jacob Trouba,troubja01,Holding Stick,2 min
202312050OTT,1st Period,19.73,OTT,Dominik Kubalík,kubaldo01,Interference,2 min
,2nd Period,,,,,,
202312050OTT,2nd Period,19.32,OTT,Drake Batherson,bathedr01,Holding,2 min
,3rd Period,,,,,,
202312050OTT,3rd Period,3.47,OTT,Joshua Norris,norrijo01,High Sticking,2 min
202312050OTT,3rd Period,4.05,OTT,Tim Stützle,stuetti02,Tripping,2 min
202312050OTT,3rd Period,8.05,NYR,Erik Gustafsson,gustaer02,Roughing,2 min
202312050OTT,3rd Period,8.05,NYR,Erik Gustafsson,gustaer02,Fighting,5 min
202312050OTT,3rd Period,8.05,OTT,Dominik Kubalík,kubaldo01,Fighting,5 min
,1st Period,,,,,,
202312070OTT,1st Period,17.42,OTT,Ridly Greig,greigri01,Boarding,2 min
,2nd Period,,,,,,
202312070OTT,2nd Period,19.52,TOR,Conor Timmins,timmico01,Tripping,2 min
,3rd Period,,,,,,
202312070OTT,3rd Period,19.15,TOR,Simon Benoit,benoisi01,High Sticking,2 min
,1st Period,,,,,,
202312120OTT,1st Period,14.03,CAR,Martin Nečas,necasma01,Cross Checking,2 min
202312120OTT,1st Period,17.27,OTT,Ridly Greig,greigri01,Interference,2 min
,2nd Period,,,,,,
202312120OTT,2nd Period,4.32,CAR,Bench,#N/A,Too Many Men on the Ice,2 min
202312120OTT,2nd Period,7,CAR,Brady Skjei,skjeibr01,Delay of Game,2 min
202312120OTT,2nd Period,12.05,OTT,Artem Zub,zubar01,Holding,2 min
202312120OTT,2nd Period,16.02,OTT,Ridly Greig,greigri01,Roughing,2 min
202312120OTT,2nd Period,16.02,CAR,Stefan Noesen,noesest01,Boarding,2 min
,3rd Period,,,,,,
202312120OTT,3rd Period,2.05,CAR,Martin Nečas,necasma01,Slashing,2 min
202312120OTT,3rd Period,14.53,OTT,Ridly Greig,greigri01,Cross Checking,2 min
202312120OTT,3rd Period,14.53,CAR,Dmitry Orlov,orlovdm01,Roughing,2 min
202312120OTT,3rd Period,15.65,CAR,Pyotr Kochetkov,kochepy01,Interference - Throwing object,Penalty Shot (Brady Tkachuk - Saved)
202312120OTT,3rd Period,15.65,OTT,Brady Tkachuk,tkachbr01,Misconduct,10 min
202312120OTT,3rd Period,20,OTT,Travis Hamonic,hamontr01,Roughing,2 min
,1st Period,,,,,,
202312230OTT,1st Period,2.05,OTT,Ridly Greig,greigri01,Interference,2 min
202312230OTT,1st Period,2.42,OTT,Bench,#N/A,Too Many Men on the Ice,2 min
202312230OTT,1st Period,8.07,PIT,John Ludvig,ludvijo01,Tripping,2 min
202312230OTT,1st Period,12.92,OTT,Jake Sanderson,sandeja01,Holding,2 min
202312230OTT,1st Period,18,PIT,Ryan Graves,gravery01,Holding,2 min
202312230OTT,1st Period,19.6,OTT,Claude Giroux,giroucl01,Tripping,2 min
,2nd Period,,,,,,
202312230OTT,2nd Period,2.57,PIT,John Ludvig,ludvijo01,Cross Checking,2 min
202312230OTT,2nd Period,5.3,OTT,Erik Brännström,branner01,Hooking,2 min
202312230OTT,2nd Period,7.5,PIT,Bench,#N/A,Delay of Game,2 min
202312230OTT,2nd Period,15.2,OTT,Erik Brännström,branner01,Interference,2 min
,3rd Period,,,,,,
202312230OTT,3rd Period,12.62,OTT,Travis Hamonic,hamontr01,Cross Checking,2 min
,1st Period,,,,,,
202312290OTT,1st Period,7.22,NJD,Bench,#N/A,Too Many Men on the Ice,2 min
202312290OTT,1st Period,12.57,OTT,Drake Batherson,bathedr01,Interference,2 min
202312290OTT,1st Period,13.83,OTT,Jacob Bernard-Docker,bernaja01,Delay of Game,2 min
202312290OTT,1st Period,19.67,OTT,Claude Giroux,giroucl01,Interference,2 min
,2nd Period,,,,,,
202312290OTT,2nd Period,1.63,NJD,Dawson Mercer,merceda01,High Sticking,2 min
202312290OTT,2nd Period,8.73,OTT,Mark Kastelic,kastema01,High Sticking,2 min
202312290OTT,2nd Period,15.72,NJD,Erik Haula,haulaer01,Tripping,2 min
,3rd Period,,,,,,
202312290OTT,3rd Period,1.87,NJD,Brendan Smith,smithbr05,Tripping,2 min
,1st Period,,,,,,
202312310OTT,1st Period,5.88,BUF,Kyle Okposo,okposky01,Tripping,2 min
,2nd Period,,,,,,
202312310OTT,2nd Period,10.87,OTT,Thomas Chabot,chaboth01,Holding,2 min
202312310OTT,2nd Period,16.68,OTT,Drake Batherson,bathedr01,Holding,2 min
,3rd Period,,,,,,
202312310OTT,3rd Period,7.53,BUF,Rasmus Dahlin,dahlira01,Roughing,2 min
202312310OTT,3rd Period,7.53,OTT,Brady Tkachuk,tkachbr01,Roughing,2 min
202312310OTT,3rd Period,9.65,OTT,Brady Tkachuk,tkachbr01,Roughing,2 min
202312310OTT,3rd Period,13.32,OTT,Mark Kastelic,kastema01,Roughing,2 min
202312310OTT,3rd Period,13.32,BUF,Kyle Okposo,okposky01,Roughing,2 min
202312310OTT,3rd Period,15.67,BUF,Peyton Krebs,krebspe01,Misconduct,10 min
202312310OTT,3rd Period,15.67,OTT,Brady Tkachuk,tkachbr01,Misconduct,10 min
,1st Period,,,,,,
202401130OTT,1st Period,13.5,OTT,Ridly Greig,greigri01,Hooking,2 min
202401130OTT,1st Period,18.03,OTT,Drake Batherson,bathedr01,Holding,2 min
,2nd Period,,,,,,
202401130OTT,2nd Period,14.6,SJS,Anthony Duclair,duclaan01,Hooking,2 min
202401130OTT,2nd Period,19.85,SJS,Jan Rutta,ruttaja02,Delay of Game,2 min
,1st Period,,,,,,
202401160OTT,1st Period,9.38,COL,Ross Colton,coltoro01,High Sticking,2 min
202401160OTT,1st Period,9.38,COL,Ross Colton,coltoro01,Roughing,2 min
202401160OTT,1st Period,9.38,OTT,Jake Sanderson,sandeja01,Roughing,2 min
202401160OTT,1st Period,13.42,OTT,Mathieu Joseph,josepma01,Unsportsmanlike Conduct,2 min
202401160OTT,1st Period,13.42,COL,Joel Kiviranta,kivirjo01,Interference,2 min
,2nd Period,,,,,,
202401160OTT,2nd Period,3.72,OTT,Claude Giroux,giroucl01,Slashing,2 min
202401160OTT,2nd Period,12.23,COL,Fredrik Olofsson,olofsfr01,Tripping,2 min
202401160OTT,2nd Period,17.25,OTT,Ridly Greig,greigri01,Cross Checking,2 min
,3rd Period,,,,,,
202401160OTT,3rd Period,6.23,OTT,Claude Giroux,giroucl01,Tripping,2 min
202401160OTT,3rd Period,19.27,COL,Kurtis MacDermid,macdeku01,Tripping,2 min
,1st Period,,,,,,
202401180OTT,1st Period,18.97,OTT,Zack MacEwen,macewza01,Fighting,5 min
202401180OTT,1st Period,18.97,MTL,Michael Pezzetta,pezzemi01,Fighting,5 min
,2nd Period,,,,,,
202401180OTT,2nd Period,15.77,OTT,Erik Brännström,branner01,Tripping,2 min
202401180OTT,2nd Period,19.12,OTT,Ridly Greig,greigri01,Slashing,2 min
,3rd Period,,,,,,
202401180OTT,3rd Period,2.33,MTL,Joel Armia,armiajo01,Interference,2 min
202401180OTT,3rd Period,11.48,MTL,Brendan Gallagher,gallabr01,Roughing,2 min
202401180OTT,3rd Period,11.48,OTT,Tim Stützle,stuetti02,Roughing,2 min
202401180OTT,3rd Period,12.73,OTT,Jakob Chychrun,chychja01,Holding,2 min
202401180OTT,3rd Period,16.25,MTL,Jayden Struble,strubja01,Holding,2 min
202401180OTT,3rd Period,19.82,OTT,Jacob Bernard-Docker,bernaja01,Interference,2 min
,1st Period,,,,,,
202401200OTT,1st Period,5.78,OTT,Thomas Chabot,chaboth01,Hooking,2 min
202401200OTT,1st Period,11.47,WPG,Josh Morrissey,morrijo04,Interference,2 min
202401200OTT,1st Period,15.87,WPG,Brenden Dillon,dillobr01,Fighting,5 min
202401200OTT,1st Period,15.87,OTT,Brady Tkachuk,tkachbr01,Charging,2 min
202401200OTT,1st Period,15.87,OTT,Brady Tkachuk,tkachbr01,Fighting,5 min
,2nd Period,,,,,,
202401200OTT,2nd Period,5.33,WPG,Dylan DeMelo,demeldy01,Hooking,2 min
202401200OTT,2nd Period,7.82,OTT,Parker Kelly,kellypa01,Hooking,2 min
202401200OTT,2nd Period,9.73,WPG,Nino Niederreiter,niedeni01,Tripping,2 min
202401200OTT,2nd Period,14.9,OTT,Jake Sanderson,sandeja01,Tripping,2 min
202401200OTT,2nd Period,16.47,WPG,Cole Perfetti,perfeco01,Hooking,2 min
,1st Period,,,,,,
202401250OTT,1st Period,6.35,BOS,Derek Forbort,forbode01,Roughing,2 min
202401250OTT,1st Period,6.35,OTT,Mark Kastelic,kastema01,Roughing,2 min
202401250OTT,1st Period,10.6,BOS,David Pastrňák,pastrda01,Tripping,2 min
202401250OTT,1st Period,12.87,BOS,Charlie Coyle,coylech01,Tripping,2 min
202401250OTT,1st Period,18.55,OTT,Jacob Bernard-Docker,bernaja01,Holding,2 min
,2nd Period,,,,,,
202401250OTT,2nd Period,6.08,BOS,David Pastrňák,pastrda01,Hooking,2 min
202401250OTT,2nd Period,10.2,BOS,Brad Marchand,marchbr03,Holding Stick,2 min
202401250OTT,2nd Period,18.15,BOS,Trent Frederic,fredetr01,Tripping,2 min
202401250OTT,2nd Period,19.53,OTT,Drake Batherson,bathedr01,Unsportsmanlike Conduct,2 min
202401250OTT,2nd Period,19.53,BOS,Charlie McAvoy,mcavoch01,Roughing,2 min
202401250OTT,2nd Period,19.53,OTT,Tim Stützle,stuetti02,Roughing,2 min
202401250OTT,2nd Period,19.53,BOS,Parker Wotherspoon,wothepa01,Roughing,2 min
,3rd Period,,,,,,
202401250OTT,3rd Period,15.35,BOS,Parker Wotherspoon,wothepa01,Cross Checking,2 min
,1st Period,,,,,,
202401270OTT,1st Period,14.5,NYR,Barclay Goodrow,goodrba01,Fighting,5 min
202401270OTT,1st Period,14.5,OTT,Mark Kastelic,kastema01,Fighting,5 min
202401270OTT,1st Period,17.38,OTT,Drake Batherson,bathedr01,High Sticking,2 min
,2nd Period,,,,,,
202401270OTT,2nd Period,1.25,NYR,Mika Zibanejad,zibanmi01,High Sticking,2 min
202401270OTT,2nd Period,4.97,NYR,Connor Mackey,mackeco01,Fighting,5 min
202401270OTT,2nd Period,4.97,OTT,Brady Tkachuk,tkachbr01,Fighting,5 min
202401270OTT,2nd Period,8.45,OTT,Mathieu Joseph,josepma01,Unsportsmanlike Conduct,2 min
202401270OTT,2nd Period,8.45,NYR,Blake Wheeler,wheelbl01,Interference,2 min
202401270OTT,2nd Period,18.08,OTT,Artem Zub,zubar01,Delay of Game,2 min
,3rd Period,,,,,,
202401270OTT,3rd Period,10.07,OTT,Artem Zub,zubar01,Slashing,2 min
202401270OTT,3rd Period,17.28,OTT,Jakob Chychrun,chychja01,Misconduct,10 min
,1st Period,,,,,,
202401290OTT,1st Period,1.95,NSH,Michael McCarron,mccarmi01,Tripping,2 min
202401290OTT,1st Period,12.83,OTT,Thomas Chabot,chaboth01,Holding,2 min
,2nd Period,,,,,,
202401290OTT,2nd Period,10.67,OTT,Thomas Chabot,chaboth01,Kneeing,2 min
202401290OTT,2nd Period,19.65,OTT,Ridly Greig,greigri01,Unsportsmanlike Conduct,2 min
202401290OTT,2nd Period,19.65,NSH,Jeremy Lauzon,lauzoje01,Slashing,2 min
,3rd Period,,,,,,
202401290OTT,3rd Period,2.58,OTT,Erik Brännström,branner01,Slashing,2 min
202401290OTT,3rd Period,5.22,NSH,Michael McCarron,mccarmi01,Holding,2 min
202401290OTT,3rd Period,9.37,NSH,Juuse Saros,sarosju01,Tripping,2 min
,1st Period,,,,,,
202402100OTT,1st Period,18.13,TOR,William Nylander,nylanwi01,Tripping,2 min
,3rd Period,,,,,,
202402100OTT,3rd Period,13.82,TOR,Simon Benoit,benoisi01,Tripping,2 min
202402100OTT,3rd Period,19.9,TOR,Morgan Rielly,riellmo01,Cross Checking,5 min
