Game_ID,Home Team,Away Team,Period,Time,Team,Player,Player_ID,Penalty,PIM
202311280CHI,CHI,SEA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202311280CHI,CHI,SEA,2nd Period,16:05,SEA,Matthew Beniers,beniema01,Tripping,2 min
202311280CHI,CHI,SEA,2nd Period,18:11,CHI,Ryan Donato,donatry01,Unsportsmanlike Conduct,2 min
202311280CHI,CHI,SEA,2nd Period,18:11,CHI,Nick Foligno,foligni01,Unsportsmanlike Conduct,2 min
202311280CHI,CHI,SEA,2nd Period,18:11,SEA,Yanni Gourde,gourdya01,Unsportsmanlike Conduct,2 min
202311280CHI,CHI,SEA,2nd Period,18:11,SEA,Philipp Grubauer,grubaph01,Unsportsmanlike Conduct,2 min
202311280CHI,CHI,SEA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202311280CHI,CHI,SEA,3rd Period,8:33,SEA,Justin Schultz,schulju01,Slashing,2 min
202311280CHI,CHI,SEA,3rd Period,13:14,CHI,Lukas Reichel,reichlu01,Slashing,2 min
202311280CHI,CHI,SEA,3rd Period,14:11,CHI,Boris Katchouk,katchbo01,Tripping,2 min
202312050CHI,CHI,NSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312050CHI,CHI,NSH,1st Period,9:27,NSH,Philip Tomasino,tomasph01,Hooking,2 min
202312050CHI,CHI,NSH,1st Period,12:14,CHI,Jarred Tinordi,tinorja01,Tripping,2 min
202312050CHI,CHI,NSH,1st Period,16:17,CHI,Lukas Reichel,reichlu01,Hooking,2 min
202312050CHI,CHI,NSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312050CHI,CHI,NSH,3rd Period,14:52,NSH,Filip Forsberg,forsbfi01,Holding,2 min
202312070CHI,CHI,ANA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312070CHI,CHI,ANA,1st Period,6:00,CHI,Nikita Zaitsev,zaitsni01,Interference,2 min
202312070CHI,CHI,ANA,1st Period,14:19,ANA,Sam Carrick,carrisa01,Holding,2 min
202312070CHI,CHI,ANA,1st Period,16:27,ANA,Radko Gudas,gudasra01,Tripping,2 min
202312070CHI,CHI,ANA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312070CHI,CHI,ANA,2nd Period,6:53,ANA,Tristan Luneau,luneatr01,High Sticking,4 min
202312070CHI,CHI,ANA,2nd Period,15:27,CHI,Alex Vlasic,vlasial01,Holding,2 min
202312070CHI,CHI,ANA,2nd Period,20:00,CHI,Jason Dickinson,dickija01,High Sticking,2 min
202312090CHI,CHI,STL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312090CHI,CHI,STL,1st Period,0:36,CHI,Alex Vlasic,vlasial01,Holding,2 min
202312090CHI,CHI,STL,1st Period,1:59,STL,Robert Thomas,thomaro01,Slashing,2 min
202312090CHI,CHI,STL,1st Period,18:44,CHI,Reese Johnson,johnsre01,Fighting,5 min
202312090CHI,CHI,STL,1st Period,18:44,STL,Brayden Schenn,schenbr01,Fighting,5 min
202312090CHI,CHI,STL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312090CHI,CHI,STL,2nd Period,16:54,CHI,Mackenzie Entwistle,entwima01,Tripping,2 min
202312090CHI,CHI,STL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312090CHI,CHI,STL,3rd Period,1:37,CHI,Connor Murphy,murphco02,Holding,2 min
202312090CHI,CHI,STL,3rd Period,5:47,STL,Jakub Vrána,vranaja01,Hooking,2 min
202312090CHI,CHI,STL,3rd Period,16:17,STL,Robert Thomas,thomaro01,Holding,2 min
202312100CHI,CHI,WSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312100CHI,CHI,WSH,1st Period,2:26,CHI,Nick Foligno,foligni01,Tripping,2 min
202312100CHI,CHI,WSH,1st Period,3:11,WSH,John Carlson,carlsjo01,Tripping,2 min
202312100CHI,CHI,WSH,1st Period,5:15,WSH,Beck Malenstyn,malenbe01,Tripping,2 min
202312100CHI,CHI,WSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312100CHI,CHI,WSH,2nd Period,2:59,WSH,Beck Malenstyn,malenbe01,Tripping,2 min
202312100CHI,CHI,WSH,2nd Period,10:59,WSH,Martin Fehérváry,feherma01,Interference,2 min
202312100CHI,CHI,WSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312100CHI,CHI,WSH,3rd Period,7:58,CHI,Nick Foligno,foligni01,Boarding,2 min
202312100CHI,CHI,WSH,3rd Period,16:46,CHI,Joey Anderson,anderjo08,Tripping,2 min
202312100CHI,CHI,WSH,3rd Period,17:05,WSH,T.J. Oshie,oshietj01,Misconduct,10 min
202312100CHI,CHI,WSH,3rd Period,17:05,WSH,Tom Wilson,wilsoto01,Unsportsmanlike Conduct,2 min
202312100CHI,CHI,WSH,3rd Period,17:05,WSH,Tom Wilson,wilsoto01,Roughing,2 min
202312100CHI,CHI,WSH,3rd Period,17:05,WSH,Tom Wilson,wilsoto01,Misconduct,10 min
202312170CHI,CHI,VAN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312170CHI,CHI,VAN,1st Period,7:25,VAN,Ian Cole,coleia01,Interference,2 min
202312170CHI,CHI,VAN,1st Period,12:38,CHI,Philipp Kurashev,kurasph01,Cross Checking,2 min
202312170CHI,CHI,VAN,1st Period,16:11,CHI,Taylor Raddysh,raddyta01,High Sticking,2 min
202312170CHI,CHI,VAN,1st Period,17:20,CHI,Louis Crevier,crevilo01,Slashing,2 min
202312170CHI,CHI,VAN,1st Period,18:54,VAN,Dakota Joshua,joshuda01,Roughing,2 min
202312170CHI,CHI,VAN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312170CHI,CHI,VAN,2nd Period,7:36,CHI,Philipp Kurashev,kurasph01,Holding,2 min
202312170CHI,CHI,VAN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312170CHI,CHI,VAN,3rd Period,1:12,VAN,J.T. Miller,millejt01,Hooking,2 min
202312170CHI,CHI,VAN,3rd Period,5:21,CHI,Reese Johnson,johnsre01,Fighting,5 min
202312170CHI,CHI,VAN,3rd Period,5:21,VAN,Nikita Zadorov,zadorni01,Instigator,2 min
202312170CHI,CHI,VAN,3rd Period,5:21,VAN,Nikita Zadorov,zadorni01,Fighting,5 min
202312170CHI,CHI,VAN,3rd Period,5:21,VAN,Nikita Zadorov,zadorni01,Instigator,10 min
202312190CHI,CHI,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312190CHI,CHI,COL,1st Period,9:07,CHI,Nick Foligno,foligni01,Tripping,2 min
202312190CHI,CHI,COL,1st Period,9:42,CHI,Connor Bedard,bedarco01,Holding Stick,2 min
202312190CHI,CHI,COL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312190CHI,CHI,COL,2nd Period,5:19,COL,Miles Wood,woodmi01,Interference,2 min
202312190CHI,CHI,COL,2nd Period,10:01,CHI,Connor Murphy,murphco02,Interference,2 min
202312190CHI,CHI,COL,2nd Period,16:59,COL,Kurtis MacDermid,macdeku01,Hooking,2 min
202312190CHI,CHI,COL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312190CHI,CHI,COL,3rd Period,3:45,COL,Valeri Nichushkin,nichuva01,Holding,2 min
202312190CHI,CHI,COL,3rd Period,7:58,COL,Miles Wood,woodmi01,Holding Stick,2 min
202312190CHI,CHI,COL,3rd Period,8:19,COL,Miles Wood,woodmi01,Unsportsmanlike Conduct,2 min
202312190CHI,CHI,COL,3rd Period,8:19,COL,Miles Wood,woodmi01,Misconduct,10 min
202312190CHI,CHI,COL,3rd Period,19:26,COL,Ryan Johansen,johanry01,Roughing,2 min
202312190CHI,CHI,COL,3rd Period,19:26,COL,Ryan Johansen,johanry01,Misconduct,10 min
202312190CHI,CHI,COL,3rd Period,19:26,CHI,Isaak Phillips,phillis01,Misconduct,10 min
202312220CHI,CHI,MTL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312220CHI,CHI,MTL,1st Period,9:42,CHI,Connor Murphy,murphco02,High Sticking,2 min
202312220CHI,CHI,MTL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312220CHI,CHI,MTL,2nd Period,1:02,MTL,Joel Armia,armiajo01,Interference,2 min
202312220CHI,CHI,MTL,2nd Period,12:25,CHI,Mackenzie Entwistle,entwima01,Roughing,2 min
202312220CHI,CHI,MTL,2nd Period,12:25,CHI,Mackenzie Entwistle,entwima01,Fighting,5 min
202312220CHI,CHI,MTL,2nd Period,12:25,MTL,Jayden Struble,strubja01,Fighting,5 min
202312220CHI,CHI,MTL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312220CHI,CHI,MTL,3rd Period,19:32,CHI,Connor Bedard,bedarco01,Slashing,2 min
202312270CHI,CHI,WPG,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202312270CHI,CHI,WPG,1st Period,8:56,CHI,Anthony Beauvillier,beauvan01,Holding,2 min
202312270CHI,CHI,WPG,1st Period,9:51,WPG,Vladislav Namestnikov,namesvl01,Tripping,2 min
202312270CHI,CHI,WPG,1st Period,11:34,CHI,Philipp Kurashev,kurasph01,Tripping,2 min
202312270CHI,CHI,WPG,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202312270CHI,CHI,WPG,2nd Period,16:49,CHI,Reese Johnson,johnsre01,High Sticking,2 min
202312270CHI,CHI,WPG,2nd Period,19:49,WPG,Adam Lowry,lowryad01,Interference,2 min
202312270CHI,CHI,WPG,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202312270CHI,CHI,WPG,3rd Period,17:04,CHI,Jarred Tinordi,tinorja01,Tripping,2 min
202401070CHI,CHI,CGY,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401070CHI,CHI,CGY,1st Period,14:35,CHI,Nikita Zaitsev,zaitsni01,Hooking,2 min
202401070CHI,CHI,CGY,1st Period,16:58,CGY,Chris Tanev,tanevch01,Holding,2 min
202401070CHI,CHI,CGY,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401070CHI,CHI,CGY,2nd Period,2:47,CHI,Brett Seney,seneybr01,Tripping,2 min
202401070CHI,CHI,CGY,2nd Period,8:42,CGY,Martin Pospisil,pospima01,Tripping,2 min
202401070CHI,CHI,CGY,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401070CHI,CHI,CGY,3rd Period,9:50,CHI,Boris Katchouk,katchbo01,Slashing,2 min
202401070CHI,CHI,CGY,3rd Period,12:50,CGY,Rasmus Andersson,anderra01,High Sticking,2 min
202401090CHI,CHI,EDM,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401090CHI,CHI,EDM,1st Period,8:35,CHI,Lukas Reichel,reichlu01,Hooking,2 min
202401090CHI,CHI,EDM,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401090CHI,CHI,EDM,2nd Period,13:17,EDM,Cody Ceci,cecico01,Hooking,2 min
202401090CHI,CHI,EDM,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401090CHI,CHI,EDM,3rd Period,0:27,EDM,Mattias Ekholm,ekholma01,Interference,2 min
202401090CHI,CHI,EDM,3rd Period,7:08,EDM,Evander Kane,kaneev01,Tripping,2 min
202401130CHI,CHI,DAL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401130CHI,CHI,DAL,1st Period,3:58,CHI,Seth Jones,jonesse01,Tripping,2 min
202401130CHI,CHI,DAL,1st Period,9:24,DAL,Mason Marchment,marchma01,Roughing,2 min
202401130CHI,CHI,DAL,1st Period,9:24,DAL,Mason Marchment,marchma01,Tripping,2 min
202401130CHI,CHI,DAL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401130CHI,CHI,DAL,2nd Period,4:04,CHI,Nikita Zaitsev,zaitsni01,Tripping,2 min
202401130CHI,CHI,DAL,2nd Period,16:08,CHI,Ryan Donato,donatry01,Fighting,5 min
202401130CHI,CHI,DAL,2nd Period,16:08,DAL,Sam Steel,steelsa01,Fighting,5 min
202401130CHI,CHI,DAL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401130CHI,CHI,DAL,3rd Period,2:24,CHI,Jaycob Megna,megnaja02,Cross Checking,2 min
202401160CHI,CHI,SJS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401160CHI,CHI,SJS,1st Period,4:46,SJS,Alexander Barabanov,barabal01,Tripping,2 min
202401160CHI,CHI,SJS,1st Period,8:51,SJS,Ryan Carpenter,carpery01,Slashing,2 min
202401160CHI,CHI,SJS,1st Period,11:46,CHI,Jaycob Megna,megnaja02,Interference,2 min
202401160CHI,CHI,SJS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401160CHI,CHI,SJS,2nd Period,1:28,SJS,Fabian Zetterlund,zettefa01,Tripping,2 min
202401160CHI,CHI,SJS,2nd Period,9:25,SJS,Kyle Burroughs,burroky01,Boarding,2 min
202401160CHI,CHI,SJS,2nd Period,9:25,SJS,Kyle Burroughs,burroky01,Fighting,5 min
202401160CHI,CHI,SJS,2nd Period,9:25,CHI,Cole Guttman,guttmco01,Roughing,2 min
202401160CHI,CHI,SJS,2nd Period,9:25,CHI,Cole Guttman,guttmco01,Fighting,5 min
202401160CHI,CHI,SJS,2nd Period,11:59,SJS,Scott Sabourin,sabousc01,Fighting,5 min
202401160CHI,CHI,SJS,2nd Period,11:59,CHI,Jarred Tinordi,tinorja01,Fighting,5 min
202401160CHI,CHI,SJS,2nd Period,14:43,CHI,Boris Katchouk,katchbo01,Hooking,2 min
202401160CHI,CHI,SJS,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period
202401160CHI,CHI,SJS,1st OT Period,0:45,SJS,Mario Ferraro,ferrama01,Holding,2 min
202401190CHI,CHI,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401190CHI,CHI,NYI,1st Period,6:23,NYI,Julien Gauthier,gauthju01,Hooking,2 min
202401190CHI,CHI,NYI,1st Period,7:33,CHI,Zach Sanford,sanfoza01,Slashing,2 min
202401190CHI,CHI,NYI,1st Period,12:56,NYI,Mathew Barzal,barzama01,Roughing,2 min
202401190CHI,CHI,NYI,1st Period,12:56,CHI,Colin Blackwell,blackco01,Roughing,2 min
202401190CHI,CHI,NYI,1st Period,12:56,CHI,Colin Blackwell,blackco01,Roughing,2 min
202401190CHI,CHI,NYI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401190CHI,CHI,NYI,3rd Period,0:51,NYI,Bench,Bench,Too Many Men on the Ice,2 min
202402070CHI,CHI,MIN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402070CHI,CHI,MIN,1st Period,5:43,MIN,Marcus Foligno,foligma01,Interference,2 min
202402070CHI,CHI,MIN,1st Period,12:45,CHI,Mackenzie Entwistle,entwima01,Holding,2 min
202402070CHI,CHI,MIN,1st Period,17:09,CHI,Jaycob Megna,megnaja02,Holding,2 min
202402070CHI,CHI,MIN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402070CHI,CHI,MIN,2nd Period,9:08,MIN,Marcus Foligno,foligma01,Fighting,5 min
202402070CHI,CHI,MIN,2nd Period,9:08,CHI,Jarred Tinordi,tinorja01,Fighting,5 min
202402070CHI,CHI,MIN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402070CHI,CHI,MIN,3rd Period,1:00,MIN,Marcus Foligno,foligma01,High Sticking,2 min
202402090CHI,CHI,NYR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402090CHI,CHI,NYR,1st Period,8:15,CHI,Tyler Johnson,johnsty01,Hooking,2 min
202402090CHI,CHI,NYR,1st Period,11:49,CHI,Seth Jones,jonesse01,High Sticking,2 min
202402090CHI,CHI,NYR,1st Period,16:46,CHI,Nick Foligno,foligni01,Slashing,2 min
202402090CHI,CHI,NYR,1st Period,16:46,NYR,Igor Shesterkin,shestig01,Roughing,2 min
202402090CHI,CHI,NYR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402090CHI,CHI,NYR,2nd Period,1:23,CHI,Jaycob Megna,megnaja02,Tripping,2 min
202402090CHI,CHI,NYR,2nd Period,3:13,NYR,Bench,Bench,Too Many Men on the Ice,2 min
202402090CHI,CHI,NYR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402090CHI,CHI,NYR,3rd Period,5:28,NYR,Ryan Lindgren,lindgry01,Interference,2 min
202402130CHI,CHI,VAN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402130CHI,CHI,VAN,1st Period,6:02,CHI,Joey Anderson,anderjo08,Tripping,2 min
202402130CHI,CHI,VAN,1st Period,10:45,VAN,Sam Lafferty,laffesa01,Interference,2 min
202402130CHI,CHI,VAN,1st Period,19:00,VAN,Ian Cole,coleia01,Tripping,2 min
202402130CHI,CHI,VAN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402130CHI,CHI,VAN,2nd Period,1:37,CHI,Colin Blackwell,blackco01,Tripping,2 min
202402130CHI,CHI,VAN,2nd Period,12:35,CHI,Nick Foligno,foligni01,Tripping,2 min
202402130CHI,CHI,VAN,2nd Period,16:13,VAN,J.T. Miller,millejt01,Hooking,2 min
202402130CHI,CHI,VAN,2nd Period,18:59,VAN,Tyler Myers,myersty01,Tripping,2 min
202402130CHI,CHI,VAN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402130CHI,CHI,VAN,3rd Period,1:49,CHI,Jason Dickinson,dickija01,Tripping,2 min
202402130CHI,CHI,VAN,3rd Period,16:08,CHI,Mackenzie Entwistle,entwima01,Fighting,5 min
202402130CHI,CHI,VAN,3rd Period,16:08,VAN,Dakota Joshua,joshuda01,Fighting,5 min
202402150CHI,CHI,PIT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402150CHI,CHI,PIT,1st Period,19:04,CHI,Jaycob Megna,megnaja02,Tripping,2 min
202402150CHI,CHI,PIT,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402150CHI,CHI,PIT,2nd Period,14:38,PIT,Colin White,whiteco02,Cross Checking,2 min
202402150CHI,CHI,PIT,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402150CHI,CHI,PIT,3rd Period,18:40,PIT,Rickard Rakell,rakelri01,Holding,2 min
202402170CHI,CHI,OTT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402170CHI,CHI,OTT,1st Period,0:37,CHI,Tyler Johnson,johnsty01,Tripping,2 min
202402170CHI,CHI,OTT,1st Period,6:51,CHI,Taylor Raddysh,raddyta01,Hooking,2 min
202402170CHI,CHI,OTT,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402170CHI,CHI,OTT,3rd Period,7:32,OTT,Erik Brännström,branner01,Slashing,2 min
202402210CHI,CHI,PHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402210CHI,CHI,PHI,1st Period,9:02,PHI,Yegor Zamula,zamulye01,Tripping,2 min
202402210CHI,CHI,PHI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402210CHI,CHI,PHI,2nd Period,7:05,PHI,Bench,Bench,Too Many Men on the Ice,2 min
202402210CHI,CHI,PHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402210CHI,CHI,PHI,3rd Period,2:51,CHI,Reese Johnson,johnsre01,Fighting,5 min
202402210CHI,CHI,PHI,3rd Period,2:51,PHI,Nick Seeler,seeleni01,Fighting,5 min
202402230CHI,CHI,WPG,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402230CHI,CHI,WPG,1st Period,17:49,CHI,Bench,Bench,Too Many Men on the Ice,2 min
202402230CHI,CHI,WPG,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402230CHI,CHI,WPG,2nd Period,9:45,CHI,Taylor Raddysh,raddyta01,Illegal Check to Head,2 min
202402230CHI,CHI,WPG,2nd Period,11:34,WPG,Neal Pionk,pionkne01,Slashing,2 min
202402230CHI,CHI,WPG,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402230CHI,CHI,WPG,3rd Period,6:22,CHI,Connor Bedard,bedarco01,Slashing,2 min
202402230CHI,CHI,WPG,3rd Period,6:22,WPG,Brenden Dillon,dillobr01,Roughing,2 min
202402230CHI,CHI,WPG,3rd Period,13:03,WPG,Logan Stanley,stanllo01,Tripping,2 min
202402250CHI,CHI,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402250CHI,CHI,DET,1st Period,17:00,DET,Lucas Raymond,raymolu01,Slashing,2 min
202402290CHI,CHI,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402290CHI,CHI,COL,1st Period,4:58,CHI,Connor Bedard,bedarco01,Interference,2 min
202402290CHI,CHI,COL,1st Period,8:34,COL,Bowen Byram,byrambo01,Holding,2 min
202402290CHI,CHI,COL,1st Period,11:23,CHI,Reese Johnson,johnsre01,Fighting,5 min
202402290CHI,CHI,COL,1st Period,11:23,COL,Chris Wagner,wagnech01,Fighting,5 min
202403020CHI,CHI,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403020CHI,CHI,CBJ,1st Period,17:54,CBJ,Erik Gudbranson,gudbrer01,Holding,2 min
202403020CHI,CHI,CBJ,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403020CHI,CHI,CBJ,2nd Period,5:55,CBJ,Damon Severson,severda01,Cross Checking,2 min
202403020CHI,CHI,CBJ,2nd Period,7:21,CHI,Seth Jones,jonesse01,Tripping,2 min
202403020CHI,CHI,CBJ,2nd Period,16:18,CBJ,Ivan Provorov,provoiv01,Hooking,2 min
202403020CHI,CHI,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403020CHI,CHI,CBJ,3rd Period,7:23,CHI,Seth Jones,jonesse01,Tripping,2 min
202403100CHI,CHI,ARI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403100CHI,CHI,ARI,1st Period,4:17,ARI,Josh Brown,brownjo01,Tripping,2 min
202403100CHI,CHI,ARI,1st Period,5:59,CHI,Taylor Raddysh,raddyta01,Hooking,2 min
202403100CHI,CHI,ARI,1st Period,15:46,ARI,Jack McBain,mcbaija03,Hooking,2 min
202403100CHI,CHI,ARI,1st Period,19:05,ARI,Nick Bjugstad,bjugsni01,Fighting,5 min
202403100CHI,CHI,ARI,1st Period,19:05,CHI,Alex Vlasic,vlasial01,Fighting,5 min
202403100CHI,CHI,ARI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403100CHI,CHI,ARI,2nd Period,8:09,ARI,Nick Bjugstad,bjugsni01,Interference,2 min
202403100CHI,CHI,ARI,2nd Period,9:24,ARI,Sean Durzi,durzise01,Holding,2 min
202403100CHI,CHI,ARI,2nd Period,17:41,ARI,Bench,Bench,0,2 min
202403100CHI,CHI,ARI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403100CHI,CHI,ARI,3rd Period,10:34,CHI,Connor Bedard,bedarco01,High Sticking,2 min
202403120CHI,CHI,ANA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403120CHI,CHI,ANA,1st Period,9:36,ANA,Alex Killorn,killoal01,Holding,2 min
202403120CHI,CHI,ANA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403120CHI,CHI,ANA,2nd Period,5:20,CHI,Nick Foligno,foligni01,Holding,2 min
202403120CHI,CHI,ANA,2nd Period,10:36,CHI,Bench,Bench,Too Many Men on the Ice,2 min
202403120CHI,CHI,ANA,2nd Period,10:43,ANA,Frank Vatrano,vatrafr01,Tripping,2 min
202403120CHI,CHI,ANA,2nd Period,11:12,ANA,Mason McTavish,mctavma01,Tripping,2 min
202403120CHI,CHI,ANA,2nd Period,15:59,ANA,William Lagesson,lageswi01,Holding,2 min
202403120CHI,CHI,ANA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403120CHI,CHI,ANA,3rd Period,3:00,CHI,Reese Johnson,johnsre01,Interference,2 min
202403120CHI,CHI,ANA,3rd Period,3:00,ANA,Benoit-Olivier Groulx,groulbe01,High Sticking,2 min
202403120CHI,CHI,ANA,3rd Period,3:00,ANA,Benoit-Olivier Groulx,groulbe01,High Sticking,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,Radko Gudas,gudasra01,Fighting,5 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,Radko Gudas,gudasra01,Misconduct,10 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Reese Johnson,johnsre01,Misconduct,10 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,John Gibson,gibsojo02,Misconduct,10 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,John Gibson,gibsojo02,Goalie Interference,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Mackenzie Entwistle,entwima01,Misconduct,10 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,Mason McTavish,mctavma01,Roughing,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,ANA,Pavel Mintyukov,mintypa01,Roughing,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Petr Mrázek,mrazepe01,Goalie Interference,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Petr Mrázek,mrazepe01,Misconduct,10 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Jarred Tinordi,tinorja01,Roughing,2 min
202403120CHI,CHI,ANA,3rd Period,9:18,CHI,Mackenzie Entwistle,entwima01,Fighting,5 min
202403150CHI,CHI,LAK,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403150CHI,CHI,LAK,1st Period,1:43,CHI,Jarred Tinordi,tinorja01,Holding,2 min
202403150CHI,CHI,LAK,1st Period,14:52,LAK,Pierre-Luc Dubois,duboipi01,Interference,2 min
