Game_ID,Date,Team,Location,Opp,Result,Scorer,Scorer_ID,Assist1,Assist1_ID,Assist2,Assist2_ID,Goalie,Goalie_ID username,Per.,Time
202312230OTT,12/23/2023,PIT,@,OTT,L,Drew O'Connor,oconndr01,Marcus Pettersson,pettema01,Kris Letang,letankr01,Anton Forsberg,forsban01,3,1.85
202312230OTT,12/23/2023,PIT,@,OTT,L,Kris Letang,letankr01,Marcus Pettersson,pettema01,Evgeni Malkin,malkiev01,Anton Forsberg,forsban01,3,17.57
202312270TOR,12/27/2023,TOR,vs,OTT,L,Matthew Knies,kniesma01,Auston Matthews,matthau01,--,--,Joonas Korpisalo,korpijo01,1,5.68
202312270TOR,12/27/2023,TOR,vs,OTT,L,Tyler Bertuzzi,bertuty01,Morgan Rielly,riellmo01,William Nylander,nylanwi01,Joonas Korpisalo,korpijo01,1,6.07
202312290OTT,12/29/2023,NJD,@,OTT,W,Jack Hughes,hugheja03,Luke Hughes,hughelu01,Jesper Bratt,brattje01,Joonas Korpisalo,korpijo01,1,13.17
202312290OTT,12/29/2023,NJD,@,OTT,W,Jesper Bratt,brattje01,Jack Hughes,hugheja03,Luke Hughes,hughelu01,Joonas Korpisalo,korpijo01,1,19.87
202312290OTT,12/29/2023,NJD,@,OTT,W,Dawson Mercer,merceda01,-,,--,--,Joonas Korpisalo,korpijo01,2,7.28
202312290OTT,12/29/2023,NJD,@,OTT,W,Tyler Toffoli,toffoty01,Jesper Bratt,brattje01,Jack Hughes,hugheja03,Joonas Korpisalo,korpijo01,2,14.78
202312290OTT,12/29/2023,NJD,@,OTT,W,Brendan Smith,smithbr05,Nico Hischier,hischni01,Jesper Bratt,brattje01,Joonas Korpisalo,korpijo01,3,3.98
202312290OTT,12/29/2023,NJD,@,OTT,W,Luke Hughes,hughelu01,Alexander Holtz,holtzal01,Chris Tierney,tiernch01,Joonas Korpisalo,korpijo01,3,17.47
202312310OTT,12/31/2023,BUF,@,OTT,L,Tage Thompson,thompta01,Jeff Skinner,skinnje01,--,--,Anton Forsberg,forsban01,1,19.77
202401020VAN,1/2/2024,VAN,vs,OTT,W,Ian Cole,coleia01,Noah Juulsen,juulsno01,Ilya Mikheyev,mikheil01,Anton Forsberg,forsban01,1,2.23
202401020VAN,1/2/2024,VAN,vs,OTT,W,Pius Suter,suterpi01,Sam Lafferty,laffesa01,Tyler Myers,myersty01,Anton Forsberg,forsban01,1,12.65
202401020VAN,1/2/2024,VAN,vs,OTT,W,Elias Pettersson,petteel01,Pius Suter,suterpi01,--,--,Anton Forsberg,forsban01,1,16.57
202401020VAN,1/2/2024,VAN,vs,OTT,W,J.T. Miller,millejt01,Nikita Zadorov,zadorni01,Brock Boeser,boesebr01,Anton Forsberg,forsban01,1,16.97
202401020VAN,1/2/2024,VAN,vs,OTT,W,Elias Pettersson,petteel01,J.T. Miller,millejt01,Quinn Hughes,hughequ01,Joonas Korpisalo,korpijo01,1,17.88
202401020VAN,1/2/2024,VAN,vs,OTT,W,Pius Suter,suterpi01,-,,--,--,Joonas Korpisalo,korpijo01,3,17.7
202401040SEA,1/4/2024,SEA,vs,OTT,W,Yanni Gourde,gourdya01,Eeli Tolvanen,tolvaee01,--,--,Joonas Korpisalo,korpijo01,1,9.83
202401040SEA,1/4/2024,SEA,vs,OTT,W,Tomáš Tatar,tatarto01,Jordan Eberle,eberljo01,Vince Dunn,dunnvi02,Joonas Korpisalo,korpijo01,2,15.33
202401040SEA,1/4/2024,SEA,vs,OTT,W,André Burakovsky,burakan01,Kailer Yamamoto,yamamka01,--,--,Joonas Korpisalo,korpijo01,2,19.05
202401040SEA,1/4/2024,SEA,vs,OTT,W,Vince Dunn,dunnvi02,Jordan Eberle,eberljo01,--,--,EN,--,3,17.78
202401060EDM,1/6/2024,EDM,vs,OTT,W,Zach Hyman,hymanza01,Evan Bouchard,bouchev01,Ryan Nugent-Hopkins,nugenry01,Anton Forsberg,forsban01,2,18.13
202401060EDM,1/6/2024,EDM,vs,OTT,W,Zach Hyman,hymanza01,Evan Bouchard,bouchev01,--,--,Anton Forsberg,forsban01,3,2.77
202401060EDM,1/6/2024,EDM,vs,OTT,W,Zach Hyman,hymanza01,Connor McDavid,mcdavco01,Evan Bouchard,bouchev01,Anton Forsberg,forsban01,3,17.17
202401090CGY,1/9/2024,CGY,vs,OTT,W,Connor Zary,zaryco01,-,,--,--,Joonas Korpisalo,korpijo01,1,4.88
202401090CGY,1/9/2024,CGY,vs,OTT,W,Yegor Sharangovich,sharaye01,Jonathan Huberdeau,huberjo01,Elias Lindholm,lindhel01,Joonas Korpisalo,korpijo01,2,3.83
202401090CGY,1/9/2024,CGY,vs,OTT,W,Noah Hanifin,hanifno01,Martin Pospisil,pospima01,Connor Zary,zaryco01,Joonas Korpisalo,korpijo01,3,0.78
202401090CGY,1/9/2024,CGY,vs,OTT,W,Blake Coleman,colembl01,Noah Hanifin,hanifno01,Nazem Kadri,kadrina01,Joonas Korpisalo,korpijo01,3,8.95
202401090CGY,1/9/2024,CGY,vs,OTT,W,Yegor Sharangovich,sharaye01,Noah Hanifin,hanifno01,Nazem Kadri,kadrina01,Joonas Korpisalo,korpijo01,3,15.75
202401090CGY,1/9/2024,CGY,vs,OTT,W,Blake Coleman,colembl01,Mikael Backlund,backlmi01,--,--,EN,--,3,17.2
202401110BUF,1/11/2024,BUF,vs,OTT,W,John-Jason Peterka,peterjo01,Dylan Cozens,cozendy01,Owen Power,powerow01,Anton Forsberg,forsban01,1,9.23
202401110BUF,1/11/2024,BUF,vs,OTT,W,Tage Thompson,thompta01,Rasmus Dahlin,dahlira01,--,--,Joonas Korpisalo,korpijo01,1,17.47
202401110BUF,1/11/2024,BUF,vs,OTT,W,Tage Thompson,thompta01,Rasmus Dahlin,dahlira01,Jack Quinn,quinnja01,Joonas Korpisalo,korpijo01,1,19.53
202401110BUF,1/11/2024,BUF,vs,OTT,W,Peyton Krebs,krebspe01,Eric Robinson,robiner01,--,--,Joonas Korpisalo,korpijo01,2,4.87
202401110BUF,1/11/2024,BUF,vs,OTT,W,Dylan Cozens,cozendy01,-,,--,--,EN,--,3,19.95
202401130OTT,1/13/2024,SJS,@,OTT,L,Anthony Duclair,duclaan01,Alexander Barabanov,barabal01,Mario Ferraro,ferrama01,Joonas Korpisalo,korpijo01,1,12.58
202401130OTT,1/13/2024,SJS,@,OTT,L,Marc-Édouard Vlasic,vlasima01,Anthony Duclair,duclaan01,Mikael Granlund,granlmi01,Joonas Korpisalo,korpijo01,2,3.88
202401130OTT,1/13/2024,SJS,@,OTT,L,Kevin Labanc,labanke01,Mario Ferraro,ferrama01,Mike Hoffman,hoffmmi02,Joonas Korpisalo,korpijo01,2,6.33
202401130OTT,1/13/2024,SJS,@,OTT,L,Filip Zadina,zadinfi01,Tomáš Hertl,hertlto01,Mario Ferraro,ferrama01,Joonas Korpisalo,korpijo01,3,16.93
202401160OTT,1/16/2024,COL,@,OTT,W,Mikko Rantanen,rantami01,Cale Makar,makarca01,Nathan MacKinnon,mackina01,Mads Søgaard,sogaama01,1,10.12
202401160OTT,1/16/2024,COL,@,OTT,W,Jason Polin,polinja01,Fredrik Olofsson,olofsfr01,Sam Malinski,malinsa01,Mads Søgaard,sogaama01,2,2.45
202401160OTT,1/16/2024,COL,@,OTT,W,Mikko Rantanen,rantami01,Nathan MacKinnon,mackina01,Samuel Girard,girarsa01,Mads Søgaard,sogaama01,2,16.3
202401160OTT,1/16/2024,COL,@,OTT,W,Miles Wood,woodmi01,Logan O'Connor,oconnlo01,Devon Toews,toewsde01,Mads Søgaard,sogaama01,3,4.07
202401160OTT,1/16/2024,COL,@,OTT,W,Sam Malinski,malinsa01,Samuel Girard,girarsa01,Ryan Johansen,johanry01,Mads Søgaard,sogaama01,3,8.23
202401160OTT,1/16/2024,COL,@,OTT,W,Logan O'Connor,oconnlo01,Miles Wood,woodmi01,Samuel Girard,girarsa01,Mads Søgaard,sogaama01,3,12.4
202401160OTT,1/16/2024,COL,@,OTT,W,Devon Toews,toewsde01,-,,--,--,EN,--,3,15.27
202401180OTT,1/18/2024,MTL,@,OTT,L,Cole Caufield,caufico01,Sean Monahan,monahse01,--,--,Joonas Korpisalo,korpijo01,1,13.42
202401180OTT,1/18/2024,MTL,@,OTT,L,Michael Pezzetta,pezzemi01,-,,--,--,Joonas Korpisalo,korpijo01,3,15.27
202401200OTT,1/20/2024,WPG,@,OTT,W,Mason Appleton,applema01,Nino Niederreiter,niedeni01,Dylan Samberg,sambedy01,Joonas Korpisalo,korpijo01,2,14.58
202401200OTT,1/20/2024,WPG,@,OTT,W,Nikolaj Ehlers,ehlerni01,Neal Pionk,pionkne01,Vladislav Namestnikov,namesvl01,Joonas Korpisalo,korpijo01,OT,4.23
202401210PHI,1/21/2024,PHI,vs,OTT,L,Yegor Zamula,zamulye01,Joel Farabee,farabjo01,Cameron York,yorkca01,Mads Søgaard,sogaama01,1,11.95
202401210PHI,1/21/2024,PHI,vs,OTT,L,Yegor Zamula,zamulye01,Joel Farabee,farabjo01,Cam Atkinson,atkinca01,Mads Søgaard,sogaama01,1,16.67
202401210PHI,1/21/2024,PHI,vs,OTT,L,Joel Farabee,farabjo01,Yegor Zamula,zamulye01,Travis Konecny,konectr01,Mads Søgaard,sogaama01,2,10.83
202401230MTL,1/23/2024,MTL,vs,OTT,L,Johnathan Kovacevic,kovacjo01,Cole Caufield,caufico01,Nick Suzuki,suzukni01,Joonas Korpisalo,korpijo01,3,12.52
202401250OTT,1/25/2024,BOS,@,OTT,W,David Pastrňák,pastrda01,Charlie McAvoy,mcavoch01,Charlie Coyle,coylech01,Joonas Korpisalo,korpijo01,1,18.6
202401250OTT,1/25/2024,BOS,@,OTT,W,Trent Frederic,fredetr01,Pavel Zacha,zachapa01,David Pastrňák,pastrda01,Joonas Korpisalo,korpijo01,2,8.32
202401250OTT,1/25/2024,BOS,@,OTT,W,Brad Marchand,marchbr03,Charlie Coyle,coylech01,--,--,Joonas Korpisalo,korpijo01,OT,1.8
202401270OTT,1/27/2024,NYR,@,OTT,W,Alexis Lafrenière,lafreal01,Artemi Panarin,panarar01,Adam Fox,foxad01,Joonas Korpisalo,korpijo01,2,5.85
202401270OTT,1/27/2024,NYR,@,OTT,W,Chris Kreider,kreidch01,Mika Zibanejad,zibanmi01,--,--,Joonas Korpisalo,korpijo01,2,8.55
202401270OTT,1/27/2024,NYR,@,OTT,W,Zachary Jones,jonesza01,Artemi Panarin,panarar01,Vincent Trocheck,trochvi01,Joonas Korpisalo,korpijo01,2,9.2
202401270OTT,1/27/2024,NYR,@,OTT,W,Jonny Brodzinski,brodzjo01,Zachary Jones,jonesza01,William Cuylle,cuyllwi01,Joonas Korpisalo,korpijo01,2,11.27
202401270OTT,1/27/2024,NYR,@,OTT,W,Blake Wheeler,wheelbl01,Mika Zibanejad,zibanmi01,Chris Kreider,kreidch01,Mads Søgaard,sogaama01,2,16.9
202401270OTT,1/27/2024,NYR,@,OTT,W,Artemi Panarin,panarar01,Alexis Lafrenière,lafreal01,--,--,EN,--,3,17.28
202401270OTT,1/27/2024,NYR,@,OTT,W,Kaapo Kakko,kakkoka01,Jonny Brodzinski,brodzjo01,Erik Gustafsson,gustaer02,Mads Søgaard,sogaama01,3,17.87
202401290OTT,1/29/2024,NSH,@,OTT,L,Michael McCarron,mccarmi01,Roman Josi,josiro01,Philip Tomasino,tomasph01,Mads Søgaard,sogaama01,1,8.43
202401290OTT,1/29/2024,NSH,@,OTT,L,Philip Tomasino,tomasph01,Thomas Novak,novakth01,Cody Glass,glassco01,Mads Søgaard,sogaama01,1,16.5
202401290OTT,1/29/2024,NSH,@,OTT,L,Yakov Trenin,treniya01,Dante Fabbro,fabbrda01,Roman Josi,josiro01,Mads Søgaard,sogaama01,1,19
202401310DET,1/31/2024,DET,vs,OTT,L,Daniel Sprong,spronda01,Joe Veleno,velenjo01,--,--,Joonas Korpisalo,korpijo01,1,8.95
202401310DET,1/31/2024,DET,vs,OTT,L,Dylan Larkin,larkidy01,J.T. Compher,comphj.01,Olli Määttä,maattol01,Joonas Korpisalo,korpijo01,3,11.25
202402100OTT,2/10/2024,TOR,@,OTT,L,Auston Matthews,matthau01,Mitch Marner,marnemi01,Matthew Knies,kniesma01,Joonas Korpisalo,korpijo01,1,3.75
202402100OTT,2/10/2024,TOR,@,OTT,L,Matthew Knies,kniesma01,Mitch Marner,marnemi01,Auston Matthews,matthau01,Joonas Korpisalo,korpijo01,2,9.72
202402100OTT,2/10/2024,TOR,@,OTT,L,Max Domi,domima01,Morgan Rielly,riellmo01,Nicholas Robertson,roberni01,Joonas Korpisalo,korpijo01,3,5.2
202402130OTT,2/13/2024,CBJ,@,OTT,L,Dmitri Voronkov,vorondi01,Kent Johnson,johnske01,Kirill Marchenko,marchki01,Anton Forsberg,forsban01,1,7.18
202402130OTT,2/13/2024,CBJ,@,OTT,L,Boone Jenner,jennebo01,Johnny Gaudreau,gaudrjo01,Zach Werenski,werenza01,Anton Forsberg,forsban01,2,10.68
202402130OTT,2/13/2024,CBJ,@,OTT,L,Jack Roslovic,rosloja01,Erik Gudbranson,gudbrer01,Jake Bean,beanja01,Anton Forsberg,forsban01,2,13.9
202402150OTT,2/15/2024,ANA,@,OTT,W,Pavel Mintyukov,mintypa01,Troy Terry,terrytr01,Leo Carlsson,carlsle01,Joonas Korpisalo,korpijo01,1,9.32
202402150OTT,2/15/2024,ANA,@,OTT,W,Frank Vatrano,vatrafr01,Cam Fowler,fowleca01,Ryan Strome,stromry01,Joonas Korpisalo,korpijo01,2,17.42
202402150OTT,2/15/2024,ANA,@,OTT,W,Mason McTavish,mctavma01,Jakob Silfverberg,silfvja01,Frank Vatrano,vatrafr01,Joonas Korpisalo,korpijo01,2,18.98
202402150OTT,2/15/2024,ANA,@,OTT,W,Mason McTavish,mctavma01,Troy Terry,terrytr01,Cam Fowler,fowleca01,Joonas Korpisalo,korpijo01,3,2.3
202402150OTT,2/15/2024,ANA,@,OTT,W,Cam Fowler,fowleca01,Ryan Strome,stromry01,Frank Vatrano,vatrafr01,Joonas Korpisalo,korpijo01,3,9.38
202402170CHI,2/17/2024,CHI,vs,OTT,W,Nick Foligno,foligni01,Philipp Kurashev,kurasph01,Connor Bedard,bedarco01,Joonas Korpisalo,korpijo01,1,13.48
202402170CHI,2/17/2024,CHI,vs,OTT,W,Connor Bedard,bedarco01,Philipp Kurashev,kurasph01,--,--,Joonas Korpisalo,korpijo01,2,10.9
202402170CHI,2/17/2024,CHI,vs,OTT,W,Jason Dickinson,dickija01,Tyler Johnson,johnsty01,Joey Anderson,anderjo08,Joonas Korpisalo,korpijo01,3,18.13
202402190TBL,2/19/2024,TBL,vs,OTT,L,Mitchell Chaffee,chaffmi01,-,,--,--,Anton Forsberg,forsban01,2,16.92
202402190TBL,2/19/2024,TBL,vs,OTT,L,Brayden Point,pointbr01,Brandon Hagel,hagelbr01,--,--,Anton Forsberg,forsban01,3,4.6
202402200FLA,2/20/2024,FLA,vs,OTT,W,Aaron Ekblad,ekblaaa01,Carter Verhaeghe,verhaca01,Sam Reinhart,reinhsa01,Joonas Korpisalo,korpijo01,1,0.32
202402200FLA,2/20/2024,FLA,vs,OTT,W,Brandon Montour,montobr01,-,,--,--,Joonas Korpisalo,korpijo01,2,17.02
202402200FLA,2/20/2024,FLA,vs,OTT,W,Anton Lundell,lundean01,Matthew Tkachuk,tkachma01,Brandon Montour,montobr01,Joonas Korpisalo,korpijo01,OT,1.6
202402220OTT,2/22/2024,DAL,@,OTT,L,Joe Pavelski,paveljo01,Jamie Benn,bennja01,Miro Heiskanen,heiskmi01,Anton Forsberg,forsban01,1,19.83
202402240OTT,2/24/2024,VEG,@,OTT,L,Jonathan Marchessault,audymjo01,William Karlsson,karlswi01,--,--,Anton Forsberg,forsban01,1,5.68
202402240OTT,2/24/2024,VEG,@,OTT,L,Chandler Stephenson,stephch02,Shea Theodore,theodsh01,Jonathan Marchessault,audymjo01,Anton Forsberg,forsban01,2,3.05
202402240OTT,2/24/2024,VEG,@,OTT,L,Chandler Stephenson,stephch02,William Karlsson,karlswi01,Shea Theodore,theodsh01,Anton Forsberg,forsban01,3,18.75
202402260WSH,2/26/2024,WSH,vs,OTT,W,Aliaksei Protas,protaal01,Anthony Mantha,manthan01,Connor McMichael,mcmicco01,Anton Forsberg,forsban01,1,6.5
202402260WSH,2/26/2024,WSH,vs,OTT,W,John Carlson,carlsjo01,Dylan Strome,stromdy01,--,--,Anton Forsberg,forsban01,1,8.5
202402260WSH,2/26/2024,WSH,vs,OTT,W,Max Pacioretty,pacioma01,Michael Sgarbossa,sgarbmi01,Connor McMichael,mcmicco01,Anton Forsberg,forsban01,1,18.55
202402260WSH,2/26/2024,WSH,vs,OTT,W,Beck Malenstyn,malenbe01,Aliaksei Protas,protaal01,Nicolas Aubé-Kubel,aubekni01,Anton Forsberg,forsban01,1,18.78
202402260WSH,2/26/2024,WSH,vs,OTT,W,Hendrix Lapierre,lapiehe01,Beck Malenstyn,malenbe01,Ethan Bear,bearet01,Joonas Korpisalo,korpijo01,2,1.97
202402260WSH,2/26/2024,WSH,vs,OTT,W,Hendrix Lapierre,lapiehe01,Anthony Mantha,manthan01,Aliaksei Protas,protaal01,Joonas Korpisalo,korpijo01,2,10.92
202402270NSH,2/27/2024,NSH,vs,OTT,W,Michael McCarron,mccarmi01,Roman Josi,josiro01,Cole Smith,smithco02,Joonas Korpisalo,korpijo01,1,3.38
202402270NSH,2/27/2024,NSH,vs,OTT,W,Roman Josi,josiro01,Gustav Nyquist,nyquigu01,Thomas Novak,novakth01,Joonas Korpisalo,korpijo01,1,5.73
202402270NSH,2/27/2024,NSH,vs,OTT,W,Roman Josi,josiro01,Gustav Nyquist,nyquigu01,Ryan McDonagh,mcdonry01,Joonas Korpisalo,korpijo01,2,18.52
202402270NSH,2/27/2024,NSH,vs,OTT,W,Gustav Nyquist,nyquigu01,Filip Forsberg,forsbfi01,Ryan O'Reilly,oreilry01,Joonas Korpisalo,korpijo01,3,13.2
202403010OTT,3/1/2024,ARI,@,OTT,W,Michael Carcone,carcomi01,-,,--,--,Anton Forsberg,forsban01,1,7.52
202403010OTT,3/1/2024,ARI,@,OTT,W,J.J. Moser,moserja01,Dylan Guenther,guentdy01,Michael Carcone,carcomi01,Anton Forsberg,forsban01,1,12.65
202403010OTT,3/1/2024,ARI,@,OTT,W,Nick Schmaltz,schmani01,Matias Maccelli,maccema01,Sean Durzi,durzise01,Anton Forsberg,forsban01,1,15.62
202403010OTT,3/1/2024,ARI,@,OTT,W,Dylan Guenther,guentdy01,Nick Schmaltz,schmani01,Matias Maccelli,maccema01,Anton Forsberg,forsban01,3,4.3
202403010OTT,3/1/2024,ARI,@,OTT,W,Matias Maccelli,maccema01,Barrett Hayton,haytoba01,J.J. Moser,moserja01,EN,--,3,18.75
202403020PHI,3/2/2024,PHI,vs,OTT,W,Joel Farabee,farabjo01,Nick Seeler,seeleni01,--,--,Mads Søgaard,sogaama01,1,1.13
202403020PHI,3/2/2024,PHI,vs,OTT,W,Tyson Foerster,foersty01,Scott Laughton,laughsc01,--,--,Mads Søgaard,sogaama01,2,19.22
202403020PHI,3/2/2024,PHI,vs,OTT,W,Tyson Foerster,foersty01,PS,,--,--,Mads Søgaard,sogaama01,2,19.97
202403020PHI,3/2/2024,PHI,vs,OTT,W,Cameron York,yorkca01,-,,--,--,EN,--,3,19.98
202403060ANA,3/6/2024,ANA,vs,OTT,W,Ryan Strome,stromry01,Frank Vatrano,vatrafr01,Brett Leason,leasobr01,Mads Søgaard,sogaama01,2,4.7
202403060ANA,3/6/2024,ANA,vs,OTT,W,Alex Killorn,killoal01,Olen Zellweger,zellwol01,Cam Fowler,fowleca01,Mads Søgaard,sogaama01,3,3.45
202403070LAK,3/7/2024,LAK,vs,OTT,W,Quinton Byfield,byfiequ01,Blake Lizotte,lizotbl01,Vladislav Gavrikov,gavrivl01,Joonas Korpisalo,korpijo01,2,13.4
202403070LAK,3/7/2024,LAK,vs,OTT,W,Pierre-Luc Dubois,duboipi01,Anže Kopitar,kopitan01,Matt Roy,royma04,Joonas Korpisalo,korpijo01,3,10.4
202403070LAK,3/7/2024,LAK,vs,OTT,W,Jacob Moverare,moverja01,Drew Doughty,doughdr01,Anže Kopitar,kopitan01,Joonas Korpisalo,korpijo01,3,11.77
202403070LAK,3/7/2024,LAK,vs,OTT,W,Kevin Fiala,fialake01,Matt Roy,royma04,--,--,Joonas Korpisalo,korpijo01,OT,2
202403090SJS,3/9/2024,SJS,vs,OTT,W,Thomas Bordeleau,bordeth01,Fabian Zetterlund,zettefa01,Mikael Granlund,granlmi01,Joonas Korpisalo,korpijo01,1,6.4
202403090SJS,3/9/2024,SJS,vs,OTT,W,Thomas Bordeleau,bordeth01,Mikael Granlund,granlmi01,William Eklund,eklunwi01,Joonas Korpisalo,korpijo01,2,14.62
202403120OTT,3/12/2024,PIT,@,OTT,L,Michael Bunting,buntimi01,Erik Karlsson,karlser01,Evgeni Malkin,malkiev01,Joonas Korpisalo,korpijo01,3,19.62
202403140CBJ,3/14/2024,CBJ,vs,OTT,L,Boone Jenner,jennebo01,Johnny Gaudreau,gaudrjo01,Adam Boqvist,boqviad01,Anton Forsberg,forsban01,1,0.25
202403140CBJ,3/14/2024,CBJ,vs,OTT,L,Alexander Nylander,nylanal01,Johnny Gaudreau,gaudrjo01,Zach Werenski,werenza01,Anton Forsberg,forsban01,3,5.35
202403160NYI,3/16/2024,NYI,vs,OTT,L,Matt Martin,martima02,Cal Clutterbuck,cluttca01,Kyle MacLean,macleky01,Joonas Korpisalo,korpijo01,1,4.45
202403160NYI,3/16/2024,NYI,vs,OTT,L,Kyle Palmieri,palmiky01,Jean-Gabriel Pageau,pageaje01,Anders Lee,leean01,Joonas Korpisalo,korpijo01,2,16.37
202403160NYI,3/16/2024,NYI,vs,OTT,L,Bo Horvat,horvabo01,Noah Dobson,dobsono01,Mathew Barzal,barzama01,Joonas Korpisalo,korpijo01,3,19.37
202403170OTT,3/17/2024,CAR,@,OTT,W,Dmitry Orlov,orlovdm01,Brendan Lemieux,lemiebr01,Martin Nečas,necasma01,Anton Forsberg,forsban01,1,7.32
202403170OTT,3/17/2024,CAR,@,OTT,W,Evgeny Kuznetsov,kuzneev01,Brady Skjei,skjeibr01,Dmitry Orlov,orlovdm01,Anton Forsberg,forsban01,2,2.05
202403170OTT,3/17/2024,CAR,@,OTT,W,Seth Jarvis,jarvise01,Sebastian Aho,ahose01,Jake Guentzel,guentja01,Anton Forsberg,forsban01,2,19.63
202403170OTT,3/17/2024,CAR,@,OTT,W,Jalen Chatfield,chatfja01,Sebastian Aho,ahose01,Dmitry Orlov,orlovdm01,Anton Forsberg,forsban01,3,4.68
202403170OTT,3/17/2024,CAR,@,OTT,W,Dmitry Orlov,orlovdm01,Andrei Svechnikov,svechan01,Evgeny Kuznetsov,kuzneev01,Anton Forsberg,forsban01,3,7.23
202403170OTT,3/17/2024,CAR,@,OTT,W,Jake Guentzel,guentja01,Sebastian Aho,ahose01,Jalen Chatfield,chatfja01,Anton Forsberg,forsban01,3,8.87
202403170OTT,3/17/2024,CAR,@,OTT,W,Brendan Lemieux,lemiebr01,Brent Burns,burnsbr01,Jaccob Slavin,slavija01,Anton Forsberg,forsban01,3,13.12
202403190BOS,3/19/2024,BOS,vs,OTT,W,David Pastrňák,pastrda01,Matt Grzelcyk,grzelma01,Pavel Zacha,zachapa01,Joonas Korpisalo,korpijo01,1,8.45
202403190BOS,3/19/2024,BOS,vs,OTT,W,David Pastrňák,pastrda01,-,,--,--,Joonas Korpisalo,korpijo01,1,11.38
202403190BOS,3/19/2024,BOS,vs,OTT,W,Justin Brazeau,brazeju01,Kevin Shattenkirk,shattke01,Morgan Geekie,geekimo01,Joonas Korpisalo,korpijo01,2,18.85
202403190BOS,3/19/2024,BOS,vs,OTT,W,David Pastrňák,pastrda01,Kevin Shattenkirk,shattke01,Danton Heinen,heineda01,Joonas Korpisalo,korpijo01,3,4.72
202403190BOS,3/19/2024,BOS,vs,OTT,W,Jesper Boqvist,boqvije01,John Beecher,beechjo01,Kevin Shattenkirk,shattke01,Joonas Korpisalo,korpijo01,3,5.13
202403190BOS,3/19/2024,BOS,vs,OTT,W,Justin Brazeau,brazeju01,Jake DeBrusk,debruja01,Morgan Geekie,geekimo01,Joonas Korpisalo,korpijo01,3,18.1
202403210OTT,3/21/2024,STL,@,OTT,W,Brandon Saad,saadbr01,Jordan Kyrou,kyroujo01,Matthew Kessel,kessema01,Anton Forsberg,forsban01,1,11.9
202403210OTT,3/21/2024,STL,@,OTT,W,Colton Parayko,parayco01,Jordan Kyrou,kyroujo01,Brandon Saad,saadbr01,Anton Forsberg,forsban01,1,14.95
202403210OTT,3/21/2024,STL,@,OTT,W,Jake Neighbours,neighja01,-,,--,--,Anton Forsberg,forsban01,2,13.18
202403210OTT,3/21/2024,STL,@,OTT,W,Jordan Kyrou,kyroujo01,Alexey Toropchenko,toropal01,Pavel Buchnevich,buchnpa01,Anton Forsberg,forsban01,3,5.72
202403210OTT,3/21/2024,STL,@,OTT,W,Jake Neighbours,neighja01,-,,--,--,EN,--,3,18.53
202403230NJD,3/23/2024,NJD,vs,OTT,L,Jesper Bratt,brattje01,-,,--,--,Joonas Korpisalo,korpijo01,2,0.38
202403230NJD,3/23/2024,NJD,vs,OTT,L,Tomáš Nosek,nosekto01,Ondřej Palát,palaton01,Dawson Mercer,merceda01,Joonas Korpisalo,korpijo01,2,0.98
202403240OTT,3/24/2024,EDM,@,OTT,L,Adam Henrique,henriad01,Mattias Ekholm,ekholma01,Evan Bouchard,bouchev01,Joonas Korpisalo,korpijo01,1,3.82
202403240OTT,3/24/2024,EDM,@,OTT,L,Leon Draisaitl,draisle01,Evan Bouchard,bouchev01,Connor McDavid,mcdavco01,Joonas Korpisalo,korpijo01,2,1.63
202403240OTT,3/24/2024,EDM,@,OTT,L,Zach Hyman,hymanza01,Connor McDavid,mcdavco01,Evan Bouchard,bouchev01,Joonas Korpisalo,korpijo01,2,3.57
202403270BUF,3/27/2024,BUF,vs,OTT,L,John-Jason Peterka,peterjo01,Alex Tuch,tuchal01,Jacob Bryson,brysoja01,Joonas Korpisalo,korpijo01,2,2.9
202403270BUF,3/27/2024,BUF,vs,OTT,L,Connor Clifton,cliftco01,Jacob Bryson,brysoja01,--,--,Joonas Korpisalo,korpijo01,2,13.12
202403300WPG,3/30/2024,WPG,vs,OTT,L,Nikolaj Ehlers,ehlerni01,Sean Monahan,monahse01,Dylan DeMelo,demeldy01,Joonas Korpisalo,korpijo01,2,1.97
202403300WPG,3/30/2024,WPG,vs,OTT,L,Mark Scheifele,scheima01,Kyle Connor,connoky01,Josh Morrissey,morrijo04,Joonas Korpisalo,korpijo01,3,9.8
202404020MIN,4/2/2024,MIN,vs,OTT,W,Mason Shaw,shawma01,Zach Bogosian,bogosza01,Jake Lucchini,lucchja01,Joonas Korpisalo,korpijo01,1,12.53
202404020MIN,4/2/2024,MIN,vs,OTT,W,Matt Boldy,boldyma01,Kirill Kaprizov,kapriki01,Jonas Brodin,brodijo01,Joonas Korpisalo,korpijo01,2,0.82
202404020MIN,4/2/2024,MIN,vs,OTT,W,Vinni Lettieri,lettivi01,-,,--,--,Joonas Korpisalo,korpijo01,3,13.07
202404040OTT,4/4/2024,FLA,@,OTT,W,Nick Cousins,cousini01,Matthew Tkachuk,tkachma01,Sam Bennett,bennesa01,Joonas Korpisalo,korpijo01,1,1.03
202404040OTT,4/4/2024,FLA,@,OTT,W,Dmitry Kulikov,kulikdm01,Eetu Luostarinen,luostee01,Evan Rodrigues,rodriev01,Joonas Korpisalo,korpijo01,1,1.62
