Game_ID,Home Team,Away Team,Goalie,Goalie_ID,Team,DEC,GA,SA,SV,SV%,SO,PIM,Goalie TOI
202312150CAR,CAR,NSH,Kevin Lankinen,lankike01,NSH,W,5,31,26,0.839,0,0,60:19:00
202312150CAR,CAR,NSH,Antti Raanta,raantan01,CAR,O,6,30,24,0.8,0,0,60:33:00
202312170CAR,CAR,WSH,Darcy Kuemper,kuempda01,WSH,W,1,29,28,0.966,0,0,65:00:00
202312170CAR,CAR,WSH,Pyotr Kochetkov,kochepy01,CAR,O,1,21,20,0.952,0,0,64:55:00
202312190CAR,CAR,VEG,Logan Thompson,thomplo01,VEG,L,6,29,23,0.793,0,0,44:44:00
202312190CAR,CAR,VEG,Jiří Patera,paterji01,VEG,--,0,10,10,1,0,0,15:12
202312190CAR,CAR,VEG,Pyotr Kochetkov,kochepy01,CAR,W,3,33,30,0.909,0,0,59:54:00
202312230CAR,CAR,NYI,Ilya Sorokin,sorokil01,NYI,W,4,40,36,0.9,0,0,59:52:00
202312230CAR,CAR,NYI,Pyotr Kochetkov,kochepy01,CAR,L,5,28,23,0.821,0,0,57:58:00
202312280CAR,CAR,MTL,Cayden Primeau,primeca01,MTL,L,4,30,26,0.867,0,0,59:52:00
202312280CAR,CAR,MTL,Empty Net,--,MTL,--,1,1,0,0,0,0,0
202312280CAR,CAR,MTL,Antti Raanta,raantan01,CAR,W,3,21,18,0.857,0,0,60:00:00
202401060CAR,CAR,STL,Jordan Binnington,binnijo01,STL,W,1,30,29,0.967,0,0,64:58:00
202401060CAR,CAR,STL,Antti Raanta,raantan01,CAR,O,1,22,21,0.955,0,0,65:00:00
202401110CAR,CAR,ANA,John Gibson,gibsojo02,ANA,L,5,25,20,0.8,0,0,40:00:00
202401110CAR,CAR,ANA,Lukáš Dostál,dostalu01,ANA,--,1,9,8,0.889,0,0,20:00
202401110CAR,CAR,ANA,Pyotr Kochetkov,kochepy01,CAR,--,3,13,10,0.769,0,2,33:56:00
202401110CAR,CAR,ANA,Antti Raanta,raantan01,CAR,W,0,3,3,1,0,0,26:04:00
202401130CAR,CAR,PIT,Tristan Jarry,jarrytr01,CAR,O,3,35,32,0.914,0,0,60:50:00
202401130CAR,CAR,PIT,Antti Raanta,raantan01,CAR,W,2,40,38,0.95,0,0,61:41:00
202401150CAR,CAR,LAK,David Rittich,rittida01,LAK,W,2,32,30,0.938,0,0,60:00:00
202401150CAR,CAR,LAK,Antti Raanta,raantan01,CAR,L,4,24,20,0.833,0,0,45:20:00
202401150CAR,CAR,LAK,Yaniv Perets,peretya01,CAR,--,0,1,1,1,0,0,12:46
202401150CAR,CAR,LAK,Empty Net,--,CAR,--,1,1,0,0,0,0,0
202401190CAR,CAR,DET,Alex Lyon,lyonal01,DET,L,3,29,26,0.897,0,0,59:39:00
202401190CAR,CAR,DET,Empty Net,--,DET,--,1,1,0,0,0,0,0
202401190CAR,CAR,DET,Antti Raanta,raantan01,CAR,W,2,12,10,0.833,0,0,60:00:00
202401210CAR,CAR,MIN,Filip Gustavsson,gustafi01,MIN,W,2,42,40,0.952,0,0,60:00:00
202401210CAR,CAR,MIN,Antti Raanta,raantan01,CAR,L,3,17,14,0.824,0,0,58:21:00
202401210CAR,CAR,MIN,Empty Net,--,CAR,--,2,2,0,0,0,0,0
202401250CAR,CAR,NJD,Nico Daws,dawsni01,NJD,L,3,12,9,0.75,0,0,23:12
202401250CAR,CAR,NJD,Vítek Vaněček,vanecvi01,NJD,--,0,11,11,1,0,0,34:17:00
202401250CAR,CAR,NJD,Antti Raanta,raantan01,CAR,W,2,25,23,0.92,0,0,59:57:00
202401270CAR,CAR,ARI,Connor Ingram,ingraco01,ARI,L,3,39,36,0.923,0,0,60:00:00
202401270CAR,CAR,ARI,Antti Raanta,raantan01,CAR,W,1,11,10,0.909,0,0,60:00:00
202402060CAR,CAR,VAN,Thatcher Demko,demkoth01,VAN,W,2,24,22,0.917,0,0,60:00:00
202402060CAR,CAR,VAN,Pyotr Kochetkov,kochepy01,CAR,L,3,19,16,0.842,0,0,57:42:00
202402080CAR,CAR,COL,Alexandar Georgiev,georgal01,COL,L,4,27,23,0.852,0,0,57:08:00
202402080CAR,CAR,COL,Empty Net,--,COL,--,1,1,0,0,0,0,0
202402080CAR,CAR,COL,Pyotr Kochetkov,kochepy01,CAR,W,2,18,16,0.889,0,0,39:43:00
202402080CAR,CAR,COL,Antti Raanta,raantan01,CAR,--,0,9,9,1,0,0,20:00
202402100CAR,CAR,NJD,Vítek Vaněček,vanecvi01,NJD,O,1,32,31,0.969,0,0,63:40:00
202402100CAR,CAR,NJD,Pyotr Kochetkov,kochepy01,CAR,W,0,34,34,1,1,0,63:34:00
202402190CAR,CAR,CHI,Petr Mrázek,mrazepe01,CHI,L,5,41,36,0.878,0,0,59:22:00
202402190CAR,CAR,CHI,Empty Net,--,CHI,--,1,1,0,0,0,0,0
202402190CAR,CAR,CHI,Spencer Martin,martisp01,CAR,W,3,17,14,0.824,0,0,60:00:00
202402220CAR,CAR,FLA,Sergei Bobrovsky,bobrose01,FLA,L,1,29,28,0.966,0,0,59:41:00
202402220CAR,CAR,FLA,Pyotr Kochetkov,kochepy01,CAR,W,0,45,45,1,1,0,59:57:00
202402240CAR,CAR,DAL,Jake Oettinger,oettija01,DAL,W,1,21,20,0.952,0,0,59:41:00
202402240CAR,CAR,DAL,Pyotr Kochetkov,kochepy01,CAR,L,2,16,14,0.875,0,0,57:34:00
202403020CAR,CAR,WPG,Connor Hellebuyck,helleco01,WPG,W,3,35,32,0.914,0,0,60:00:00
202403020CAR,CAR,WPG,Pyotr Kochetkov,kochepy01,CAR,L,4,31,27,0.871,0,0,57:13:00
202403020CAR,CAR,WPG,Empty Net,--,CAR,--,1,1,0,0,0,0,0
202403070CAR,CAR,MTL,Sam Montembeault,montesa01,MTL,L,3,38,35,0.921,0,0,59:31:00
202403070CAR,CAR,MTL,Empty Net,--,MTL,--,1,1,0,0,0,0,0
202403070CAR,CAR,MTL,Frederik Andersen,anderfr01,CAR,W,1,25,24,0.96,0,0,58:52:00
202403100CAR,CAR,CGY,Daniel Vladař,vladada01,CGY,L,7,40,33,0.825,0,0,60:00:00
202403100CAR,CAR,CGY,Frederik Andersen,anderfr01,CAR,W,2,20,18,0.9,0,0,60:00:00
202403120CAR,CAR,NYR,Igor Shesterkin,shestig01,NYR,W,0,28,28,1,1,0,60:00:00
202403120CAR,CAR,NYR,Pyotr Kochetkov,kochepy01,CAR,L,1,24,23,0.958,0,0,58:00:00
202403140CAR,CAR,FLA,Sergei Bobrovsky,bobrose01,FLA,L,3,34,31,0.912,0,0,59:18:00
202403140CAR,CAR,FLA,Empty Net,--,FLA,--,1,1,0,0,0,0,0
202403140CAR,CAR,FLA,Frederik Andersen,anderfr01,CAR,W,0,21,21,1,1,0,60:00:00
202403210CAR,CAR,PHI,Samuel Ersson,erssosa01,PHI,O,3,33,30,0.909,0,0,61:28:00
202403210CAR,CAR,PHI,Frederik Andersen,anderfr01,CAR,W,2,32,30,0.938,0,0,61:12:00
202403240CAR,CAR,TOR,Joseph Woll,wolljo01,TOR,L,2,43,41,0.953,0,0,57:43:00
202403240CAR,CAR,TOR,Frederik Andersen,anderfr01,CAR,W,1,33,32,0.97,0,0,59:17:00
202403280CAR,CAR,DET,James Reimer,reimeja01,DET,L,4,33,29,0.879,0,0,60:00:00
202403280CAR,CAR,DET,Frederik Andersen,anderfr01,CAR,W,0,24,24,1,1,0,60:00:00
202404040CAR,CAR,BOS,Jeremy Swayman,swaymje01,BOS,W,1,29,28,0.966,0,0,59:48:00
202404040CAR,CAR,BOS,Frederik Andersen,anderfr01,CAR,L,3,27,24,0.889,0,0,59:31:00
202404040CAR,CAR,BOS,Empty Net,--,CAR,--,1,1,0,0,0,0,0
202404050CAR,CAR,WSH,Darcy Kuemper,kuempda01,WSH,L,3,44,41,0.932,0,0,59:26:00
202404050CAR,CAR,WSH,Empty Net,--,WSH,--,1,1,0,0,0,0,0
202404050CAR,CAR,WSH,Pyotr Kochetkov,kochepy01,CAR,W,2,16,14,0.875,0,0,59:48:00
202404070CAR,CAR,CBJ,Malcolm Subban,subbama01,CBJ,L,3,35,32,0.914,0,0,60:00:00
202404070CAR,CAR,CBJ,Frederik Andersen,anderfr01,CAR,W,0,23,23,1,1,0,60:00:00
202310120CBJ,CBJ,PHI,Carter Hart,hartca01,PHI,W,2,33,31,0.939,0,0,60:00:00
202310120CBJ,CBJ,PHI,Elvis Merzļikins,merzlel01,CBJ,L,2,35,33,0.943,0,0,58:01:00
202310120CBJ,CBJ,PHI,Empty Net,--,CBJ,--,2,2,0,0,0,0,0
202310140CBJ,CBJ,NYR,Igor Shesterkin,shestig01,NYR,L,5,21,16,0.762,0,0,56:40:00
202310140CBJ,CBJ,NYR,Elvis Merzļikins,merzlel01,CBJ,W,1,25,24,0.96,0,0,39:54:00
202310140CBJ,CBJ,NYR,Spencer Martin,martisp01,CBJ,--,2,17,15,0.882,0,0,20:00
202310160CBJ,CBJ,DET,James Reimer,reimeja01,DET,W,0,23,23,1,1,0,60:00:00
202310160CBJ,CBJ,DET,Spencer Martin,martisp01,CBJ,L,4,28,24,0.857,0,0,59:16:00
202310200CBJ,CBJ,CGY,Jacob Markström,marksja02,CGY,L,2,28,26,0.929,0,0,57:52:00
202310200CBJ,CBJ,CGY,Empty Net,--,CGY,--,1,1,0,0,0,0,0
202310200CBJ,CBJ,CGY,Spencer Martin,martisp01,CBJ,W,1,37,36,0.973,0,0,60:00:00
202310240CBJ,CBJ,ANA,Lukáš Dostál,dostalu01,ANA,W,2,37,35,0.946,0,0,62:20:00
202310240CBJ,CBJ,ANA,Elvis Merzļikins,merzlel01,CBJ,O,3,27,24,0.889,0,2,61:44:00
202310280CBJ,CBJ,NYI,Semyon Varlamov,varlasi01,NYI,W,0,34,34,1,1,0,60:00:00
202310280CBJ,CBJ,NYI,Spencer Martin,martisp01,CBJ,L,2,34,32,0.941,0,0,57:08:00
202311020CBJ,CBJ,TBL,Matt Tomkins,tomkima01,TBL,L,3,27,24,0.889,0,0,57:47:00
202311020CBJ,CBJ,TBL,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202311020CBJ,CBJ,TBL,Elvis Merzļikins,merzlel01,CBJ,W,2,29,27,0.931,0,0,60:00:00
202311090CBJ,CBJ,DAL,Jake Oettinger,oettija01,DAL,W,2,29,27,0.931,0,2,60:00:00
202311090CBJ,CBJ,DAL,Spencer Martin,martisp01,CBJ,L,4,30,26,0.867,0,0,58:26:00
202311090CBJ,CBJ,DAL,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202311140CBJ,CBJ,PIT,Tristan Jarry,jarrytr01,PIT,W,3,30,27,0.9,0,0,60:00:00
202311140CBJ,CBJ,PIT,Elvis Merzļikins,merzlel01,CBJ,L,4,40,36,0.9,0,0,58:54:00
202311140CBJ,CBJ,PIT,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202311160CBJ,CBJ,ARI,Connor Ingram,ingraco01,ARI,W,2,41,39,0.951,0,0,60:00:00
202311160CBJ,CBJ,ARI,Elvis Merzļikins,merzlel01,CBJ,L,3,32,29,0.906,0,0,56:40:00
202311220CBJ,CBJ,CHI,Petr Mrázek,mrazepe01,CHI,L,5,18,13,0.722,0,0,32:16:00
202311220CBJ,CBJ,CHI,Arvid Söderblom,soderar01,CHI,--,2,8,6,0.75,0,0,27:40:00
202311220CBJ,CBJ,CHI,Elvis Merzļikins,merzlel01,CBJ,W,3,36,33,0.917,0,0,60:00:00
202311270CBJ,CBJ,BOS,Jeremy Swayman,swaymje01,BOS,--,2,19,17,0.895,0,0,26:14:00
202311270CBJ,CBJ,BOS,Linus Ullmark,ullmali01,BOS,L,2,20,18,0.9,0,0,32:45:00
202311270CBJ,CBJ,BOS,Empty Net,--,BOS,--,1,1,0,0,0,0,0
202311270CBJ,CBJ,BOS,Spencer Martin,martisp01,CBJ,W,2,33,31,0.939,0,0,60:00:00
202311290CBJ,CBJ,MTL,Sam Montembeault,montesa01,MTL,W,2,28,26,0.929,0,0,60:00:00
202311290CBJ,CBJ,MTL,Elvis Merzļikins,merzlel01,CBJ,L,3,30,27,0.9,0,0,58:56:00
202311290CBJ,CBJ,MTL,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202312010CBJ,CBJ,OTT,Joonas Korpisalo,korpijo01,OTT,L,4,23,19,0.826,0,0,57:51:00
202312010CBJ,CBJ,OTT,Elvis Merzļikins,merzlel01,CBJ,W,2,43,41,0.953,0,0,59:57:00
202312050CBJ,CBJ,LAK,Pheonix Copley,copleph01,LAK,W,3,29,26,0.897,0,0,60:33:00
202312050CBJ,CBJ,LAK,Elvis Merzļikins,merzlel01,CBJ,O,4,39,35,0.897,0,0,60:33:00
202312080CBJ,CBJ,STL,Joel Hofer,hoferjo01,STL,L,4,21,17,0.81,0,2,54:34:00
202312080CBJ,CBJ,STL,Empty Net,--,STL,--,1,1,0,0,0,0,0
202312080CBJ,CBJ,STL,Jet Greaves,greavje01,CBJ,W,2,43,41,0.953,0,0,60:00:00
202312100CBJ,CBJ,FLA,Anthony Stolarz,stolaan01,FLA,W,2,19,17,0.895,0,0,59:57:00
202312100CBJ,CBJ,FLA,Jet Greaves,greavje01,CBJ,L,3,33,30,0.909,0,0,58:56:00
202312100CBJ,CBJ,FLA,Empty Net,--,CBJ,--,2,2,0,0,0,0,0
202312160CBJ,CBJ,NJD,Akira Schmid,schmiak01,NJD,W,3,26,23,0.885,0,2,59:25:00
202312160CBJ,CBJ,NJD,Daniil Tarasov,tarasda02,CBJ,L,5,29,24,0.828,0,0,57:30:00
202312160CBJ,CBJ,NJD,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202312210CBJ,CBJ,WSH,Charlie Lindgren,lindgch01,WSH,W,2,36,34,0.944,0,0,64:07:00
202312210CBJ,CBJ,WSH,Elvis Merzļikins,merzlel01,CBJ,O,3,32,29,0.906,0,2,64:07:00
202312230CBJ,CBJ,TOR,Martin Jones,jonesma02,TOR,W,1,28,27,0.964,0,0,60:00:00
202312230CBJ,CBJ,TOR,Daniil Tarasov,tarasda02,CBJ,L,4,30,26,0.867,0,0,60:00:00
202312290CBJ,CBJ,TOR,Ilya Samsonov,samsoil01,TOR,O,6,21,15,0.714,0,0,62:35:00
202312290CBJ,CBJ,TOR,Elvis Merzļikins,merzlel01,CBJ,--,2,14,12,0.857,0,0,20:00
202312290CBJ,CBJ,TOR,Spencer Martin,martisp01,CBJ,W,3,19,16,0.842,0,0,42:56:00
202401020CBJ,CBJ,BOS,Linus Ullmark,ullmali01,BOS,W,1,27,26,0.963,0,0,59:53:00
202401020CBJ,CBJ,BOS,Spencer Martin,martisp01,CBJ,L,4,27,23,0.852,0,0,60:00:00
202401060CBJ,CBJ,MIN,Marc-André Fleury,fleurma01,MIN,W,3,29,26,0.897,0,0,63:01:00
202401060CBJ,CBJ,MIN,Daniil Tarasov,tarasda02,CBJ,O,4,36,32,0.889,0,0,63:05:00
202401130CBJ,CBJ,SEA,Joey Daccord,daccojo01,SEA,W,4,34,30,0.882,0,0,60:00:00
202401130CBJ,CBJ,SEA,Daniil Tarasov,tarasda02,CBJ,L,6,35,29,0.829,0,0,57:38:00
202401130CBJ,CBJ,SEA,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202401150CBJ,CBJ,VAN,Casey DeSmith,desmica01,VAN,O,3,43,40,0.93,0,0,65:00:00
202401150CBJ,CBJ,VAN,Elvis Merzļikins,merzlel01,CBJ,W,3,30,27,0.9,0,0,65:00:00
202401190CBJ,CBJ,NJD,Vítek Vaněček,vanecvi01,NJD,W,1,30,29,0.967,0,0,59:45:00
202401190CBJ,CBJ,NJD,Elvis Merzļikins,merzlel01,CBJ,L,4,33,29,0.879,0,0,60:00:00
202402100CBJ,CBJ,TBL,Andrei Vasilevskiy,vasilan02,TBL,W,2,35,33,0.943,0,0,60:00:00
202402100CBJ,CBJ,TBL,Elvis Merzļikins,merzlel01,CBJ,L,3,36,33,0.917,0,0,58:26:00
202402100CBJ,CBJ,TBL,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202402230CBJ,CBJ,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,W,1,26,25,0.962,0,2,59:54:00
202402230CBJ,CBJ,BUF,Daniil Tarasov,tarasda02,CBJ,L,2,37,35,0.946,0,0,56:30:00
202402250CBJ,CBJ,NYR,Jonathan Quick,quickjo01,NYR,L,4,41,37,0.902,0,0,56:41:00
202402250CBJ,CBJ,NYR,Elvis Merzļikins,merzlel01,CBJ,W,2,40,38,0.95,0,0,59:42:00
202402290CBJ,CBJ,CAR,Spencer Martin,martisp01,CAR,W,2,22,20,0.909,0,0,60:00:00
202402290CBJ,CBJ,CAR,Daniil Tarasov,tarasda02,CBJ,L,3,32,29,0.906,0,0,56:38:00
202402290CBJ,CBJ,CAR,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202403040CBJ,CBJ,VEG,Adin Hill,hillad01,VEG,L,5,32,27,0.844,0,0,58:23:00
202403040CBJ,CBJ,VEG,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202403040CBJ,CBJ,VEG,Daniil Tarasov,tarasda02,CBJ,W,3,39,36,0.923,0,0,59:55:00
202403070CBJ,CBJ,EDM,Calvin Pickard,pickaca01,EDM,L,3,33,30,0.909,0,0,59:03:00
202403070CBJ,CBJ,EDM,Empty Net,--,EDM,--,1,1,0,0,0,0,0
202403070CBJ,CBJ,EDM,Daniil Tarasov,tarasda02,CBJ,W,2,31,29,0.935,0,0,60:00:00
202403090CBJ,CBJ,NSH,Kevin Lankinen,lankike01,NSH,W,1,34,33,0.971,0,0,60:00:00
202403090CBJ,CBJ,NSH,Daniil Tarasov,tarasda02,CBJ,L,2,49,47,0.959,0,0,58:03:00
202403140CBJ,CBJ,OTT,Anton Forsberg,forsban01,OTT,W,2,37,35,0.946,0,0,65:00:00
202403140CBJ,CBJ,OTT,Elvis Merzļikins,merzlel01,CBJ,O,2,37,35,0.946,0,0,65:00:00
202403160CBJ,CBJ,SJS,Magnus Chrona,chronma01,SJS,L,3,19,16,0.842,0,0,58:51:00
202403160CBJ,CBJ,SJS,Empty Net,--,SJS,--,1,1,0,0,0,0,0
202403160CBJ,CBJ,SJS,Daniil Tarasov,tarasda02,CBJ,W,2,41,39,0.951,0,0,59:52:00
