Season,Date,Game_ID,Player,Player_ID,Team,Location,Opp,Result,GA,SA,SV,SV%,TOI
2023-24,11/9/2023,202311090STL,Joel Hofer,hoferjo01,STL,vs,ARI,W,1,20,19,95.00%,60.00
2023-24,11/16/2023,202311160SJS,Joel Hofer,hoferjo01,STL,@,SJS,L,4,21,17,81.00%,22.92
2023-24,11/19/2023,202311190ANA,Joel Hofer,hoferjo01,STL,@,ANA,W,1,31,30,97.00%,59.43
2023-24,11/22/2023,202311220ARI,Joel Hofer,hoferjo01,STL,@,ARI,W,0,12,12,100.00%,32.00
2023-24,11/24/2023,202311240STL,Joel Hofer,hoferjo01,STL,vs,NSH,L,4,15,11,73.00%,22.75
2023-24,12/2/2023,202312020ARI,Joel Hofer,hoferjo01,STL,@,ARI,L,3,21,18,86.00%,57.28
2023-24,12/8/2023,202312080CBJ,Joel Hofer,hoferjo01,STL,@,CBJ,L,4,21,17,81.00%,54.57
2023-24,12/19/2023,202312190TBL,Joel Hofer,hoferjo01,STL,@,TBL,L,1,10,9,90.00%,27.78
2023-24,12/21/2023,202312210FLA,Joel Hofer,hoferjo01,STL,@,FLA,W,1,38,37,97.00%,59.98
2023-24,12/27/2023,202312270STL,Joel Hofer,hoferjo01,STL,vs,DAL,W,1,40,39,98.00%,60.00
2023-24,12/30/2023,202312300PIT,Joel Hofer,hoferjo01,STL,@,PIT,L,3,29,26,90.00%,58.47
2023-24,1/9/2024,202401090STL,Joel Hofer,hoferjo01,STL,vs,FLA,L,4,30,26,87.00%,57.35
2023-24,1/15/2024,202401150STL,Joel Hofer,hoferjo01,STL,vs,PHI,L,3,41,38,93.00%,59.40
2023-24,1/24/2024,202401240VAN,Joel Hofer,hoferjo01,STL,@,VAN,W,3,32,29,91.00%,61.90
2023-24,1/28/2024,202401280STL,Joel Hofer,hoferjo01,STL,vs,LAK,W,3,33,30,91.00%,61.07
2023-24,2/10/2024,202402100BUF,Joel Hofer,hoferjo01,STL,@,BUF,W,1,34,33,97.00%,60.00
2023-24,2/19/2024,202402190STL,Joel Hofer,hoferjo01,STL,vs,TOR,L,3,28,25,89.00%,56.63
2023-24,2/24/2024,202402240DET,Joel Hofer,hoferjo01,STL,@,DET,L,2,20,18,90.00%,40.00
2023-24,2/27/2024,202402270WPG,Joel Hofer,hoferjo01,STL,@,WPG,L,4,32,28,88.00%,56.18
2023-24,3/5/2024,202403050NYI,Joel Hofer,hoferjo01,STL,@,NYI,L,3,32,29,91.00%,59.37
2023-24,3/11/2024,202403110BOS,Joel Hofer,hoferjo01,STL,@,BOS,W,1,37,36,97.00%,59.92
2023-24,3/17/2024,202403170STL,Joel Hofer,hoferjo01,STL,vs,ANA,W,2,28,26,93.00%,60.00
2023-24,3/21/2024,202403210OTT,Joel Hofer,hoferjo01,STL,@,OTT,W,2,39,37,95.00%,59.85
2023-24,3/30/2024,202403300STL,Joel Hofer,hoferjo01,STL,vs,SJS,L,3,19,16,84.00%,59.30
2023-24,4/6/2024,202404060SJS,Joel Hofer,hoferjo01,STL,@,SJS,L-OT,3,25,22,88.00%,63.15
2023-24,4/10/2024,202404100STL,Joel Hofer,hoferjo01,STL,vs,CHI,W,2,20,18,90.00%,59.63
2023-24,4/14/2024,202404140STL,Joel Hofer,hoferjo01,STL,vs,SEA,W,1,20,19,95.00%,59.97
2023-24,10/12/2023,202310120NJD,Ville Husso,hussovi01,DET,@,NJD,L,3,26,23,89.00%,57.80
2023-24,10/14/2023,202310140DET,Ville Husso,hussovi01,DET,vs,TBL,W,4,25,21,84.00%,60.00
2023-24,10/18/2023,202310180DET,Ville Husso,hussovi01,DET,vs,PIT,W,3,33,30,91.00%,60.00
2023-24,10/21/2023,202310210OTT,Ville Husso,hussovi01,DET,@,OTT,W,2,37,35,95.00%,59.35
2023-24,10/24/2023,202310240DET,Ville Husso,hussovi01,DET,vs,SEA,L-OT,5,38,33,87.00%,64.92
2023-24,10/28/2023,202310280BOS,Ville Husso,hussovi01,DET,@,BOS,L,3,30,27,90.00%,57.77
2023-24,10/30/2023,202310300NYI,Ville Husso,hussovi01,DET,@,NYI,W,3,40,37,93.00%,61.42
2023-24,11/4/2023,202311040DET,Ville Husso,hussovi01,DET,vs,BOS,W,4,30,26,87.00%,59.95
2023-24,11/7/2023,202311070NYR,Ville Husso,hussovi01,DET,@,NYR,L,5,32,27,84.00%,56.70
2023-24,11/11/2023,202311110DET,Ville Husso,hussovi01,DET,vs,CBJ,W,4,22,18,82.00%,60.00
2023-24,11/24/2023,202311240BOS,Ville Husso,hussovi01,DET,@,BOS,W,2,27,25,93.00%,59.75
2023-24,11/29/2023,202311290NYR,Ville Husso,hussovi01,DET,@,NYR,L,3,41,38,93.00%,58.42
2023-24,12/2/2023,202312020MTL,Ville Husso,hussovi01,DET,@,MTL,W,4,30,26,87.00%,60.87
2023-24,12/7/2023,202312070DET,Ville Husso,hussovi01,DET,vs,SJS,L-OT,6,36,30,83.00%,60.62
2023-24,12/12/2023,202312120STL,Ville Husso,hussovi01,DET,@,STL,W,4,37,33,89.00%,60.00
2023-24,12/14/2023,202312140DET,Ville Husso,hussovi01,DET,vs,CAR,L,2,39,37,95.00%,58.87
2023-24,12/16/2023,202312160PHI,Ville Husso,hussovi01,DET,@,PHI,L,0,18,18,100.00%,30.32
2023-24,12/18/2023,202312180DET,Ville Husso,hussovi01,DET,vs,ANA,L,2,8,6,75.00%,17.38
2023-24,2/13/2024,202402130EDM,Ville Husso,hussovi01,DET,@,EDM,L,1,7,6,86.00%,8.80
2023-24,12/23/2023,202312230NJD,Michael Hutchinson,hutchmi01,DET,@,NJD,L,3,36,33,92.00%,57.80
2023-24,10/16/2023,202310160NYR,Connor Ingram,ingraco01,ARI,@,NYR,L,2,28,26,93.00%,58.72
2023-24,10/19/2023,202310190STL,Connor Ingram,ingraco01,ARI,@,STL,W,2,26,24,92.00%,59.85
2023-24,10/24/2023,202310240LAK,Connor Ingram,ingraco01,ARI,@,LAK,L,3,9,6,67.00%,12.57
2023-24,10/30/2023,202310300ARI,Connor Ingram,ingraco01,ARI,vs,CHI,W,1,30,29,97.00%,59.80
2023-24,11/2/2023,202311020ARI,Connor Ingram,ingraco01,ARI,vs,MTL,W,2,30,28,93.00%,60.00
2023-24,11/7/2023,202311070ARI,Connor Ingram,ingraco01,ARI,vs,SEA,W,3,38,35,92.00%,65.00
2023-24,11/11/2023,202311110NSH,Connor Ingram,ingraco01,ARI,@,NSH,W,5,42,37,88.00%,59.77
2023-24,11/16/2023,202311160CBJ,Connor Ingram,ingraco01,ARI,@,CBJ,W,2,41,39,95.00%,60.00
2023-24,11/20/2023,202311200ARI,Connor Ingram,ingraco01,ARI,vs,LAK,L,4,25,21,84.00%,60.00
2023-24,11/22/2023,202311220ARI,Connor Ingram,ingraco01,ARI,vs,STL,L,2,20,18,90.00%,34.15
2023-24,11/25/2023,202311250VEG,Connor Ingram,ingraco01,ARI,@,VEG,W,0,34,34,100.00%,60.00
2023-24,11/28/2023,202311280ARI,Connor Ingram,ingraco01,ARI,vs,TBL,W,1,31,30,97.00%,60.00
2023-24,11/30/2023,202311300ARI,Connor Ingram,ingraco01,ARI,vs,COL,W,3,31,28,90.00%,64.25
2023-24,12/2/2023,202312020ARI,Connor Ingram,ingraco01,ARI,vs,STL,W,1,32,31,97.00%,60.00
2023-24,12/4/2023,202312040ARI,Connor Ingram,ingraco01,ARI,vs,WSH,W,0,26,26,100.00%,59.57
2023-24,12/7/2023,202312070ARI,Connor Ingram,ingraco01,ARI,vs,PHI,L,4,26,22,85.00%,59.48
2023-24,12/9/2023,202312090BOS,Connor Ingram,ingraco01,ARI,@,BOS,L,5,29,24,83.00%,57.68
2023-24,12/12/2023,202312120PIT,Connor Ingram,ingraco01,ARI,@,PIT,L,3,42,39,93.00%,58.60
2023-24,12/15/2023,202312150ARI,Connor Ingram,ingraco01,ARI,vs,SJS,W,0,21,21,100.00%,60.00
2023-24,12/19/2023,202312190ARI,Connor Ingram,ingraco01,ARI,vs,OTT,W,3,6,3,50.00%,14.32
2023-24,12/23/2023,202312230COL,Connor Ingram,ingraco01,ARI,@,COL,L,4,26,22,85.00%,60.00
2023-24,12/29/2023,202312290ANA,Connor Ingram,ingraco01,ARI,@,ANA,W,0,28,28,100.00%,59.48
2023-24,1/4/2024,202401040ARI,Connor Ingram,ingraco01,ARI,vs,NYI,L,5,31,26,84.00%,59.78
2023-24,1/9/2024,202401090ARI,Connor Ingram,ingraco01,ARI,vs,BOS,W,3,33,30,91.00%,64.07
2023-24,1/11/2024,202401110ARI,Connor Ingram,ingraco01,ARI,vs,CGY,L,2,18,16,89.00%,46.03
2023-24,1/13/2024,202401130MIN,Connor Ingram,ingraco01,ARI,@,MIN,W,0,38,38,100.00%,59.65
2023-24,1/16/2024,202401160CGY,Connor Ingram,ingraco01,ARI,@,CGY,L-OT,3,30,27,90.00%,64.72
2023-24,1/18/2024,202401180VAN,Connor Ingram,ingraco01,ARI,@,VAN,L,2,26,24,92.00%,58.85
2023-24,1/20/2024,202401200ARI,Connor Ingram,ingraco01,ARI,vs,NSH,W,2,32,30,94.00%,60.00
2023-24,1/22/2024,202401220ARI,Connor Ingram,ingraco01,ARI,vs,PIT,W,2,27,25,93.00%,60.00
2023-24,1/25/2024,202401250TBL,Connor Ingram,ingraco01,ARI,@,TBL,L,6,37,31,84.00%,60.00
2023-24,1/27/2024,202401270CAR,Connor Ingram,ingraco01,ARI,@,CAR,L,3,39,36,92.00%,60.00
2023-24,2/8/2024,202402080ARI,Connor Ingram,ingraco01,ARI,vs,VEG,L,3,6,3,50.00%,12.33
2023-24,2/10/2024,202402100NSH,Connor Ingram,ingraco01,ARI,@,NSH,L-OT,5,37,32,87.00%,61.60
2023-24,2/14/2024,202402140ARI,Connor Ingram,ingraco01,ARI,vs,MIN,L,2,30,28,93.00%,40.00
2023-24,2/25/2024,202402250WPG,Connor Ingram,ingraco01,ARI,@,WPG,L-OT,4,32,28,88.00%,60.55
2023-24,2/27/2024,202402270MTL,Connor Ingram,ingraco01,ARI,@,MTL,L,3,20,17,85.00%,58.53
2023-24,2/29/2024,202402290TOR,Connor Ingram,ingraco01,ARI,@,TOR,L,3,25,22,88.00%,58.20
2023-24,3/5/2024,202403050ARI,Connor Ingram,ingraco01,ARI,vs,CHI,L,4,31,27,87.00%,57.73
2023-24,3/8/2024,202403080ARI,Connor Ingram,ingraco01,ARI,vs,DET,W,0,28,28,100.00%,60.00
2023-24,3/10/2024,202403100CHI,Connor Ingram,ingraco01,ARI,@,CHI,L,6,40,34,85.00%,59.82
2023-24,3/14/2024,202403140DET,Connor Ingram,ingraco01,ARI,@,DET,W,1,29,28,97.00%,60.00
2023-24,3/20/2024,202403200DAL,Connor Ingram,ingraco01,ARI,@,DAL,L,5,33,28,85.00%,60.00
2023-24,3/24/2024,202403240ARI,Connor Ingram,ingraco01,ARI,vs,DAL,L,3,34,31,91.00%,59.03
2023-24,3/28/2024,202403280ARI,Connor Ingram,ingraco01,ARI,vs,NSH,W,4,37,33,89.00%,60.00
2023-24,4/3/2024,202404030ARI,Connor Ingram,ingraco01,ARI,vs,VAN,L,2,33,31,94.00%,57.67
2023-24,4/7/2024,202404070SJS,Connor Ingram,ingraco01,ARI,@,SJS,W,2,27,25,93.00%,60.00
2023-24,4/10/2024,202404100VAN,Connor Ingram,ingraco01,ARI,@,VAN,W,3,26,23,89.00%,63.85
2023-24,4/14/2024,202404140CGY,Connor Ingram,ingraco01,ARI,@,CGY,L,6,31,25,81.00%,57.33
2023-24,4/17/2024,202404170ARI,Connor Ingram,ingraco01,ARI,vs,EDM,W,2,30,28,93.00%,59.95
2023-24,10/10/2023,202310100PIT,Tristan Jarry,jarrytr01,PIT,vs,CHI,L,3,35,32,91.00%,57.50
2023-24,10/13/2023,202310130WSH,Tristan Jarry,jarrytr01,PIT,@,WSH,W,0,19,19,100.00%,60.00
2023-24,10/18/2023,202310180DET,Tristan Jarry,jarrytr01,PIT,@,DET,L,4,27,23,85.00%,59.42
2023-24,10/21/2023,202310210STL,Tristan Jarry,jarrytr01,PIT,@,STL,L,4,21,17,81.00%,58.03
2023-24,10/26/2023,202310260PIT,Tristan Jarry,jarrytr01,PIT,vs,COL,W,0,31,31,100.00%,60.00
2023-24,10/28/2023,202310280PIT,Tristan Jarry,jarrytr01,PIT,vs,OTT,L,3,9,6,67.00%,25.47
2023-24,10/30/2023,202310300PIT,Tristan Jarry,jarrytr01,PIT,vs,ANA,L,4,27,23,85.00%,59.70
2023-24,11/4/2023,202311040SJS,Tristan Jarry,jarrytr01,PIT,@,SJS,W,2,26,24,92.00%,59.10
2023-24,11/7/2023,202311070ANA,Tristan Jarry,jarrytr01,PIT,@,ANA,W,0,20,20,100.00%,38.25
2023-24,11/11/2023,202311110PIT,Tristan Jarry,jarrytr01,PIT,vs,BUF,W,0,35,35,100.00%,60.00
2023-24,11/14/2023,202311140CBJ,Tristan Jarry,jarrytr01,PIT,@,CBJ,W,3,30,27,90.00%,60.00
2023-24,11/16/2023,202311160PIT,Tristan Jarry,jarrytr01,PIT,vs,NJD,L,5,31,26,84.00%,60.00
2023-24,11/18/2023,202311180CAR,Tristan Jarry,jarrytr01,PIT,@,CAR,L,3,33,30,91.00%,59.40
2023-24,11/22/2023,202311220PIT,Tristan Jarry,jarrytr01,PIT,vs,NYR,L,1,36,35,97.00%,59.50
2023-24,11/25/2023,202311250PIT,Tristan Jarry,jarrytr01,PIT,vs,TOR,W,2,33,31,94.00%,59.88
2023-24,11/28/2023,202311280NSH,Tristan Jarry,jarrytr01,PIT,@,NSH,L-OT,3,25,22,88.00%,59.92
2023-24,11/30/2023,202311300TBL,Tristan Jarry,jarrytr01,PIT,@,TBL,W,2,41,39,95.00%,60.00
2023-24,12/2/2023,202312020PIT,Tristan Jarry,jarrytr01,PIT,vs,PHI,L-SO,3,33,30,91.00%,63.57
2023-24,12/6/2023,202312060TBL,Tristan Jarry,jarrytr01,PIT,@,TBL,L,3,27,24,89.00%,58.43
2023-24,12/8/2023,202312080FLA,Tristan Jarry,jarrytr01,PIT,@,FLA,L,2,32,30,94.00%,58.42
2023-24,12/12/2023,202312120PIT,Tristan Jarry,jarrytr01,PIT,vs,ARI,W,2,21,19,91.00%,59.85
2023-24,12/16/2023,202312160TOR,Tristan Jarry,jarrytr01,PIT,@,TOR,L,4,14,10,71.00%,21.93
2023-24,12/27/2023,202312270NYI,Tristan Jarry,jarrytr01,PIT,@,NYI,W,0,22,22,100.00%,60.00
2023-24,12/30/2023,202312300PIT,Tristan Jarry,jarrytr01,PIT,vs,STL,W,2,27,25,93.00%,60.00
2023-24,1/2/2024,202401020PIT,Tristan Jarry,jarrytr01,PIT,vs,WSH,L,3,7,4,57.00%,13.03
2023-24,1/6/2024,202401060PIT,Tristan Jarry,jarrytr01,PIT,vs,BUF,L,3,32,29,91.00%,58.30
2023-24,1/11/2024,202401110PIT,Tristan Jarry,jarrytr01,PIT,vs,VAN,L-OT,1,20,19,95.00%,41.12
2023-24,1/13/2024,202401130CAR,Tristan Jarry,jarrytr01,PIT,@,CAR,L-OT,3,35,32,91.00%,60.83
2023-24,1/15/2024,202401150PIT,Tristan Jarry,jarrytr01,PIT,vs,SEA,W,0,22,22,100.00%,60.00
2023-24,1/20/2024,202401200VEG,Tristan Jarry,jarrytr01,PIT,@,VEG,L,3,29,26,90.00%,58.83
2023-24,1/22/2024,202401220ARI,Tristan Jarry,jarrytr01,PIT,@,ARI,L,4,26,22,85.00%,59.58
2023-24,1/27/2024,202401270PIT,Tristan Jarry,jarrytr01,PIT,vs,MTL,W,2,27,25,93.00%,62.72
2023-24,2/6/2024,202402060PIT,Tristan Jarry,jarrytr01,PIT,vs,WPG,W,0,23,23,100.00%,60.00
2023-24,2/10/2024,202402100WPG,Tristan Jarry,jarrytr01,PIT,@,WPG,L,2,31,29,94.00%,58.58
2023-24,2/14/2024,202402140PIT,Tristan Jarry,jarrytr01,PIT,vs,FLA,L,5,23,18,78.00%,59.97
2023-24,2/18/2024,202402180PIT,Tristan Jarry,jarrytr01,PIT,vs,LAK,L,2,34,32,94.00%,57.37
2023-24,2/22/2024,202402220PIT,Tristan Jarry,jarrytr01,PIT,vs,MTL,W,1,31,30,97.00%,60.00
2023-24,2/25/2024,202402250PIT,Tristan Jarry,jarrytr01,PIT,vs,PHI,W,6,21,15,71.00%,60.00
2023-24,2/27/2024,202402270VAN,Tristan Jarry,jarrytr01,PIT,@,VAN,W,3,35,32,91.00%,61.70
2023-24,2/29/2024,202402290SEA,Tristan Jarry,jarrytr01,PIT,@,SEA,L,2,28,26,93.00%,57.60
2023-24,3/2/2024,202403020CGY,Tristan Jarry,jarrytr01,PIT,@,CGY,L,4,20,16,80.00%,59.25
2023-24,3/5/2024,202403050PIT,Tristan Jarry,jarrytr01,PIT,vs,CBJ,W,3,35,32,91.00%,60.00
2023-24,3/7/2024,202403070PIT,Tristan Jarry,jarrytr01,PIT,vs,WSH,L,4,22,18,82.00%,28.72
2023-24,3/10/2024,202403100PIT,Tristan Jarry,jarrytr01,PIT,vs,EDM,L,4,42,38,91.00%,59.30
2023-24,3/12/2024,202403120OTT,Tristan Jarry,jarrytr01,PIT,@,OTT,L-OT,2,39,37,95.00%,62.25
2023-24,3/14/2024,202403140PIT,Tristan Jarry,jarrytr01,PIT,vs,SJS,W,3,32,29,91.00%,59.77
2023-24,3/16/2024,202403160PIT,Tristan Jarry,jarrytr01,PIT,vs,NYR,L,6,23,17,74.00%,44.17
2023-24,3/19/2024,202403190NJD,Tristan Jarry,jarrytr01,PIT,@,NJD,L,5,38,33,87.00%,58.03
2023-24,3/22/2024,202403220DAL,Tristan Jarry,jarrytr01,PIT,@,DAL,L,4,20,16,80.00%,44.62
2023-24,3/24/2024,202403240COL,Tristan Jarry,jarrytr01,PIT,@,COL,L-OT,1,5,4,80.00%,10.08
2023-24,4/13/2024,202404130PIT,Tristan Jarry,jarrytr01,PIT,vs,BOS,L,2,14,12,86.00%,26.45
2023-24,10/10/2023,202310100TBL,Jonas Johansson,johanjo03,TBL,vs,NSH,W,3,31,28,90.00%,60.00
2023-24,10/14/2023,202310140DET,Jonas Johansson,johanjo03,TBL,@,DET,L,5,41,36,88.00%,57.50
2023-24,10/17/2023,202310170BUF,Jonas Johansson,johanjo03,TBL,@,BUF,L-OT,3,31,28,90.00%,60.18
2023-24,10/19/2023,202310190TBL,Jonas Johansson,johanjo03,TBL,vs,VAN,W,3,29,26,90.00%,60.00
2023-24,10/21/2023,202310210TBL,Jonas Johansson,johanjo03,TBL,vs,TOR,L-OT,4,52,48,92.00%,64.08
2023-24,10/24/2023,202310240TBL,Jonas Johansson,johanjo03,TBL,vs,CAR,W,0,32,32,100.00%,60.00
2023-24,10/26/2023,202310260TBL,Jonas Johansson,johanjo03,TBL,vs,SJS,W,0,23,23,100.00%,60.00
2023-24,10/30/2023,202310300TBL,Jonas Johansson,johanjo03,TBL,vs,SEA,L-OT,4,43,39,91.00%,62.58
2023-24,11/4/2023,202311040OTT,Jonas Johansson,johanjo03,TBL,@,OTT,W,4,28,24,86.00%,59.83
2023-24,11/6/2023,202311060TOR,Jonas Johansson,johanjo03,TBL,@,TOR,L-OT,6,34,28,82.00%,60.77
2023-24,11/9/2023,202311090TBL,Jonas Johansson,johanjo03,TBL,vs,CHI,L,5,29,24,83.00%,55.75
2023-24,11/11/2023,202311110TBL,Jonas Johansson,johanjo03,TBL,vs,CAR,L,4,32,28,88.00%,58.82
2023-24,11/14/2023,202311140STL,Jonas Johansson,johanjo03,TBL,@,STL,L,4,28,24,86.00%,59.53
2023-24,11/16/2023,202311160CHI,Jonas Johansson,johanjo03,TBL,@,CHI,W,2,14,12,86.00%,60.00
2023-24,11/18/2023,202311180TBL,Jonas Johansson,johanjo03,TBL,vs,EDM,W,4,42,38,91.00%,60.00
2023-24,11/20/2023,202311200TBL,Jonas Johansson,johanjo03,TBL,vs,BOS,W,4,27,23,85.00%,59.07
2023-24,11/22/2023,202311220TBL,Jonas Johansson,johanjo03,TBL,vs,WPG,L-OT,3,32,29,91.00%,61.65
2023-24,11/28/2023,202311280ARI,Jonas Johansson,johanjo03,TBL,@,ARI,L,3,27,24,89.00%,59.15
2023-24,12/2/2023,202312020DAL,Jonas Johansson,johanjo03,TBL,@,DAL,L,2,9,7,78.00%,20.00
2023-24,12/7/2023,202312070NSH,Jonas Johansson,johanjo03,TBL,@,NSH,L,4,29,25,86.00%,58.42
2023-24,12/31/2023,202312310TBL,Jonas Johansson,johanjo03,TBL,vs,MTL,W,3,29,26,90.00%,60.00
2023-24,1/20/2024,202401200BUF,Jonas Johansson,johanjo03,TBL,@,BUF,W,1,27,26,96.00%,59.95
2023-24,2/8/2024,202402080NYI,Jonas Johansson,johanjo03,TBL,@,NYI,L,6,24,18,75.00%,59.38
2023-24,2/17/2024,202402170TBL,Jonas Johansson,johanjo03,TBL,vs,FLA,L,3,8,5,63.00%,19.88
2023-24,2/25/2024,202402250NJD,Jonas Johansson,johanjo03,TBL,@,NJD,W,1,19,18,95.00%,59.95
2023-24,3/24/2024,202403240ANA,Jonas Johansson,johanjo03,TBL,@,ANA,W,2,32,30,94.00%,60.98
2023-24,12/7/2023,202312070OTT,Martin Jones,jonesma02,TOR,@,OTT,W,1,10,9,90.00%,9.63
2023-24,12/12/2023,202312120NYR,Martin Jones,jonesma02,TOR,@,NYR,W,3,31,28,90.00%,59.75
2023-24,12/16/2023,202312160TOR,Martin Jones,jonesma02,TOR,vs,PIT,W,0,38,38,100.00%,60.00
2023-24,12/19/2023,202312190TOR,Martin Jones,jonesma02,TOR,vs,NYR,L,4,35,31,89.00%,58.78
2023-24,12/21/2023,202312210BUF,Martin Jones,jonesma02,TOR,@,BUF,L,4,15,11,73.00%,31.63
2023-24,12/23/2023,202312230CBJ,Martin Jones,jonesma02,TOR,@,CBJ,W,1,28,27,96.00%,60.00
2023-24,12/27/2023,202312270TOR,Martin Jones,jonesma02,TOR,vs,OTT,L,3,29,26,90.00%,56.95
2023-24,12/30/2023,202312300TOR,Martin Jones,jonesma02,TOR,vs,CAR,L,2,27,25,93.00%,58.90
2023-24,1/2/2024,202401020LAK,Martin Jones,jonesma02,TOR,@,LAK,W,0,31,31,100.00%,60.00
2023-24,1/3/2024,202401030ANA,Martin Jones,jonesma02,TOR,@,ANA,W,1,28,27,96.00%,61.50
2023-24,1/6/2024,202401060SJS,Martin Jones,jonesma02,TOR,@,SJS,W,1,24,23,96.00%,59.93
2023-24,1/9/2024,202401090TOR,Martin Jones,jonesma02,TOR,vs,SJS,W,1,23,22,96.00%,60.00
2023-24,1/11/2024,202401110NYI,Martin Jones,jonesma02,TOR,@,NYI,L-OT,4,30,26,87.00%,60.35
2023-24,1/13/2024,202401130TOR,Martin Jones,jonesma02,TOR,vs,COL,L,4,32,28,88.00%,58.45
2023-24,1/16/2024,202401160EDM,Martin Jones,jonesma02,TOR,@,EDM,L,3,31,28,90.00%,58.28
2023-24,1/18/2024,202401180CGY,Martin Jones,jonesma02,TOR,@,CGY,W,3,26,23,89.00%,59.63
2023-24,1/20/2024,202401200VAN,Martin Jones,jonesma02,TOR,@,VAN,L,6,21,15,71.00%,56.55
2023-24,2/10/2024,202402100OTT,Martin Jones,jonesma02,TOR,@,OTT,L,4,31,27,87.00%,58.63
2023-24,2/17/2024,202402170TOR,Martin Jones,jonesma02,TOR,vs,ANA,W,2,21,19,91.00%,59.75
2023-24,2/22/2024,202402220VEG,Martin Jones,jonesma02,TOR,@,VEG,W,3,26,23,89.00%,60.00
2023-24,3/23/2024,202403230TOR,Martin Jones,jonesma02,TOR,vs,EDM,W,0,5,5,100.00%,3.65
2023-24,4/17/2024,202404170TBL,Martin Jones,jonesma02,TOR,@,TBL,L,6,32,26,81.00%,57.28
2023-24,10/12/2023,202310120SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VEG,L,4,32,28,88.00%,60.00
2023-24,10/12/2023,202310120SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VEG,L,4,32,28,88.00%,60.00
2023-24,10/19/2023,202310190SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,BOS,L,3,36,33,92.00%,56.53
2023-24,10/19/2023,202310190SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,BOS,L,3,36,33,92.00%,56.53
2023-24,10/26/2023,202310260TBL,Kaapo Kähkönen,kahkoka01,SJS,@,TBL,L,1,10,9,90.00%,32.05
2023-24,10/26/2023,202310260TBL,Kaapo Kähkönen,kahkoka01,SJS,@,TBL,L,1,10,9,90.00%,32.05
2023-24,10/27/2023,202310270CAR,Kaapo Kähkönen,kahkoka01,SJS,@,CAR,L,3,40,37,93.00%,60.00
2023-24,10/27/2023,202310270CAR,Kaapo Kähkönen,kahkoka01,SJS,@,CAR,L,3,40,37,93.00%,60.00
2023-24,11/2/2023,202311020SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VAN,L,6,19,13,68.00%,28.78
2023-24,11/2/2023,202311020SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VAN,L,6,19,13,68.00%,28.78
2023-24,11/10/2023,202311100VEG,Kaapo Kähkönen,kahkoka01,SJS,@,VEG,L,5,39,34,87.00%,60.00
2023-24,11/10/2023,202311100VEG,Kaapo Kähkönen,kahkoka01,SJS,@,VEG,L,5,39,34,87.00%,60.00
2023-24,11/16/2023,202311160SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,STL,W,1,45,44,98.00%,59.73
2023-24,11/16/2023,202311160SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,STL,W,1,45,44,98.00%,59.73
2023-24,11/22/2023,202311220SEA,Kaapo Kähkönen,kahkoka01,SJS,@,SEA,L,4,17,13,77.00%,20.00
2023-24,11/22/2023,202311220SEA,Kaapo Kähkönen,kahkoka01,SJS,@,SEA,L,4,17,13,77.00%,20.00
2023-24,11/25/2023,202311250SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VAN,W,3,33,30,91.00%,59.50
2023-24,11/25/2023,202311250SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,VAN,W,3,33,30,91.00%,59.50
2023-24,12/1/2023,202312010NJD,Kaapo Kähkönen,kahkoka01,SJS,@,NJD,W,3,47,44,94.00%,60.00
2023-24,12/1/2023,202312010NJD,Kaapo Kähkönen,kahkoka01,SJS,@,NJD,W,3,47,44,94.00%,60.00
2023-24,12/5/2023,202312050NYI,Kaapo Kähkönen,kahkoka01,SJS,@,NYI,W,4,39,35,90.00%,63.53
2023-24,12/5/2023,202312050NYI,Kaapo Kähkönen,kahkoka01,SJS,@,NYI,W,4,39,35,90.00%,63.53
2023-24,12/7/2023,202312070DET,Kaapo Kähkönen,kahkoka01,SJS,@,DET,W,1,11,10,91.00%,25.53
2023-24,12/7/2023,202312070DET,Kaapo Kähkönen,kahkoka01,SJS,@,DET,W,1,11,10,91.00%,25.53
2023-24,12/10/2023,202312100VEG,Kaapo Kähkönen,kahkoka01,SJS,@,VEG,L-SO,4,27,23,85.00%,63.45
2023-24,12/10/2023,202312100VEG,Kaapo Kähkönen,kahkoka01,SJS,@,VEG,L-SO,4,27,23,85.00%,63.45
2023-24,12/15/2023,202312150ARI,Kaapo Kähkönen,kahkoka01,SJS,@,ARI,L,1,24,23,96.00%,56.32
2023-24,12/15/2023,202312150ARI,Kaapo Kähkönen,kahkoka01,SJS,@,ARI,L,1,24,23,96.00%,56.32
2023-24,12/19/2023,202312190SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,LAK,L,3,38,35,92.00%,59.02
2023-24,12/19/2023,202312190SJS,Kaapo Kähkönen,kahkoka01,SJS,vs,LAK,L,3,38,35,92.00%,59.02
